group,ph,temperature,activity
2,9,30,0.0477
9,9,30,0.0377
1,7,20,0.039
2,7,20,ERROR
10,9,40,-1
5,9,40,0.0582
7,9,20,0.0332
9,7,30,0.0513
7,9,40,0.0569
2,5,30,0.0368
8,7,40,0.0434
10,7,40,0.0501
5,7,20,0.048
2,7,40,0.0521
7,5,20,
9,9,20,0.0254
5,5,20,
8,5,30,0.0321
3,7,30,0.0486
2,9,30,0.0529
1,5,20,0.0535
5,9,40,0.057
4,5,40,0.0353
2,7,20,0.0495
10,5,40,0.0281
3,5,30,0.0334
7,9,40,0.0547
4,9,40,0.0466
4,5,20,0.0633
4,7,30,0.0507
1,5,40,0.0335
7,9,30,0.0464
6,7,40,0.0506
7,9,30,0.0434
5,7,40,0.0538
5,9,30,0.043
5,5,30,ERROR
3,7,20,0.0419
9,9,30,0.0474
7,9,40,0.0592
4,9,20,0.0302
10,5,30,0.0409
10,7,20,
5,5,40,0.0345
3,5,20,0.0631
10,9,30,0.0463
5,9,20,0.03
6,7,20,0.0433
10,5,30,0.0459
9,9,30,0.0477
9,7,20,ERROR
1,7,40,0.0458
2,7,30,ERROR
6,7,30,-1
5,5,20,0.0553
6,5,30,0.0333
8,9,20,0.0317
3,5,40,0.0357
4,9,40,0.0571
10,5,20,0.062
8,5,30,0.0347
9,9,40,0.0501
9,7,20,
8,9,20,0.0317
2,5,40,0.0284
1,9,40,0.0629
8,7,20,0.0413
2,7,30,ERROR
6,5,40,0.0357
2,9,40,0.065
3,7,40,0.0393
6,9,20,-1
4,5,30,0.0435
6,5,40,0.0327
1,9,40,0.0534
7,7,40,0.0451
5,5,20,0.0563
6,7,20,0.0401
9,9,40,0.0561
9,9,20,0.0294
7,7,40,0.0395
10,9,20,0.0313
5,7,20,0.043
1,5,30,0.0401
4,5,40,0.0355
4,5,20,0.0498
9,5,40,0.0327
5,7,20,0.0423
1,9,20,0.0303
8,7,30,0.0497
3,9,30,0.0449
7,5,40,0.036
10,7,40,0.0404
3,9,30,0.0437
4,7,20,0.0401
8,5,20,0.0599
8,7,40,0.0384
6,5,40,0.0338
5,7,20,0.0425
4,7,30,0.0443
1,7,40,0.0466
5,7,40,0.0464
10,7,30,0.04
6,9,30,0.042
7,5,40,0.0351
2,7,20,0.0516
2,7,40,0.0408
5,7,30,0.0426
4,5,30,0.0386
2,7,40,0.0444
6,9,40,0.052
8,5,30,0.0384
10,9,30,0.0389
3,5,30,0.0381
10,5,40,0.0388
2,9,20,0.0297
8,9,40,0.0551
8,5,40,0.0315
8,5,20,0.0632
5,5,30,0.0394
4,5,40,0.0311
2,5,30,0.0331
5,7,30,0.0515
2,5,40,0.034
1,7,20,0.0401
5,9,20,0.0231
8,7,40,0.0501
1,9,40,0.0671
5,5,30,0.0357
1,9,30,0.0455
7,5,20,0.0664
10,7,40,0.0427
10,9,30,0.0537
6,7,40,0.0441
5,9,40,ERROR
9,7,20,0.0418
7,5,40,0.029
8,9,40,0.0599
3,5,20,0.052
2,7,30,0.048
10,7,30,0.0442
4,9,20,0.0261
9,5,30,0.0398
9,9,20,0.0293
9,5,20,0.0499
2,9,30,0.0423
2,9,40,0.064
4,9,20,0.0356
9,9,20,0.0352
1,5,40,0.0308
4,7,30,0.0493
3,5,20,ERROR
3,5,30,0.0338
3,5,40,
7,5,30,0.0298
1,5,30,0.0391
7,7,20,0.0411
4,9,30,0.0466
7,7,40,ERROR
3,7,30,0.0429
7,9,20,0.0256
2,5,40,0.0351
7,7,40,-1
9,7,20,ERROR
3,7,40,-1
1,5,20,0.0468
6,9,40,0.0532
4,5,30,0.0372
10,9,30,0.0395
5,5,40,0.0285
8,7,20,0.0423
5,7,20,0.0465
7,7,20,
2,5,40,0.0305
6,5,40,0.0392
8,9,30,0.0379
7,7,30,0.0421
6,5,20,0.0472
1,9,40,0.0504
7,7,30,0.0478
6,7,40,0.045
8,7,30,0.0456
4,9,40,0.0558
7,5,30,0.0423
2,5,30,0.0389
6,9,30,
3,7,20,0.0457
7,9,40,0.0546
4,9,40,0.0535
8,9,20,0.0287
9,5,40,0.0314
7,7,30,
9,7,40,0.044
4,7,40,
3,5,30,0.0444
1,7,30,0.037
4,7,20,0.0456
10,9,40,0.0621
9,7,40,0.0461
6,9,20,0.0303
4,7,40,0.0526
10,5,30,0.0326
2,9,20,0.0263
10,7,40,-1
5,5,20,0.0478
6,9,40,0.0525
2,7,20,0.0478
6,5,20,-1
1,7,30,0.0464
4,5,30,0.0377
2,9,30,0.0509
6,7,20,0.043
1,9,30,0.0408
4,7,40,0.04
6,7,30,0.0395
2,9,20,0.0338
10,7,20,
2,5,20,0.05
9,5,20,ERROR
1,9,20,0.0307
7,9,30,0.0483
9,5,30,0.0332
4,7,20,0.0372
10,7,30,0.0371
3,9,20,0.0306
7,9,30,0.0421
8,9,30,0.0421
7,7,30,0.0453
3,9,30,-1
9,9,20,0.0335
7,7,20,0.0461
6,9,30,0.0461
10,7,40,
4,9,40,-1
3,7,30,0.0525
7,5,20,-1
2,7,20,0.0413
9,9,40,0.0543
