group,ph,temperature,activity
5,9,30,0.043
4,9,40,0.0571
7,5,20,
6,5,20,0.0479
2,5,40,0.0305
5,7,30,0.0515
10,9,20,
3,7,30,0.0462
10,5,30,0.0362
8,5,30,0.0321
7,9,30,0.0421
5,5,40,0.0337
6,9,40,0.052
4,7,40,0.04
2,5,20,0.0532
2,5,20,0.0462
3,5,20,0.0631
4,9,20,0.0261
6,7,40,0.0441
10,9,20,0.0288
6,7,30,0.0413
1,5,30,-1
7,5,40,-1
5,5,40,0.0285
2,5,20,0.0659
2,7,20,ERROR
7,9,30,0.0483
1,9,20,0.0303
5,7,30,0.0426
6,9,40,0.0503
3,9,30,0.0449
9,7,30,0.0461
1,5,40,0.0331
2,7,20,0.0495
6,7,40,0.045
7,9,20,0.0293
2,9,20,0.0297
10,9,40,0.0562
3,7,30,0.0486
9,9,30,ERROR
3,7,40,0.0425
7,7,40,ERROR
5,9,20,0.03
2,9,40,0.064
5,7,40,0.0464
6,9,40,0.0525
7,9,40,0.0592
2,9,20,0.0338
4,9,40,0.0466
10,5,30,0.0459
8,9,20,0.0298
2,5,30,0.0368
8,5,30,0.0381
4,5,20,0.0639
10,7,40,0.0404
1,9,20,0.0307
6,7,30,-1
10,7,40,0.0427
2,5,20,ERROR
8,7,30,0.0481
1,5,40,0.0335
5,7,40,0.0394
1,9,40,0.0629
7,9,40,0.0547
6,7,20,0.0422
3,5,30,0.0381
8,5,40,0.0315
3,5,40,
4,5,40,0.0311
4,7,20,0.0372
4,9,30,0.0484
2,5,20,0.05
9,7,20,
4,5,40,0.0284
4,7,40,
1,9,30,0.0504
1,5,40,0.0339
6,5,30,0.0333
9,7,20,ERROR
8,9,20,0.0287
3,5,20,0.0543
8,9,30,0.0402
3,9,20,0.0283
9,5,20,0.0585
4,5,30,0.0377
3,5,30,0.0338
7,9,40,0.0546
1,5,40,0.0335
5,9,30,
1,7,40,0.0458
2,7,30,0.048
5,5,20,0.0491
8,9,40,0.0599
2,7,40,0.0481
6,5,20,-1
2,9,40,0.065
9,7,20,0.0418
5,5,20,
5,9,40,0.057
2,9,30,0.0477
9,9,30,0.0377
1,9,20,0.0305
3,7,40,0.0436
8,5,30,0.0342
8,5,40,0.0324
9,9,20,0.0335
9,9,20,0.0254
10,5,40,
8,7,20,0.0423
6,7,20,0.0433
10,9,20,0.0333
9,9,30,0.0474
2,7,40,0.0397
7,5,30,0.0456
4,5,40,0.0353
6,9,20,0.0232
9,9,40,0.0425
7,5,40,0.036
1,5,30,0.0391
7,7,30,0.0478
