group,ph,temperature,activity
5,7,30,0.0515
6,5,40,0.0392
8,7,30,0.0461
8,5,30,0.0342
1,7,30,0.0412
1,5,40,0.0308
10,5,40,0.035
8,7,20,0.0463
1,9,30,0.0455
3,9,20,0.0285
4,9,20,0.0356
4,7,30,0.0493
2,5,40,0.0351
8,5,40,0.0317
1,5,30,-1
4,5,30,0.0372
4,7,40,
6,9,40,0.0503
2,5,30,0.0408
8,9,40,-1
1,9,40,0.0671
6,5,20,0.0479
6,7,30,0.0413
3,7,30,0.0486
2,5,40,0.0303
1,7,40,0.0458
3,7,20,0.0498
2,7,30,ERROR
1,9,40,0.0504
9,7,40,0.0473
10,9,20,
6,5,20,0.0559
10,5,40,0.0281
2,9,40,0.065
3,9,20,0.0247
1,9,20,0.0305
5,7,20,0.0465
9,5,20,0.0585
9,5,40,0.0327
9,7,40,
5,9,40,0.0599
9,5,20,0.0499
6,7,40,0.0425
8,7,30,0.044
4,9,30,-1
5,7,30,0.0426
6,9,30,0.0427
2,9,30,0.0477
5,7,30,0.042
4,7,40,-1
7,5,20,-1
5,9,40,ERROR
9,5,40,0.0321
7,7,20,0.0461
1,5,20,ERROR
7,7,20,ERROR
3,7,30,0.0462
9,7,20,ERROR
9,5,30,0.0398
3,7,30,0.0525
4,5,40,0.0353
7,7,30,-1
8,9,40,0.0551
8,9,20,0.0287
3,9,40,0.0633
4,7,40,0.0446
4,5,40,0.0284
8,5,20,0.0441
9,9,30,0.0477
10,7,30,0.0398
6,7,20,0.043
4,9,30,
5,5,40,0.0345
2,7,40,0.0408
4,7,30,ERROR
5,5,40,0.0285
10,7,30,0.0371
8,7,30,0.0456
9,9,40,0.0501
1,7,40,0.0424
7,5,30,0.0423
5,5,40,0.0279
10,5,30,0.0362
7,9,40,0.0504
5,7,20,0.0425
6,5,30,0.038
2,5,30,0.0331
1,5,40,0.0331
4,7,20,0.0434
8,7,40,0.0384
1,5,20,0.0468
2,7,20,0.0413
4,9,20,0.0309
5,9,40,0.0529
1,9,20,-1
8,9,40,0.0632
4,9,40,0.0571
10,5,20,ERROR
9,7,30,
10,7,40,0.0501
9,9,20,0.0352
10,9,40,-1
3,5,40,0.0286
7,9,30,0.0464
4,7,40,0.04
1,9,40,0.0629
5,5,30,
7,7,30,
8,7,20,0.0413
8,5,40,0.0317
2,5,30,0.0389
4,5,20,0.0633
8,7,30,0.0481
8,5,40,0.0312
2,9,20,0.0328
4,5,40,0.0355
5,7,20,0.0423
9,7,30,0.0461
8,5,30,0.0381
7,7,40,ERROR
7,7,20,0.0519
7,9,20,0.0332
1,7,30,0.0464
5,9,30,0.0418
10,5,40,0.0388
4,5,30,0.0373
4,7,30,0.0434
6,5,40,0.0346
8,5,20,ERROR
9,9,30,0.0474
9,5,20,0.0489
7,7,40,0.0512
9,5,30,0.0332
8,5,20,0.0635
4,7,20,0.0401
5,9,20,-1
8,7,40,0.0434
4,9,20,0.0261
10,7,40,
1,5,20,0.0535
2,5,20,0.0532
5,7,30,0.0357
3,5,30,0.0338
2,5,40,0.0284
3,5,20,0.0543
3,7,20,0.0419
3,5,20,0.0574
7,5,20,
1,7,40,0.0466
5,5,20,0.0478
10,5,40,0.0278
1,7,20,0.0462
7,5,40,0.0351
5,5,30,0.0357
10,9,30,0.0395
10,7,30,0.04
10,7,20,
7,7,30,0.0421
2,5,20,0.0659
7,7,20,
3,5,20,ERROR
5,7,40,0.0538
9,9,20,0.0335
2,7,40,0.0444
10,5,30,0.0326
8,9,20,0.0317
6,7,30,0.0501
3,9,40,0.057
10,5,20,0.062
10,9,40,0.0468
7,7,20,0.0411
7,5,20,0.0664
2,7,30,0.048
6,9,40,0.0525
7,5,40,-1
4,9,30,0.0394
8,5,30,0.0384
8,7,40,0.0447
2,9,20,0.0338
3,5,40,
5,7,30,0.0456
2,7,20,ERROR
6,5,20,-1
8,5,20,0.0632
8,7,20,0.0426
2,5,20,0.05
9,5,40,0.0328
3,9,20,0.0302
7,5,30,0.0374
9,7,20,0.0419
5,5,30,0.0394
10,9,30,0.0537
1,7,30,0.037
7,9,40,0.0592
8,7,20,0.0423
9,7,40,0.0461
6,7,20,0.0433
10,9,20,0.0305
1,9,20,0.0307
7,9,20,0.0293
1,5,30,0.0401
3,5,40,0.0362
9,7,30,0.0513
8,9,30,0.0421
9,5,40,0.0314
2,9,20,0.0297
10,7,30,0.0522
9,7,30,-1
6,5,40,0.0327
3,7,40,-1
8,5,40,0.0315
7,9,20,0.0256
1,5,40,0.0335
6,7,30,0.0498
9,5,20,ERROR
2,9,20,0.0263
3,7,20,0.0457
9,7,40,0.044
3,9,40,0.0603
6,9,40,0.052
4,7,30,0.0507
10,9,40,0.0621
3,5,30,0.0381
10,5,40,
1,9,40,0.0589
8,9,40,0.0593
1,7,40,
6,9,20,0.0303
7,5,40,0.0349
2,7,40,0.0521
7,5,40,0.036
2,5,40,0.0305
3,9,30,-1
7,7,40,-1
5,7,40,0.0394
3,7,40,0.0436
3,5,40,0.0357
6,5,30,0.0373
10,5,30,0.0292
7,9,30,0.0421
4,9,30,0.0466
2,7,20,0.0495
3,9,40,
5,7,40,0.047
6,7,20,0.0422
10,7,20,0.0448
10,7,20,
2,9,40,0.055
3,7,30,0.044
6,5,40,0.0357
2,5,20,ERROR
4,9,40,0.0466
2,7,20,0.0478
6,7,20,0.0401
7,9,30,0.0434
1,9,30,0.0504
4,5,40,0.0271
9,9,30,0.0422
1,5,40,0.0339
1,9,30,0.047
9,9,20,0.0294
6,5,30,0.0392
1,9,20,0.0303
1,7,20,0.0401
6,7,40,0.045
7,5,30,0.0425
3,9,20,0.0306
9,9,30,0.0377
6,9,40,0.0532
8,5,20,0.0599
1,7,20,0.039
8,9,30,0.0379
5,9,20,0.0309
4,5,30,0.0377
10,9,20,0.0313
9,7,30,0.0402
1,5,30,0.0391
4,9,40,-1
3,9,30,0.0437
6,9,30,0.0366
2,9,20,0.0237
2,5,20,0.0462
4,5,20,0.0498
3,7,20,0.0378
4,5,20,0.0547
5,7,40,0.0464
6,9,40,0.0448
3,5,30,0.0334
2,9,40,0.0571
3,9,30,0.0379
4,9,20,0.0302
10,9,30,0.0389
3,9,30,0.0449
6,5,30,0.0333
10,9,30,0.0431
9,9,40,0.0543
2,9,30,0.0398
3,5,30,0.0444
1,7,30,0.0423
2,5,40,0.034
