group,ph,temperature,activity
4,5,30,0.0372
6,9,30,0.0461
2,9,40,0.0571
2,7,30,ERROR
6,9,30,0.0427
8,9,40,0.0593
8,9,40,0.0632
6,7,20,0.0449
7,5,30,0.0456
4,5,40,0.0311
6,7,30,0.0413
10,7,20,0.0434
4,7,20,0.0401
1,5,40,0.0308
4,9,30,0.0484
9,5,20,0.0585
10,5,40,0.0281
4,9,40,0.0571
9,7,20,ERROR
9,7,30,0.0461
7,7,30,0.0453
10,9,20,0.0333
9,7,30,0.0402
4,7,40,0.04
5,5,20,
6,5,30,0.038
10,5,20,ERROR
5,9,20,0.03
6,7,20,0.0433
6,7,30,0.0501
2,5,20,0.0532
3,7,40,0.0418
3,5,20,0.052
3,5,30,0.0338
4,5,40,0.0355
5,7,20,0.043
7,9,30,0.0464
5,9,40,0.0582
3,5,20,0.0543
3,9,20,0.0306
10,9,20,0.0288
4,9,30,
10,7,30,0.0522
2,7,40,0.0444
7,7,30,
5,5,30,
9,5,40,0.0327
5,7,30,0.0515
1,7,40,
7,7,40,0.0512
4,7,30,0.0493
4,7,30,0.0443
9,7,20,ERROR
1,7,40,0.0466
7,5,20,
2,9,30,0.0423
10,9,30,0.0463
7,9,40,0.0504
8,5,30,0.0384
4,5,40,0.0284
7,7,20,0.0461
10,9,30,0.0537
6,9,40,0.0448
10,7,20,0.0448
10,9,30,0.0431
7,7,30,-1
10,5,40,0.035
8,7,20,0.0423
2,7,40,0.0408
2,7,20,0.0495
10,5,30,0.0362
3,7,30,0.0486
9,9,20,0.0335
2,5,20,0.05
8,7,20,0.0426
8,7,40,
1,9,30,0.0504
8,9,30,0.0421
4,9,30,-1
10,9,20,0.0313
3,9,40,0.0603
5,9,20,0.0231
1,9,40,0.0671
5,9,20,0.0309
10,7,20,
3,5,40,
4,5,20,0.0639
3,9,30,0.0379
6,9,20,-1
7,5,40,0.0351
6,5,30,0.0392
5,5,40,0.0285
1,5,40,0.0331
2,7,40,0.0397
10,5,40,0.0388
7,5,20,0.0664
2,9,40,0.064
7,9,40,0.0569
5,9,40,0.0529
2,5,40,0.034
7,7,20,ERROR
2,9,20,0.0263
6,5,30,0.0322
2,9,30,0.0509
6,5,40,0.0327
9,7,20,0.0419
4,7,40,0.0446
7,9,30,0.0421
10,5,20,0.0581
1,7,20,0.0401
3,9,40,0.0633
8,5,40,0.0317
5,7,30,0.0426
2,9,30,0.0398
9,5,20,0.0499
9,9,30,0.0474
5,5,30,0.0357
2,7,20,ERROR
2,9,20,0.0297
5,9,30,0.0384
4,7,20,0.0434
2,9,20,0.0328
5,5,30,0.0394
8,7,30,0.0497
1,9,20,0.0305
10,5,40,
4,9,20,0.0359
4,7,20,0.0422
10,9,30,0.0389
8,5,30,0.0321
8,9,30,0.0402
1,9,40,0.0534
5,9,40,ERROR
6,5,20,0.0479
9,5,30,0.0332
3,7,30,0.0525
3,7,30,0.0429
7,7,20,0.0519
4,7,20,0.0372
4,5,20,0.0633
2,7,30,0.047
3,9,30,0.0449
1,7,30,0.0412
7,7,20,
4,5,20,0.0547
1,9,20,-1
7,5,20,ERROR
8,7,20,0.0426
8,5,40,0.0315
7,9,20,0.0305
2,5,20,ERROR
10,5,20,0.062
3,7,40,-1
6,9,20,0.0232
7,5,40,-1
5,5,40,0.0345
2,5,30,0.0408
1,9,40,0.0504
8,7,30,0.0461
2,7,40,0.0521
8,5,30,0.0381
9,7,40,0.044
2,7,30,ERROR
10,7,40,0.0427
8,5,20,ERROR
9,5,20,0.0625
4,9,30,0.0466
8,9,20,0.0317
1,5,20,0.0493
10,7,40,0.0501
1,9,30,0.0408
5,9,40,0.057
5,5,20,0.0478
10,7,40,
5,5,30,ERROR
9,9,30,0.0422
5,5,40,0.0279
9,9,30,ERROR
8,7,40,0.0447
4,5,30,0.0435
7,7,30,0.0478
4,7,40,
5,9,30,0.043
10,7,40,0.0404
5,7,20,0.0423
3,7,40,0.0436
6,7,30,-1
3,7,20,0.0457
6,5,30,0.0333
10,9,40,0.0562
1,7,30,0.037
10,7,30,0.04
3,9,40,
4,9,20,0.0356
1,7,40,0.0424
6,9,40,0.0532
7,9,30,0.0434
9,7,20,0.0418
7,5,30,0.0425
6,7,40,0.0506
9,9,40,0.0501
4,5,20,0.0498
7,9,20,0.0287
7,5,20,-1
2,9,20,0.0237
3,5,30,0.0334
8,9,20,0.0298
1,5,30,0.0411
9,7,20,
9,5,40,0.0321
7,5,30,0.0298
3,5,30,0.0444
