group,ph,temperature,activity
3,5,20,0.0574
1,5,30,0.0391
5,5,40,0.0337
10,9,30,0.0537
3,7,40,-1
10,9,20,0.0313
3,9,20,0.0306
7,9,20,0.0287
5,9,20,-1
1,5,20,0.0535
3,5,20,0.052
6,7,20,0.0449
9,9,20,0.0254
4,7,30,0.0493
6,5,30,0.038
1,7,30,0.0423
5,9,30,0.043
8,7,40,0.0501
10,7,20,0.0587
3,5,20,0.0631
2,7,40,0.0397
8,9,40,0.0551
4,9,30,0.0466
6,9,20,0.0288
9,5,20,0.0625
5,9,40,0.057
6,7,40,0.0436
3,5,40,0.0362
7,5,30,0.0374
4,9,20,0.0356
3,5,30,0.0338
5,5,20,0.0553
8,9,30,0.0421
6,5,40,0.0327
7,9,40,0.0547
10,9,20,0.0305
7,7,20,0.0461
2,7,30,0.048
5,7,20,0.043
5,5,40,0.0285
8,7,20,0.0463
4,5,40,0.0355
3,7,20,0.0419
8,5,40,0.0315
6,5,30,0.0333
6,7,30,0.0395
9,9,40,0.0501
2,9,30,0.0509
10,7,20,
1,9,30,0.0504
6,5,30,0.0322
3,7,20,0.0476
7,5,40,0.0349
6,9,20,0.0273
1,9,40,0.0534
1,9,40,0.0504
5,7,40,0.0538
10,5,30,0.0409
4,9,30,0.0484
6,9,40,0.0532
9,9,20,0.0294
2,7,40,0.0481
6,5,40,0.0346
9,7,20,ERROR
5,9,30,
8,9,20,0.0287
6,7,20,0.0401
2,5,30,0.0389
9,9,40,0.0543
7,7,40,ERROR
4,5,20,0.0633
7,7,30,0.0421
4,7,30,0.0443
7,5,20,0.0534
5,9,20,0.03
10,7,40,0.0404
6,7,20,0.0422
8,5,30,0.0321
8,9,20,0.0317
3,7,40,0.0393
2,9,30,0.0423
6,5,20,0.0559
7,5,20,ERROR
2,9,20,0.0237
3,7,30,0.0462
7,9,40,0.0504
4,5,30,0.0435
2,7,40,0.0521
2,5,30,0.0303
8,9,20,0.0317
1,9,30,0.047
8,5,20,0.0441
9,5,40,0.0328
6,9,40,0.0448
8,7,30,0.0497
6,7,20,0.0433
10,9,30,0.0431
10,9,40,0.0621
10,9,30,0.0463
4,5,20,0.0498
5,7,20,0.0425
6,7,40,0.0425
5,5,40,0.0345
6,9,30,0.042
1,5,20,ERROR
7,7,40,0.0451
9,9,30,0.0377
6,7,30,-1
5,5,20,
5,9,30,0.0418
7,9,20,0.0332
5,9,40,ERROR
9,7,30,0.0513
4,7,40,0.0526
1,9,40,0.0629
6,7,30,0.0498
8,7,40,0.0447
9,9,20,0.0335
9,5,40,0.0314
9,7,40,
9,5,30,0.0325
5,7,20,0.0465
10,9,30,0.0389
6,9,30,0.0366
4,9,20,0.0309
2,7,20,0.0478
4,5,40,0.0311
3,9,30,-1
5,5,40,0.0323
1,7,40,0.0458
2,7,20,0.0413
4,5,40,0.0284
4,7,40,-1
