group,ph,temperature,activity
6,7,30,0.0498
7,7,20,ERROR
2,9,30,0.0398
10,5,40,0.0388
2,9,30,0.0477
7,9,20,0.0287
4,5,30,0.0386
6,5,20,-1
3,7,40,0.0425
2,9,20,0.0237
1,7,20,0.0452
7,9,20,0.0256
10,9,30,0.0389
1,9,40,0.0671
10,5,30,0.0459
4,7,40,
9,9,20,0.0335
6,5,30,0.0392
10,9,30,0.0537
4,5,40,0.0353
1,9,30,0.0416
7,5,20,0.0534
10,5,30,0.0326
8,5,30,0.0384
9,9,30,ERROR
4,7,30,0.0507
2,5,30,0.0408
5,7,40,0.0504
5,5,20,0.0491
5,7,20,0.0425
9,5,40,0.0328
9,7,40,
8,7,40,
1,9,40,0.0534
10,7,40,-1
3,9,30,-1
6,7,40,0.0506
2,5,40,0.034
10,7,40,0.0501
9,5,40,0.0337
8,5,20,0.0599
4,9,40,-1
5,5,40,0.0279
4,5,20,0.0565
6,9,20,0.0288
7,7,30,0.0421
5,5,30,0.0357
3,7,40,0.0436
4,9,30,0.0484
5,7,30,0.042
7,7,40,ERROR
3,7,20,0.0419
7,5,30,0.0456
3,5,30,0.0444
4,5,40,0.0284
3,5,40,0.0362
7,5,40,0.036
9,7,30,0.0513
2,5,40,0.0351
7,9,30,0.0421
2,7,20,ERROR
5,9,40,0.0529
9,5,40,0.0314
9,7,40,0.044
2,5,20,0.0462
2,9,20,0.0338
8,9,20,0.0317
2,7,30,0.048
4,7,30,0.0434
7,7,30,
3,7,20,0.0476
1,5,30,0.0391
10,7,40,0.0404
2,5,20,0.0532
8,5,40,0.0317
2,7,30,0.047
3,7,30,0.0486
3,9,30,0.0379
3,7,40,-1
2,5,40,0.0305
8,9,20,0.0287
10,7,30,0.0371
10,9,40,0.0562
8,5,40,0.0324
3,7,30,0.0462
5,9,30,0.0384
3,9,30,0.0437
10,5,40,0.0278
10,9,30,0.0431
7,9,40,0.0592
5,7,20,0.0465
5,7,30,0.0426
6,9,20,0.0273
2,9,20,0.0297
3,7,20,0.0378
1,5,40,0.0339
9,5,40,0.0321
9,9,20,0.0352
6,5,40,0.0357
1,9,40,0.0504
7,9,30,0.0464
10,7,20,
7,9,40,0.0569
5,5,20,0.0478
3,9,40,0.0633
3,5,40,0.0294
7,7,40,-1
5,9,20,-1
2,7,30,ERROR
5,9,20,0.0231
3,7,20,0.0457
5,9,20,0.0309
10,7,40,
8,7,30,0.0497
7,5,40,0.0351
6,7,30,0.0413
6,5,30,0.038
9,5,40,0.0327
1,9,20,0.0267
9,9,40,0.0543
6,5,20,0.043
7,7,40,0.0451
10,9,20,0.0313
7,7,20,0.0461
4,9,20,0.0302
2,9,20,0.0328
8,5,30,0.0321
10,5,40,0.035
2,5,30,0.0368
8,5,20,0.0635
8,5,20,ERROR
7,7,40,0.0395
7,9,30,0.0483
9,5,30,0.041
2,7,40,0.0444
3,9,20,0.0283
8,9,40,0.0632
8,9,30,0.0421
2,7,30,0.048
3,9,30,0.0449
5,5,20,0.0563
7,7,20,0.0519
4,7,20,0.0422
1,9,20,-1
6,9,40,0.0448
1,9,30,0.0455
10,9,20,0.0333
1,5,40,0.0308
6,9,30,0.042
10,7,20,0.0448
6,7,20,0.0433
3,9,20,0.0302
4,7,30,ERROR
8,5,40,0.0317
4,7,20,0.0456
5,9,40,0.057
6,9,30,0.0461
1,7,30,0.05
8,7,20,0.0463
8,7,40,0.0384
3,5,20,0.0574
3,7,40,0.0393
7,5,20,
10,5,20,0.0547
6,7,20,0.0401
5,5,40,0.0337
4,7,40,0.04
3,5,20,0.052
9,7,20,0.0419
8,5,40,0.0312
7,5,20,-1
2,5,40,0.0284
4,5,30,0.0372
2,9,30,0.0509
10,7,30,0.0398
5,9,40,0.0599
10,9,20,
7,5,30,0.0374
4,9,20,0.0359
9,7,20,
9,9,40,0.0501
4,7,20,0.0372
2,5,30,0.0389
5,5,30,
5,9,20,0.03
9,5,20,0.0489
7,9,40,0.0546
6,9,30,0.0427
4,7,20,0.0401
3,9,30,0.0415
8,5,20,0.0441
1,9,30,0.0408
6,9,20,0.0232
4,7,40,-1
8,7,20,0.0423
4,9,40,0.0466
8,7,30,0.0456
6,9,30,0.0366
4,5,20,0.0498
2,5,20,0.0659
10,9,40,0.0621
7,5,30,0.0425
6,5,30,0.0333
6,9,20,-1
3,9,40,0.057
3,5,30,0.0338
8,9,30,0.0417
6,7,20,0.0449
7,9,20,0.0305
4,5,40,0.0355
2,5,30,0.0303
3,7,20,0.0498
7,5,30,0.0298
9,5,20,0.0499
10,5,20,0.062
9,9,40,0.0425
9,9,20,0.0294
9,7,20,ERROR
4,5,30,0.0435
7,5,20,0.0664
9,9,30,0.0474
10,7,40,0.0427
1,5,20,0.0605
6,7,30,0.0501
5,9,30,0.0418
1,9,20,0.0307
6,9,30,
2,9,40,0.064
6,5,40,0.0327
1,7,40,0.0424
5,7,30,0.0357
8,7,40,0.0434
6,9,40,0.0525
10,9,30,0.0463
6,9,40,0.0532
9,9,30,0.0477
6,5,40,0.0392
4,9,30,-1
9,7,40,0.0461
9,7,20,ERROR
4,9,30,
4,5,20,0.0547
6,7,40,0.045
2,9,20,0.0263
4,9,30,0.0394
1,7,30,0.0412
7,7,20,
1,5,20,ERROR
5,5,20,
8,9,40,-1
6,5,20,0.0479
1,7,20,0.039
3,9,40,0.0603
1,9,30,0.047
3,5,20,0.0543
10,7,30,0.04
7,9,30,0.0453
2,5,20,ERROR
8,7,30,0.044
1,5,20,0.0535
9,9,40,0.0561
9,5,20,0.0585
9,7,30,0.0461
1,5,30,0.0401
3,5,40,0.0286
5,7,40,0.0464
1,7,30,0.037
5,7,40,0.0394
3,9,40,0.0491
10,5,20,0.0581
8,5,20,0.0632
1,5,40,0.0331
1,7,20,0.0401
5,5,40,0.0323
8,7,40,0.0501
5,5,40,0.0285
1,5,30,0.0428
5,5,40,0.0345
7,7,20,0.0411
1,7,20,-1
8,5,30,0.0381
7,7,40,0.0512
5,9,40,0.0582
1,9,30,0.0504
10,7,30,0.0442
5,7,30,0.0456
2,7,20,0.0413
8,9,20,0.0323
3,5,30,0.0338
1,7,40,0.0404
9,5,20,0.0625
3,7,30,0.0429
3,9,20,0.0306
4,5,40,0.0271
10,5,30,0.0292
4,7,40,0.0526
8,5,30,0.0347
9,7,30,
3,7,40,0.0418
3,7,30,0.0525
