group,ph,temperature,activity
3,7,40,0.0436
4,9,30,-1
10,9,40,0.0621
3,5,40,0.0362
7,7,30,0.0453
2,5,20,0.0462
1,7,20,-1
10,5,40,0.0388
1,7,20,0.0462
8,7,20,0.0463
3,5,40,0.0294
5,7,20,0.043
2,5,30,0.0331
10,7,20,
6,9,40,0.052
8,5,30,0.0384
6,9,30,0.0366
8,5,40,0.0312
3,5,30,0.0334
9,5,20,0.0499
5,5,40,0.0279
4,5,40,0.0271
4,7,20,0.0372
7,5,40,0.0351
5,7,30,0.0515
6,7,40,0.0506
4,5,30,0.0435
6,9,20,0.0288
7,9,40,0.0504
4,9,20,0.0261
1,7,20,0.039
8,9,30,0.0421
5,9,30,0.043
7,5,40,-1
2,5,20,ERROR
7,7,20,0.0519
8,5,20,ERROR
2,7,40,0.0481
10,9,30,0.0389
4,9,30,0.0484
7,5,20,ERROR
7,9,20,0.0305
1,7,30,0.05
3,5,20,0.0543
6,7,20,0.0422
5,9,30,0.0384
9,7,20,0.0418
8,9,20,0.0323
5,9,20,-1
6,7,40,0.0425
4,5,40,0.0355
8,5,20,0.0632
4,7,40,0.04
3,7,20,0.0378
7,9,30,0.0483
10,7,40,-1
5,5,40,0.0337
10,9,30,0.0395
4,5,40,0.0353
1,7,40,
1,9,40,0.0534
7,7,30,0.0421
1,5,20,ERROR
1,5,30,-1
4,7,20,0.0401
10,7,20,
6,5,40,0.0327
4,7,20,0.0456
1,5,20,0.0493
2,7,30,0.048
3,9,30,0.0415
3,5,20,0.0631
1,9,30,0.0455
7,9,20,0.0293
10,5,20,ERROR
5,9,20,0.0308
10,5,20,0.0552
3,7,20,0.0498
6,5,30,0.0392
8,5,30,0.0347
8,9,40,0.0599
2,5,30,0.0303
1,7,30,0.037
1,9,30,0.0504
8,9,20,0.0287
4,5,20,0.0498
2,7,40,0.0521
8,7,30,0.0461
7,9,30,0.0434
9,7,40,ERROR
10,5,40,0.035
2,7,20,0.0516
7,7,20,
2,7,40,0.0408
4,7,40,0.0526
2,9,30,0.0398
6,9,20,0.0232
9,9,40,0.0543
4,5,20,0.0639
7,5,20,0.0664
5,7,30,0.0357
9,7,30,0.0461
3,7,40,0.0425
10,7,30,0.04
3,7,30,0.044
9,7,30,0.0402
9,5,40,0.0328
1,9,20,0.0267
4,9,20,0.0309
8,5,40,0.0317
7,9,30,0.0453
10,9,20,
8,5,20,0.0635
3,9,20,0.0283
1,7,40,0.0466
5,7,40,0.0538
2,7,30,ERROR
6,9,30,0.0461
7,7,30,
6,7,40,0.0441
3,5,40,0.0286
8,5,40,0.0317
3,9,40,
2,5,40,0.0351
9,5,20,ERROR
2,5,20,0.05
8,7,40,0.0434
8,9,30,0.0415
10,5,30,0.0362
10,9,20,0.0313
1,9,20,0.0305
6,7,30,0.0413
4,9,40,-1
9,9,20,0.0293
10,9,40,0.0468
3,5,30,0.0381
5,9,40,ERROR
5,5,30,0.0394
6,9,30,
8,5,30,0.0381
2,7,20,0.0495
4,9,30,0.0466
10,7,40,0.0404
7,7,20,0.0411
4,9,40,0.0571
2,9,20,0.0237
7,5,40,0.036
3,7,30,0.0462
10,5,40,0.0278
5,5,20,
9,7,30,
5,7,40,0.0464
4,5,40,0.0311
9,9,40,0.0425
2,5,20,0.0532
1,9,40,0.0504
6,7,40,0.0436
9,5,30,0.0325
9,9,30,0.0422
5,5,20,0.0478
6,7,20,0.0449
7,5,30,0.0456
6,5,30,0.038
1,9,30,0.0408
3,9,40,0.057
10,7,30,0.0398
8,7,40,0.0384
6,9,30,0.042
3,9,30,-1
1,9,30,0.0416
4,7,30,0.0434
10,7,20,0.0448
1,5,30,0.0401
9,7,20,0.0419
1,9,20,0.0303
8,5,30,0.0342
8,7,20,0.0413
5,9,20,0.0231
9,5,20,0.0489
6,9,30,0.0427
2,9,20,0.0328
10,7,20,0.0434
3,5,30,0.0338
8,9,40,0.0632
10,7,30,0.0522
2,7,40,0.0397
10,7,40,0.0427
10,9,30,0.0537
2,5,40,0.034
9,9,30,0.0477
8,9,30,0.0417
6,7,30,0.0501
1,7,40,0.0424
5,5,20,0.0563
8,9,40,-1
9,7,40,
8,5,40,0.0324
1,5,40,0.0308
3,7,40,0.0393
9,7,40,0.0473
9,5,30,0.041
3,9,30,0.0449
5,9,40,0.0529
5,5,40,0.0345
6,9,20,0.0303
5,5,30,
10,5,40,0.0281
3,5,20,0.052
3,7,40,0.0418
3,9,20,0.0285
7,7,40,0.0512
5,7,20,0.048
1,5,30,0.0411
4,7,40,0.0446
7,5,30,0.0423
4,5,20,0.0547
3,5,40,0.0357
6,5,20,0.0472
7,9,30,0.0421
2,9,20,0.0297
1,5,20,0.0605
9,9,40,0.0501
10,5,30,0.0409
4,5,30,0.0377
4,9,30,0.0394
7,9,30,0.0464
1,7,30,0.0412
4,9,40,0.0466
10,7,20,0.0587
3,9,20,0.0306
6,9,40,0.0503
7,7,40,ERROR
9,7,20,ERROR
7,7,20,ERROR
1,7,20,0.0452
2,9,40,0.064
6,7,20,0.0401
1,9,30,0.047
8,9,40,0.0551
10,9,40,-1
10,9,20,0.0288
9,9,30,0.0474
9,7,40,0.0461
5,5,30,0.0401
5,7,20,0.0425
8,5,30,0.0321
1,9,40,0.0671
8,9,20,0.0317
4,5,30,0.0373
7,5,20,
5,5,40,0.0285
4,7,30,ERROR
6,9,20,0.0273
6,7,30,-1
1,5,40,0.0335
8,7,40,
2,9,40,0.0571
8,7,20,0.0423
2,9,30,0.0529
2,7,20,ERROR
9,5,40,0.0337
3,9,30,0.0437
10,7,30,0.0371
2,7,20,0.0413
2,7,40,0.0444
1,5,40,0.0339
10,9,20,0.0305
9,5,40,0.0321
6,5,20,-1
8,7,40,0.0447
1,9,40,0.0589
7,7,30,-1
5,5,30,ERROR
7,7,40,0.0395
7,9,20,0.0332
3,5,20,0.0574
2,7,30,0.047
8,7,30,0.0481
7,9,40,0.0547
7,5,30,0.0425
3,9,40,0.0603
1,5,30,0.0428
5,9,30,0.0418
7,9,40,0.0592
3,9,30,0.0379
1,9,40,0.0629
7,9,20,0.0287
9,9,20,0.0254
9,9,30,ERROR
3,7,20,0.0476
5,9,20,0.0309
7,7,30,0.0478
4,5,40,0.0284
2,9,40,0.055
9,9,40,0.0558
7,5,30,0.0374
1,9,20,-1
9,5,30,0.0398
9,9,20,0.0335
2,5,40,0.0305
