group,ph,temperature,activity
7,9,20,0.0287
2,9,30,0.0423
9,9,30,0.0377
7,9,40,0.0547
6,7,30,0.0498
6,5,20,0.0479
7,7,30,-1
9,7,40,0.0461
2,5,40,0.034
6,9,40,0.0448
1,7,40,0.0404
3,7,20,0.0498
10,5,40,0.0278
5,7,40,0.0394
7,5,30,0.0456
6,9,30,0.042
9,9,30,0.0422
3,5,20,0.052
2,9,40,0.064
5,9,40,0.0599
1,9,40,0.0589
1,5,40,0.0339
7,9,20,0.0256
2,5,20,0.05
6,7,40,0.0425
9,5,40,0.0327
10,5,20,0.0581
6,5,30,0.0333
5,5,30,ERROR
1,9,20,0.0305
1,5,40,0.0335
5,9,40,0.0529
6,5,40,0.0392
7,9,40,0.0546
9,5,20,0.0625
8,7,40,0.0384
7,5,40,-1
9,5,40,0.0337
7,9,40,0.0504
4,7,20,0.0434
10,7,40,
1,5,20,0.0535
4,7,30,0.0507
1,5,30,-1
5,9,20,-1
8,5,30,0.0347
6,9,20,0.0273
1,9,40,0.0629
1,9,30,0.0504
7,7,40,0.0395
1,9,30,0.0416
2,7,20,0.0516
2,9,40,0.055
1,5,20,0.0468
8,7,20,0.0413
3,9,30,0.0449
10,5,30,0.0459
4,9,20,0.0302
9,5,40,0.0321
8,5,40,0.0312
2,9,20,0.0263
1,7,30,0.037
9,7,40,ERROR
6,7,20,0.0422
9,7,20,ERROR
6,5,30,0.038
6,7,20,0.0433
6,9,20,0.0288
6,7,20,0.0449
7,5,40,0.0349
8,9,30,0.0379
8,9,20,0.0323
6,7,40,0.0506
5,5,20,0.0553
4,9,30,-1
5,7,30,0.0426
7,9,30,0.0483
2,9,40,0.0601
8,5,20,0.0441
7,7,40,0.0512
4,7,40,0.0526
8,7,30,0.0461
4,5,40,0.0284
5,5,20,
5,7,20,0.043
4,5,30,0.0435
6,7,30,-1
4,5,20,0.0547
4,7,40,-1
5,7,30,0.042
5,7,40,0.0538
4,9,40,-1
1,9,30,0.0408
6,5,40,0.0338
3,9,40,0.0491
8,5,30,0.0384
2,9,20,0.0237
10,7,20,0.0587
6,9,40,0.052
1,7,30,0.0464
8,9,30,0.0417
5,5,30,
4,7,30,0.0434
2,5,20,0.0532
5,9,30,0.0384
6,5,20,-1
10,7,30,0.04
2,7,30,0.048
3,7,30,0.0429
2,7,30,ERROR
2,9,20,0.0297
7,9,20,0.0305
3,7,40,0.0418
2,9,30,0.0509
7,5,20,-1
7,7,20,0.0411
8,9,40,0.0632
6,7,20,0.0401
8,7,30,0.0481
10,9,30,0.0463
9,9,20,0.0294
2,5,40,0.0305
8,5,20,0.0599
9,5,20,ERROR
1,9,30,0.0455
8,7,40,0.0501
5,9,30,
8,9,40,-1
8,7,30,0.044
3,5,20,0.0543
9,9,40,0.0558
6,9,30,
2,7,20,ERROR
5,7,30,0.0456
9,9,20,0.0293
9,7,40,0.0473
9,7,30,
5,5,40,0.0279
6,5,40,0.0327
2,9,30,0.0477
10,7,30,0.0522
3,5,30,0.0338
1,5,20,0.0493
6,7,40,0.0441
2,5,40,0.0303
1,5,40,0.0335
4,9,40,0.0535
10,7,30,0.0371
4,7,40,
9,7,30,0.0402
4,9,40,0.0466
5,9,40,0.057
3,7,40,0.0436
1,7,30,0.05
4,5,40,0.0311
