group,ph,temperature,activity
3,5,40,0.0362
6,9,20,0.0273
3,5,20,0.052
2,9,20,0.0263
7,9,40,0.0547
9,9,20,0.0294
3,9,40,
8,5,30,0.0342
2,5,30,0.0389
8,5,30,0.0321
9,7,20,0.0419
3,7,30,0.0525
6,7,20,0.0449
8,9,20,0.0323
5,7,40,0.0394
2,7,20,0.0516
9,5,40,0.0314
1,7,30,0.05
1,9,40,0.0589
8,7,40,0.0434
2,9,40,0.0601
3,5,20,0.0574
10,9,20,0.0305
2,7,40,0.0481
9,9,40,0.0561
2,7,20,ERROR
3,9,30,-1
1,5,20,0.0535
1,5,40,0.0335
6,5,40,0.0338
1,7,20,0.0401
5,7,40,0.047
6,9,20,-1
3,7,40,0.0393
4,9,30,
8,9,30,0.0379
6,9,40,0.052
1,7,30,0.0412
1,9,30,0.0504
7,7,40,0.0451
4,9,30,0.0466
1,9,40,0.0671
8,7,40,0.0447
1,5,30,0.0428
10,9,30,0.0537
10,5,30,0.0409
1,7,40,0.0458
5,9,30,0.0418
6,7,30,-1
7,7,30,
10,9,40,0.0562
10,9,30,0.0389
4,7,40,0.0446
7,5,20,-1
10,5,40,0.0281
1,5,20,0.0493
5,7,40,0.0504
6,5,20,0.043
8,5,20,0.0441
7,7,20,0.0411
2,9,40,0.064
6,5,20,0.0479
3,7,20,0.0498
1,5,20,ERROR
3,7,40,-1
6,9,20,0.0288
9,5,30,0.0325
4,7,40,0.04
1,5,40,0.0331
5,5,40,0.0323
9,5,40,0.0337
3,7,30,0.0486
4,9,20,0.0261
10,5,30,0.0362
10,7,30,0.0442
2,5,30,0.0408
8,5,30,0.0347
1,9,40,0.0504
7,9,20,0.0305
9,9,30,0.0477
6,5,20,-1
1,9,30,0.047
4,5,20,0.0639
1,5,20,0.0468
2,5,30,0.0368
9,7,40,
9,7,20,ERROR
9,5,40,0.0328
2,5,20,0.05
5,7,30,0.0426
3,9,20,0.0283
1,7,40,0.0466
8,5,20,ERROR
1,7,20,-1
7,5,40,0.0349
9,5,30,0.0332
10,7,20,0.0587
8,5,30,0.0384
7,5,20,0.0664
5,7,40,0.0464
6,7,20,0.0433
3,5,40,0.0294
8,5,40,0.0317
8,7,40,0.0501
1,7,20,0.039
2,5,20,0.0659
1,9,40,0.0534
3,5,40,0.0357
7,9,40,0.0504
1,9,20,-1
8,7,30,0.0497
2,5,30,0.0331
8,9,20,0.0317
3,5,20,ERROR
9,7,40,0.0473
7,9,30,0.0464
8,9,40,0.0632
10,9,20,0.0333
9,7,40,ERROR
8,9,20,0.0287
10,5,30,0.0326
10,9,30,0.0431
7,9,40,0.0592
3,7,30,0.0462
4,5,30,0.0373
9,7,20,0.0418
2,9,30,0.0477
6,7,20,0.0422
6,5,30,0.0333
1,9,20,0.0305
4,9,40,0.0466
4,5,30,0.0377
4,7,20,0.0372
7,7,20,0.0461
3,5,30,0.0334
8,7,30,0.044
3,5,30,0.0444
6,5,30,0.0392
4,7,20,0.0422
4,5,20,0.0633
2,7,40,0.0444
7,9,30,0.0421
5,9,20,-1
4,7,40,0.0526
5,9,40,0.0599
9,7,30,
10,7,30,0.0522
2,5,20,0.0462
10,9,40,-1
2,9,40,0.065
8,7,20,0.0413
2,9,20,0.0328
8,9,30,0.0417
1,9,40,0.0629
8,7,30,0.0461
8,7,20,0.0426
7,7,40,-1
5,5,40,0.0337
3,9,20,0.0247
10,5,40,0.0278
8,9,40,0.0593
2,5,20,0.0532
1,7,30,0.0423
5,7,30,0.0456
5,9,30,
4,9,20,0.0359
8,5,40,0.0312
9,9,40,0.0543
9,9,30,0.0474
2,5,40,0.0305
3,9,30,0.0437
6,7,20,0.0401
8,9,30,0.0402
2,5,40,0.034
6,9,40,0.0532
5,5,30,0.0401
9,7,20,
9,5,20,0.0489
4,7,30,0.0434
5,9,30,0.0384
7,7,30,0.0453
8,7,30,0.0456
1,9,30,0.0408
7,9,20,0.0287
6,9,40,0.0525
4,7,20,0.0456
3,5,20,0.0543
4,9,40,0.0558
1,5,40,0.0339
1,7,40,0.0404
9,9,20,0.0352
7,7,20,ERROR
2,7,20,0.0495
2,7,30,0.047
4,9,40,-1
5,5,40,0.0285
10,5,20,0.0547
5,5,20,0.0563
7,9,20,0.0332
9,9,20,0.0293
6,9,30,
5,5,30,ERROR
6,5,20,0.0559
4,5,40,0.0311
5,5,20,0.0553
10,7,40,-1
5,9,40,0.057
3,7,20,0.0476
8,9,30,0.0421
2,7,40,0.0521
6,9,30,0.0427
1,5,30,0.0411
10,9,20,0.0313
5,7,20,0.0423
10,7,20,
7,5,40,0.0351
8,5,20,0.0632
2,5,20,ERROR
5,9,20,0.0308
6,7,30,0.0498
6,7,40,0.045
2,7,20,0.0478
6,5,40,0.0357
8,9,40,-1
5,5,40,0.0345
8,7,30,0.0481
10,5,30,0.0459
6,9,30,0.042
4,5,40,0.0353
9,5,40,0.0327
6,5,30,0.038
3,9,20,0.0302
2,9,30,0.0398
3,5,40,
8,9,20,0.0298
3,9,20,0.0285
7,5,30,0.0423
7,5,30,0.0298
4,7,30,ERROR
6,9,30,0.0366
6,9,20,0.0303
6,7,30,0.0413
7,5,20,
5,5,30,0.0394
6,7,40,0.0441
10,7,20,
8,5,20,0.0635
3,9,40,0.0603
2,7,30,ERROR
9,7,30,0.0513
6,7,30,0.0395
2,7,40,0.0408
1,5,30,-1
7,7,20,
10,5,20,0.062
4,9,30,-1
5,9,40,0.0582
7,5,30,0.0425
6,7,30,0.0501
7,5,40,0.029
2,5,40,0.0303
2,7,30,0.048
2,9,30,0.0529
4,7,40,
5,7,30,0.0515
8,7,20,0.0463
3,9,30,0.0379
4,7,30,0.0493
8,5,40,0.0315
5,5,30,0.0357
9,9,20,0.0254
9,9,30,0.0422
3,5,20,0.0631
3,7,40,0.0425
8,7,40,
9,5,30,0.0398
9,7,30,0.0402
9,5,20,ERROR
5,7,20,0.0425
9,9,20,0.0335
6,7,20,0.043
1,9,30,0.0455
4,7,20,0.0401
9,5,20,0.0499
9,7,30,-1
4,9,40,0.0535
6,5,40,0.0392
1,7,20,0.0462
8,7,20,0.0423
1,7,20,0.0452
4,7,40,-1
9,9,30,ERROR
2,7,30,0.048
7,7,20,0.0519
1,9,20,0.0307
3,5,30,0.0338
2,5,40,0.0284
9,7,30,0.0461
7,5,40,0.036
6,5,30,0.0373
