group,ph,temperature,activity
10,9,20,0.0288
10,9,20,0.0305
1,7,20,0.0462
8,9,20,0.0317
7,9,40,0.0592
5,7,20,0.0465
1,5,20,0.0468
5,5,40,0.0345
5,7,30,0.0357
5,5,20,0.0553
2,5,40,0.0305
4,9,20,0.0309
9,9,20,0.0335
6,9,20,0.0303
8,9,20,0.0298
6,5,20,0.0472
9,9,40,0.0558
1,7,20,0.039
10,7,20,
3,7,40,0.0393
7,5,30,0.0423
8,5,20,ERROR
10,5,20,0.0552
9,9,30,0.0422
4,9,20,0.0261
8,7,40,
7,7,20,
6,9,30,0.042
7,9,20,0.0256
3,7,40,0.0436
5,5,40,0.0279
3,9,40,0.057
9,7,30,0.0402
8,7,30,0.0481
1,5,20,0.0493
9,5,40,0.0337
10,5,20,0.0547
7,5,30,0.0298
5,7,30,0.0456
8,7,20,0.0426
7,7,40,ERROR
9,9,40,0.0425
3,9,40,0.0491
10,9,30,0.0431
4,5,20,0.0565
3,7,30,0.0525
4,7,40,0.0446
7,9,30,0.0483
5,7,30,0.0515
6,5,20,0.043
10,5,20,0.062
6,9,20,0.0273
7,9,20,0.0305
1,9,20,-1
8,7,30,0.0456
10,5,40,
9,7,40,0.0473
5,7,40,0.0464
4,7,20,0.0434
5,9,30,0.043
3,7,30,0.0486
3,5,30,0.0338
7,7,40,-1
1,5,20,0.0605
2,5,30,0.0303
7,9,20,0.0332
2,9,20,0.0328
9,7,20,ERROR
9,5,40,0.0321
10,7,40,-1
6,7,30,0.0395
9,7,20,ERROR
4,7,20,0.0401
1,5,20,ERROR
10,9,40,0.0562
2,7,40,0.0481
6,5,30,0.038
4,7,20,0.0372
6,7,40,0.0506
1,9,20,0.0267
1,9,40,0.0589
4,9,40,0.0571
8,9,30,0.0402
6,9,30,0.0366
8,9,20,0.0287
3,7,30,0.0462
4,7,30,0.0443
10,9,30,0.0395
2,7,20,ERROR
4,5,20,0.0633
8,7,20,0.0463
7,7,30,0.0421
6,7,20,0.0433
10,7,30,0.04
2,9,40,0.0571
3,5,30,0.0444
8,5,40,0.0312
4,5,40,0.0353
10,7,30,0.0398
5,7,40,0.047
7,7,40,0.0395
1,5,40,0.0335
7,7,20,0.0411
