group,ph,temperature,activity
1,7,20,0.0462
10,7,20,0.0587
6,9,30,0.042
10,9,40,-1
8,5,40,0.0315
9,9,30,0.0477
5,7,20,0.0425
5,7,30,0.0426
8,9,20,0.0317
8,9,40,0.0551
6,7,20,0.0422
10,9,20,0.0305
7,9,20,0.0287
9,9,40,0.0558
8,5,30,0.0342
7,9,20,0.0293
9,5,20,ERROR
4,5,40,0.0355
4,5,30,0.0386
10,7,30,0.0398
7,7,30,0.0421
2,5,20,0.05
3,9,30,0.0415
6,7,30,0.0501
1,9,20,0.0303
8,9,20,0.0323
10,7,40,-1
2,5,30,0.0331
8,9,30,0.0415
5,7,20,0.0423
3,5,20,0.0631
6,7,40,0.0425
3,7,20,0.0378
7,5,40,0.0349
6,5,40,0.0338
10,5,40,0.0281
7,9,40,0.0569
7,7,30,0.0478
4,5,30,0.0435
10,7,30,0.0371
3,7,40,0.0393
1,7,40,0.0466
3,7,40,0.0418
9,5,20,0.0489
6,5,40,0.0392
9,5,40,0.0337
5,7,40,0.0538
7,7,20,
9,7,40,
10,9,20,0.0333
5,9,20,0.0309
2,9,30,0.0423
3,5,40,0.0357
9,9,20,0.0335
3,9,30,0.0379
3,9,20,0.0302
9,5,40,0.0327
4,5,30,0.0373
1,5,40,0.0331
2,9,40,0.055
8,5,40,0.0317
5,9,40,ERROR
9,7,40,0.0473
5,7,30,0.0515
6,9,20,0.0303
7,9,30,0.0464
8,5,20,0.0441
4,9,40,0.0466
8,5,20,0.0635
4,7,30,ERROR
9,5,30,0.041
4,9,30,-1
4,5,20,0.0547
7,5,30,0.0456
7,5,20,0.0664
10,7,20,0.0434
6,7,30,-1
6,9,40,0.0448
8,9,20,0.0317
9,9,20,0.0254
1,9,40,0.0629
3,7,30,0.0429
10,9,40,0.0562
2,9,40,0.065
10,9,20,
10,5,20,ERROR
5,5,30,0.0357
4,7,30,0.0493
9,7,30,-1
2,7,20,0.0495
4,5,40,0.0271
6,7,30,0.0395
2,9,40,0.0601
3,9,40,0.057
2,5,30,0.0408
4,9,30,0.0466
1,7,30,0.0464
5,9,40,0.0582
6,7,40,0.0441
3,5,30,0.0444
2,9,30,0.0509
5,9,30,
9,7,30,0.0461
10,5,40,0.0278
3,7,30,0.044
3,9,40,
4,5,40,0.0353
1,7,20,-1
2,5,40,0.0303
2,7,30,ERROR
7,7,20,0.0461
6,7,20,0.043
8,7,20,0.0426
2,5,40,0.034
10,9,20,0.0288
4,5,40,0.0311
3,5,30,0.0334
3,9,30,0.0437
1,7,20,0.0401
6,5,30,0.0392
5,5,30,
9,9,30,0.0377
9,9,20,0.0352
1,5,20,0.0605
8,9,20,0.0298
8,9,30,0.0379
7,7,30,
1,7,20,0.0452
8,9,30,0.0402
8,7,30,0.0481
9,5,20,0.0625
4,5,20,0.0639
5,5,40,0.0279
7,9,40,0.0592
7,5,40,0.036
5,7,40,0.047
3,5,40,0.0362
9,5,30,0.0398
8,7,20,0.0413
3,5,20,0.0543
9,7,30,
4,5,40,0.0284
5,9,30,0.0384
5,5,30,0.0394
1,5,30,-1
7,5,20,0.0534
5,9,40,0.057
2,5,20,0.0462
8,5,20,ERROR
1,7,40,0.0404
3,5,20,ERROR
10,9,30,0.0395
10,9,30,0.0389
1,5,30,0.0428
1,7,30,0.05
5,7,30,0.0456
8,7,30,0.0497
2,5,40,0.0351
3,5,30,0.0338
6,9,20,0.0273
2,5,30,0.0368
4,5,20,0.0565
7,9,30,0.0453
8,9,40,-1
10,5,20,0.0581
5,9,20,0.0231
8,5,20,0.0599
8,5,20,0.0632
1,5,30,0.0391
5,9,30,0.0384
5,7,20,0.043
2,7,30,0.047
2,9,40,0.064
2,9,20,0.0237
9,7,30,0.0513
2,9,30,0.0477
3,9,20,0.0285
4,9,20,0.0309
1,7,20,0.039
6,7,40,0.045
4,9,40,0.0571
5,7,40,0.0464
6,5,30,0.0333
10,7,40,0.0404
6,5,30,0.038
8,5,30,0.0347
8,9,20,0.0287
9,7,20,ERROR
4,7,20,0.0434
6,9,30,0.0427
3,9,20,0.0283
3,7,40,0.0436
8,7,40,
4,5,20,0.0633
8,7,30,0.0461
6,9,30,0.0366
8,5,40,0.0317
