group,ph,temperature,activity
5,5,30,ERROR
5,9,30,0.043
5,5,20,
9,7,20,0.0418
10,9,40,0.0468
10,7,30,0.04
10,9,30,0.0395
9,9,30,0.0422
7,5,30,0.0456
1,9,20,0.0303
2,7,30,0.048
6,5,30,0.0373
9,5,30,0.0325
5,9,20,0.03
5,9,30,0.0384
7,9,30,0.0483
7,5,30,0.0425
7,7,30,-1
10,5,40,0.0388
10,5,40,0.0281
5,5,30,0.0394
10,7,30,0.0522
7,7,30,0.0453
2,9,20,0.0237
1,9,40,0.0629
10,5,40,0.0278
6,5,40,0.0357
10,7,40,0.0427
8,5,30,0.0381
7,5,40,0.029
2,5,40,0.0305
10,7,20,0.0434
9,9,20,0.0335
7,7,20,0.0411
4,7,20,0.0456
5,7,40,0.0464
7,5,40,0.0349
6,9,40,0.0503
2,7,30,0.048
6,5,40,0.0327
1,7,30,0.0412
3,7,30,0.0462
7,5,20,0.0534
8,7,20,0.0413
2,9,30,0.0477
2,5,40,0.0351
8,5,20,0.0632
9,5,30,0.0379
1,7,40,0.0466
2,7,40,0.0481
8,7,40,0.0434
6,9,40,0.0448
6,5,30,0.038
1,7,40,0.0458
2,9,40,0.065
9,7,30,0.0461
6,7,30,0.0498
5,9,30,0.0418
5,7,30,0.0456
8,7,30,0.0456
3,5,40,0.0357
9,9,30,0.0474
1,5,30,0.0411
1,9,30,0.0416
4,9,40,0.0571
1,5,20,0.0535
10,9,40,0.0621
5,9,30,0.0384
6,5,20,0.0559
2,7,20,0.0413
7,7,40,0.0512
7,9,40,0.0546
5,9,30,
8,5,20,0.0635
2,9,30,0.0509
10,5,30,0.0362
2,7,30,ERROR
9,7,30,0.0513
2,7,20,0.0478
8,5,30,0.0321
2,5,30,0.0389
2,5,20,0.0462
6,5,20,0.0472
2,7,30,ERROR
8,7,20,0.0426
3,7,20,0.0419
5,5,40,0.0323
7,7,20,0.0461
4,7,40,0.0446
1,5,20,0.0468
4,9,30,0.0394
4,9,20,0.0261
5,7,40,0.0504
6,5,30,0.0322
5,7,30,0.042
7,9,20,0.0332
1,7,30,0.0423
10,5,20,0.0552
5,7,20,0.043
7,5,40,0.0351
5,7,40,0.0538
10,9,40,ERROR
4,5,30,0.0377
3,9,20,0.0302
10,9,40,0.0562
9,7,20,
10,5,30,0.0459
6,7,20,0.0401
4,5,20,0.0633
8,9,20,0.0317
7,9,20,0.0287
7,7,30,0.0478
9,9,20,0.0293
1,9,30,0.047
10,9,20,0.0313
7,9,30,0.0421
6,7,30,0.0501
1,9,30,0.0408
10,7,40,0.0404
1,7,30,0.0464
3,7,30,0.044
1,7,40,0.0404
9,7,40,0.0461
8,9,30,0.0417
8,5,40,0.0324
2,9,20,0.0338
1,7,30,0.05
6,5,40,0.0338
2,5,30,0.0331
7,5,30,0.0298
5,5,40,0.0345
10,5,20,0.062
2,5,20,ERROR
2,7,40,0.0397
1,5,20,ERROR
1,9,20,-1
1,9,40,0.0671
6,5,30,0.0333
4,9,30,-1
4,7,20,0.0372
10,7,20,
9,5,20,0.0625
3,9,30,0.0437
10,7,20,0.0587
3,9,20,0.0306
7,9,20,0.0293
2,7,20,0.0495
1,7,20,0.0401
5,9,20,0.0308
3,5,30,0.0338
10,5,30,0.0409
