group,ph,temperature,activity
10,9,30,0.0389
4,9,30,0.0484
5,7,30,0.0357
6,9,40,0.0503
5,7,20,0.0423
4,9,40,0.0535
6,9,20,0.0273
8,5,20,0.0632
7,7,40,ERROR
2,7,40,0.0444
8,5,40,0.0315
7,7,20,
5,9,20,0.0231
2,5,30,0.0408
1,5,40,0.0308
4,7,30,0.0507
5,7,40,0.0394
5,5,20,0.0478
9,9,30,0.0477
6,7,30,0.0395
1,5,20,ERROR
5,9,40,0.0599
4,7,20,0.0372
2,9,20,0.0338
7,5,40,0.0351
8,5,30,0.0342
5,5,40,0.0285
5,5,30,0.0401
6,7,40,0.045
3,9,30,0.0415
5,9,30,0.0418
2,7,20,0.0413
2,7,40,0.0481
9,9,30,ERROR
1,9,20,0.0307
8,7,30,0.0461
8,5,20,0.0635
7,7,40,-1
2,9,40,0.0601
4,5,40,0.0271
7,5,30,0.0425
4,7,20,0.0434
9,5,40,0.0327
2,7,40,0.0521
3,7,40,0.0425
6,5,30,0.0333
6,7,30,0.0498
4,9,20,0.0261
8,5,30,0.0384
4,5,30,0.0435
8,9,30,0.0379
10,5,30,0.0292
2,5,30,0.0368
6,9,40,0.0525
10,9,30,0.0431
8,9,20,0.0317
9,5,20,0.0625
6,5,40,0.0357
1,9,40,0.0589
6,7,20,0.0433
9,9,20,0.0294
6,7,20,0.0449
8,9,20,0.0287
8,9,40,0.0632
3,9,40,0.0603
2,5,20,0.05
10,5,40,0.0278
1,9,20,0.0305
2,5,30,0.0331
6,9,30,0.0461
4,5,40,0.0284
5,5,40,0.0337
8,5,20,0.0441
2,7,40,0.0397
4,9,30,0.0394
6,5,20,0.043
10,9,30,0.0463
9,7,40,
10,7,30,0.0371
7,9,40,0.0592
10,5,40,
6,5,30,0.038
5,9,20,0.03
8,7,30,0.0497
7,9,40,0.0504
8,9,20,0.0317
8,5,30,0.0321
2,9,20,0.0237
1,5,40,0.0335
10,7,20,0.0434
1,9,40,0.0629
6,5,20,0.0472
1,7,40,
7,7,20,0.0519
2,9,30,0.0509
7,9,20,0.0256
8,7,20,0.0423
10,9,40,0.0468
5,5,30,
6,5,20,-1
5,5,30,ERROR
7,7,30,0.0478
9,9,40,0.0501
10,5,20,0.062
1,9,40,0.0671
8,5,40,0.0317
2,5,40,0.0303
9,7,30,-1
7,5,20,ERROR
8,9,20,0.0298
4,5,40,0.0353
1,5,20,0.0605
9,5,30,0.0379
6,5,30,0.0373
4,5,40,0.0311
2,5,40,0.0351
2,9,20,0.0297
4,7,30,0.0493
1,9,20,0.0267
9,5,20,0.0585
1,7,20,-1
7,5,20,
8,7,20,0.0426
7,5,30,0.0456
5,7,30,0.042
8,7,30,0.0481
1,7,20,0.039
5,7,30,0.0426
1,9,30,0.0408
5,9,40,0.0582
2,9,40,0.055
3,9,30,0.0379
8,5,20,0.0599
8,9,40,-1
1,7,30,0.0464
1,5,30,0.0401
5,9,30,
4,9,20,0.0359
3,5,40,0.0362
7,9,20,0.0305
4,9,40,0.0571
4,7,30,0.0443
7,7,40,0.0395
3,5,30,0.0338
9,5,20,0.0499
6,9,20,0.0232
1,5,30,-1
1,7,30,0.05
10,7,20,
9,9,20,0.0352
9,5,40,0.0321
7,9,30,0.0434
2,5,40,0.034
1,5,40,0.0335
1,7,40,0.0466
1,7,40,0.0404
1,7,30,0.0423
10,7,30,0.0398
4,7,30,ERROR
6,5,40,0.0327
1,7,20,0.0462
5,9,30,0.0384
9,5,20,ERROR
3,9,40,0.057
6,9,30,
8,7,30,0.044
4,9,40,0.0558
8,9,40,0.0593
2,7,20,ERROR
10,7,40,0.0427
10,7,30,0.0522
9,5,30,0.0325
1,9,30,0.0504
6,5,20,0.0479
6,5,30,0.0322
9,7,40,ERROR
7,9,30,0.0464
6,9,20,0.0288
8,7,20,0.0426
2,9,40,0.065
