group,ph,temperature,activity
5,7,40,0.047
3,7,30,0.0429
3,9,30,0.0415
6,7,20,0.0449
5,5,30,
1,5,20,0.0605
2,5,30,0.0331
3,5,30,0.0444
8,5,40,0.0315
4,5,40,0.0271
4,9,30,-1
7,9,40,0.0547
3,9,20,0.0247
1,7,40,0.0424
8,9,40,0.0593
10,5,20,0.0581
4,7,30,0.0434
2,9,20,0.0297
6,5,20,0.043
6,5,20,0.0559
10,5,40,0.0278
9,5,30,0.0379
8,9,40,0.0599
9,7,20,0.0418
8,9,30,0.0417
8,7,40,0.0384
10,7,20,
4,7,40,-1
8,5,30,0.0347
9,9,20,0.0352
3,7,20,0.0378
8,5,20,ERROR
7,7,30,
5,9,30,0.043
5,9,40,0.057
10,5,30,0.0409
4,5,20,0.0633
5,7,20,0.043
1,5,20,ERROR
9,9,30,0.0422
3,9,40,0.057
8,7,40,0.0447
5,9,30,0.0384
6,9,40,0.0525
2,7,20,0.0478
2,5,40,0.0284
3,9,30,0.0437
9,7,30,
7,7,30,0.0478
4,9,30,0.0394
8,5,40,0.0312
9,5,20,0.0625
7,5,40,0.0349
5,7,20,0.0423
7,7,20,0.0411
1,9,40,0.0534
6,5,40,0.0338
5,7,20,0.0425
10,7,20,0.0587
2,9,40,0.0601
8,5,30,0.0381
7,5,20,0.0664
6,7,40,0.045
2,9,30,0.0477
5,9,40,ERROR
8,7,20,0.0423
10,7,40,0.0404
8,5,30,0.0321
10,9,30,0.0395
10,9,30,0.0463
1,9,40,0.0629
2,5,20,0.0532
6,7,20,0.0433
6,5,40,0.0327
5,7,40,0.0464
10,7,30,0.0442
9,5,40,0.0314
2,7,30,0.048
3,7,20,0.0498
7,9,20,0.0256
3,9,30,0.0379
3,7,40,0.0436
10,7,30,0.0398
4,9,20,0.0356
1,9,40,0.0504
6,5,20,0.0479
8,9,20,0.0287
6,9,20,0.0288
1,9,20,0.0303
3,7,30,0.0486
5,7,30,0.0456
5,5,30,0.0394
1,7,30,0.0464
4,5,20,0.0498
9,7,20,
3,7,40,0.0418
7,9,30,0.0421
