group,ph,temperature,activity
8,9,40,0.0599
9,9,20,0.0294
2,9,30,0.0477
4,9,40,0.0558
6,5,40,0.0327
4,5,20,0.0639
9,7,40,0.0473
10,5,30,0.0409
4,5,30,0.0372
8,9,30,0.0417
5,9,30,
3,5,40,0.0362
9,9,30,0.0474
5,9,40,0.0582
6,5,20,0.0479
10,9,40,-1
7,9,30,0.0434
10,5,20,0.0552
2,9,20,0.0237
4,9,20,0.0261
10,7,40,0.0427
5,7,40,0.0504
4,9,30,
10,9,20,0.0305
6,7,30,0.0501
3,5,30,0.0381
6,5,40,0.0357
1,7,30,0.05
6,5,40,0.0392
6,9,20,0.0303
7,5,40,0.029
5,7,30,0.0357
8,9,20,0.0317
6,7,20,0.0449
10,5,20,0.0581
6,9,40,0.0448
9,7,20,
1,5,40,0.0331
2,5,30,0.0303
1,7,40,
5,9,20,0.0308
3,9,20,0.0285
10,5,30,0.0292
8,5,30,0.0384
3,7,40,-1
4,7,30,0.0443
10,9,30,0.0389
7,9,20,0.0332
10,9,30,0.0537
6,5,30,0.0392
2,7,20,ERROR
10,5,40,
2,5,30,0.0389
3,5,40,0.0357
9,7,30,
5,9,40,0.0529
4,5,20,0.0498
7,9,20,0.0287
10,5,20,ERROR
8,5,20,0.0632
8,7,20,0.0463
7,7,40,0.0512
3,5,20,0.0631
8,5,40,0.0324
10,7,30,0.0522
6,9,40,0.0503
8,5,40,0.0317
1,7,20,0.039
4,7,40,0.04
8,7,30,0.044
10,9,40,ERROR
2,9,40,0.055
6,7,30,0.0498
5,7,20,0.048
3,7,30,0.044
2,9,40,0.064
6,9,30,0.042
2,5,20,0.05
1,5,30,0.0391
6,9,20,0.0232
9,9,30,0.0477
10,7,30,0.04
8,5,30,0.0381
3,5,40,0.0294
3,9,30,0.0437
1,7,20,0.0462
3,5,40,
3,5,30,0.0334
4,7,40,0.0446
8,9,20,0.0298
1,7,40,0.0424
10,5,30,0.0459
5,7,30,0.0426
9,9,30,0.0422
6,9,20,-1
5,9,40,ERROR
2,9,40,0.065
4,7,20,0.0422
6,7,20,0.043
10,5,30,0.0326
9,5,40,0.0321
3,7,30,0.0486
9,9,40,0.0543
10,5,20,0.062
4,5,40,0.0271
1,9,40,0.0671
7,7,20,0.0461
1,5,20,0.0493
9,7,40,
4,7,40,0.0526
1,5,40,0.0339
2,5,30,0.0331
7,7,40,-1
9,7,30,0.0402
10,9,20,0.0313
3,9,40,0.0491
5,9,40,0.057
2,7,30,0.048
6,9,30,0.0427
5,9,20,-1
6,5,30,0.0373
3,9,30,0.0449
6,7,40,0.0425
8,7,40,0.0384
9,9,20,0.0335
7,9,40,0.0547
2,7,30,0.048
7,9,40,0.0569
7,7,30,0.0453
4,7,20,0.0401
7,5,30,0.0425
6,5,40,0.0338
4,7,40,
5,5,40,0.0279
1,5,40,0.0335
2,9,20,0.0263
2,7,30,ERROR
7,7,20,ERROR
10,5,40,0.035
2,5,30,0.0368
4,9,20,0.0309
8,9,30,0.0415
4,7,20,0.0372
2,7,30,0.047
6,9,30,0.0461
10,9,30,0.0431
8,7,40,0.0447
3,9,40,
7,9,20,0.0256
5,7,30,0.042
2,7,20,0.0478
4,9,20,0.0302
8,7,30,0.0456
6,9,20,0.0288
7,7,30,0.0478
10,9,40,0.0468
7,5,30,0.0456
6,9,40,0.0532
9,5,40,0.0327
6,5,40,0.0346
10,7,30,0.0442
9,9,40,0.0561
7,9,40,0.0546
10,7,20,0.0587
9,5,20,0.0625
2,5,40,0.0305
7,5,30,0.0423
1,5,20,0.0605
4,9,30,-1
8,7,30,0.0481
5,7,40,0.047
4,5,30,0.0386
7,5,20,0.0664
4,5,30,0.0377
2,9,20,0.0338
3,5,40,0.0286
3,9,20,0.0283
9,5,20,0.0489
8,7,20,0.0426
9,7,20,ERROR
9,9,30,ERROR
9,5,30,0.041
1,9,40,0.0534
3,9,20,0.0306
1,5,40,0.0335
3,7,40,0.0393
8,5,20,ERROR
1,5,30,0.0428
3,9,40,0.0633
4,5,20,0.0547
10,7,40,0.0404
7,7,30,
3,9,40,0.057
7,5,40,-1
8,5,20,0.0635
10,7,20,0.0434
1,7,40,0.0458
7,7,30,-1
3,5,20,0.052
3,7,20,0.0498
8,7,40,
9,9,40,0.0558
9,7,40,ERROR
9,5,40,0.0337
9,9,20,0.0254
7,5,20,
4,5,20,0.0565
3,5,20,0.0574
1,9,20,0.0303
8,9,20,0.0317
4,9,20,0.0356
4,9,40,0.0535
2,9,20,0.0297
9,5,20,0.0585
5,9,30,0.0418
8,9,30,0.0379
7,5,20,0.0534
8,7,20,0.0413
4,7,30,0.0434
10,5,40,0.0281
3,9,30,0.0415
3,7,20,0.0457
4,5,40,0.0284
9,7,40,0.0461
10,9,20,
3,7,20,0.0419
2,9,30,0.0529
7,5,40,0.036
6,7,30,0.0395
3,7,40,0.0425
9,9,20,0.0352
4,9,40,0.0466
4,7,30,0.0507
1,7,20,0.0452
