group,ph,temperature,activity
5,5,30,0.0394
1,5,40,0.0339
10,7,40,
10,5,30,0.0459
2,9,30,0.0477
6,9,20,0.0303
10,5,40,0.0388
5,7,40,0.0464
7,7,40,0.0395
2,9,20,0.0263
1,7,20,-1
6,5,30,0.0322
5,5,20,0.0553
1,9,30,0.047
4,5,40,0.0311
2,7,20,0.0478
4,9,30,0.0484
10,7,20,
7,5,30,0.0423
7,5,20,0.0534
8,5,30,0.0347
8,9,40,-1
5,5,40,0.0345
3,5,40,0.0362
4,7,40,0.0446
8,5,20,0.0599
1,5,20,0.0468
9,7,30,
2,7,40,0.0397
10,5,40,0.0281
2,9,20,0.0297
6,9,20,-1
10,7,20,
4,7,40,0.0526
6,5,30,0.038
9,7,20,0.0419
10,5,20,ERROR
9,7,40,0.0473
2,9,40,0.0601
3,5,20,0.0631
5,5,40,0.0279
1,9,20,0.0303
8,9,30,0.0417
8,7,40,0.0447
8,9,20,0.0298
10,5,40,0.035
6,7,20,0.0401
4,7,40,
2,9,30,0.0423
6,7,20,0.043
9,5,40,0.0328
4,9,20,0.0309
6,7,40,0.0436
5,7,30,0.0426
6,9,30,0.0427
4,9,20,0.0359
8,9,30,0.0379
4,7,20,0.0422
3,9,30,-1
3,5,40,0.0294
9,5,30,0.041
7,9,30,0.0483
8,7,20,0.0426
7,9,20,0.0332
9,5,20,ERROR
5,9,30,0.0384
5,9,30,
10,5,20,0.0552
2,9,30,0.0398
9,9,30,0.0477
10,9,30,0.0431
8,5,40,0.0315
4,7,20,0.0434
8,5,40,0.0317
10,7,20,0.0434
7,9,30,0.0453
6,5,40,0.0346
10,9,40,0.0468
10,9,40,-1
9,9,20,0.0335
10,7,20,0.0448
10,7,30,0.04
2,7,20,0.0516
8,5,40,0.0312
5,7,40,0.0538
1,7,40,
9,5,20,0.0585
4,9,40,0.0466
9,9,40,0.0425
3,7,30,0.044
3,9,30,0.0415
9,9,30,0.0474
4,9,20,0.0302
1,9,20,0.0267
7,5,20,0.0664
7,9,20,0.0305
9,7,30,0.0461
6,7,40,0.0425
4,7,30,0.0507
4,5,30,0.0373
4,5,20,0.0639
5,9,20,0.0309
6,5,30,0.0333
3,9,30,0.0379
10,9,20,0.0305
4,9,30,
7,7,30,0.0421
3,9,30,0.0437
5,9,40,0.0529
3,5,40,
1,7,20,0.039
4,7,40,-1
9,7,20,ERROR
3,9,40,0.0603
7,9,40,0.0569
5,5,20,0.0563
8,7,40,
3,5,40,0.0357
4,9,40,0.0535
5,9,20,0.03
7,7,40,ERROR
9,5,30,0.0379
2,9,30,0.0529
8,9,30,0.0421
7,5,40,0.0351
4,5,20,0.0547
10,7,40,-1
6,7,30,0.0395
8,5,20,0.0635
4,5,40,0.0353
3,7,20,0.0419
3,7,20,0.0498
4,5,40,0.0271
2,9,40,0.064
5,7,30,0.042
1,5,40,0.0308
1,5,30,0.0411
5,7,40,0.047
9,9,20,0.0254
10,9,40,ERROR
10,5,20,0.0581
1,9,30,0.0455
5,7,30,0.0515
6,5,20,0.043
3,9,30,0.0449
7,7,30,0.0453
4,9,40,0.0571
10,5,40,0.0278
9,9,40,0.0561
8,5,20,0.0632
2,9,30,0.0509
6,7,30,0.0413
9,5,30,0.0325
7,5,40,-1
1,7,30,0.0423
2,5,20,ERROR
1,7,20,0.0452
2,7,30,0.048
7,5,40,0.036
1,9,40,0.0589
10,7,30,0.0398
10,7,40,0.0427
8,5,40,0.0324
3,7,30,0.0525
1,5,30,-1
4,9,20,0.0261
9,9,20,0.0352
2,7,40,0.0521
3,7,30,0.0486
8,9,30,0.0402
8,7,20,0.0423
6,7,30,-1
8,7,20,0.0426
1,7,30,0.0464
9,5,20,0.0499
5,5,30,
6,9,40,0.0448
1,9,40,0.0534
2,5,20,0.0659
6,5,30,0.0392
8,5,30,0.0384
1,9,20,0.0305
4,7,30,0.0434
10,9,20,0.0288
5,9,30,0.043
6,9,30,0.0366
10,7,40,0.0404
7,5,20,
8,9,40,0.0551
4,7,20,0.0372
2,7,30,0.047
7,5,20,ERROR
6,5,20,0.0559
6,7,30,0.0498
8,7,30,0.044
6,9,20,0.0232
1,5,30,0.0428
1,7,40,0.0458
6,9,20,0.0288
2,5,40,0.0303
8,7,20,0.0413
5,9,30,0.0384
1,5,20,0.0535
9,9,20,0.0293
5,7,20,0.0423
10,5,20,0.0547
3,7,20,0.0378
8,7,30,0.0461
8,9,40,0.0593
8,7,40,0.0434
4,9,30,-1
2,5,40,0.0351
2,5,40,0.0284
2,7,30,ERROR
3,7,40,0.0418
3,5,30,0.0334
7,9,40,0.0546
9,7,30,0.0513
5,5,40,0.0323
1,9,20,-1
2,9,20,0.0237
5,7,40,0.0504
6,5,40,0.0338
3,5,30,0.0381
4,5,20,0.0498
4,9,30,0.0394
9,7,20,0.0418
1,7,30,0.037
9,5,30,0.0332
6,7,40,0.045
3,9,40,0.0633
6,9,40,0.0525
6,9,30,0.042
4,9,20,0.0356
2,5,40,0.034
4,9,30,0.0466
1,7,20,0.0462
7,9,30,0.0464
5,7,20,0.0425
6,5,20,0.0472
1,7,40,0.0404
1,9,40,0.0671
8,7,20,0.0463
9,9,30,0.0422
7,9,40,0.0547
10,5,30,0.0362
3,7,40,0.0425
3,5,20,0.052
8,5,20,ERROR
3,5,20,0.0574
6,5,20,0.0479
1,7,30,0.05
4,5,40,0.0284
5,9,40,ERROR
10,5,30,0.0409
