group,ph,temperature,activity
4,9,20,0.0359
7,5,20,0.0664
5,5,40,0.0345
1,9,20,0.0307
1,7,20,-1
5,5,20,
8,7,30,0.044
2,5,30,0.0331
7,5,40,-1
9,5,20,ERROR
1,5,40,0.0335
1,9,20,-1
10,5,20,0.0547
9,9,40,0.0558
2,7,20,0.0413
9,7,20,0.0418
8,5,20,0.0632
9,5,30,0.0398
2,5,30,0.0389
7,7,20,0.0519
9,9,20,0.0294
8,9,20,0.0317
4,9,30,0.0466
7,9,20,0.0332
4,5,40,0.0284
9,9,40,0.0561
7,5,30,0.0298
1,9,30,0.0455
7,9,30,0.0453
8,5,30,0.0342
3,9,40,0.057
4,9,20,0.0356
10,7,40,0.0427
10,7,40,-1
4,5,20,0.0547
6,5,20,0.0472
6,9,20,0.0273
3,5,40,
9,7,40,ERROR
9,7,30,0.0402
8,5,30,0.0321
8,9,30,0.0415
7,7,30,0.0421
2,9,20,0.0237
1,5,30,0.0401
4,7,20,0.0456
5,5,20,0.0563
10,5,40,
1,5,40,0.0339
3,5,30,0.0444
8,5,40,0.0324
10,9,40,0.0468
1,7,30,0.0464
2,7,40,0.0521
5,9,30,0.0384
3,7,20,0.0457
6,9,40,0.052
3,9,30,0.0415
7,9,20,0.0305
5,5,40,0.0285
4,7,20,0.0401
6,9,20,0.0303
10,5,20,0.062
3,7,40,0.0393
1,5,40,0.0308
8,9,20,0.0323
2,7,30,0.048
9,7,40,
8,9,30,0.0417
4,7,30,ERROR
8,7,30,0.0497
4,5,30,0.0386
6,5,40,0.0346
4,5,40,0.0353
4,7,30,0.0507
1,7,20,0.0452
3,5,20,0.052
4,9,40,0.0466
8,9,20,0.0298
9,9,30,0.0422
8,9,40,0.0632
7,9,30,0.0434
6,7,20,0.043
10,9,20,0.0333
6,5,40,0.0392
3,7,40,0.0436
4,5,30,0.0373
6,9,40,0.0448
4,5,20,0.0633
2,5,20,0.0659
9,9,40,0.0425
1,7,20,0.039
1,7,40,
4,5,40,0.0271
2,7,20,0.0516
6,7,40,0.045
8,9,40,-1
3,9,40,0.0603
10,5,40,0.0388
5,7,20,0.0425
5,9,20,0.03
9,5,20,0.0625
5,7,40,0.047
7,5,40,0.029
1,9,20,0.0305
1,9,30,0.0416
9,5,30,0.0325
4,9,40,0.0535
1,9,40,0.0629
5,7,40,0.0464
3,9,40,0.0491
7,7,30,0.0453
5,7,20,0.0465
7,5,30,0.0425
7,9,30,0.0464
8,7,40,0.0384
3,9,30,-1
10,7,40,
3,9,40,
9,9,20,0.0352
5,5,20,0.0478
1,5,40,0.0335
3,7,40,0.0425
8,9,20,0.0287
4,7,40,0.0446
1,9,30,0.047
3,5,40,0.0286
2,5,20,0.0532
8,7,20,0.0413
8,5,20,0.0635
1,5,20,ERROR
3,9,40,0.0633
10,9,30,0.0431
4,9,20,0.0261
8,9,20,0.0317
1,5,30,0.0391
7,7,40,ERROR
10,7,40,0.0404
1,5,20,0.0605
10,9,40,0.0562
2,7,40,0.0444
2,9,40,0.0601
8,5,20,0.0599
2,7,40,0.0397
2,9,20,0.0328
3,5,30,0.0334
5,7,40,0.0538
