group,ph,temperature,activity
5,5,20,0.0491
6,5,30,0.0392
2,9,30,0.0398
10,7,40,0.0427
9,9,30,0.0474
8,9,30,0.0421
10,9,40,-1
10,9,20,0.0333
3,7,20,0.0457
1,7,30,0.037
10,9,20,0.0288
7,5,40,0.029
7,9,30,0.0453
9,7,30,0.0461
3,7,30,0.044
4,5,40,0.0311
7,7,20,0.0519
4,7,40,-1
7,5,30,0.0298
9,5,20,0.0499
4,5,20,0.0547
8,5,20,ERROR
8,9,30,0.0402
4,5,40,0.0284
5,7,20,0.043
2,7,40,0.0521
3,9,30,0.0379
5,9,30,
8,9,20,0.0298
1,7,20,0.0401
2,9,40,0.0571
8,5,30,0.0347
4,9,30,-1
3,9,20,0.0247
6,7,30,0.0395
3,9,20,0.0283
8,7,30,0.0481
3,9,20,0.0302
4,5,30,0.0435
6,7,20,0.0433
6,7,20,0.0449
6,5,20,0.0559
8,7,30,0.0461
9,9,20,0.0294
9,9,40,0.0501
10,9,40,ERROR
9,7,20,
3,5,30,0.0338
3,5,20,ERROR
4,5,20,0.0565
10,9,30,0.0537
2,5,30,0.0389
3,9,30,0.0437
5,9,30,0.043
4,5,30,0.0386
6,5,30,0.0322
7,7,30,
3,5,40,0.0357
5,9,20,0.0231
1,9,20,0.0303
5,9,40,ERROR
2,7,20,ERROR
10,7,40,-1
3,5,40,
8,7,40,0.0447
3,7,30,0.0486
4,7,20,0.0401
1,5,20,ERROR
7,5,40,0.036
8,5,40,0.0324
5,5,30,0.0401
9,9,40,0.0558
3,7,40,0.0436
2,7,30,0.047
10,5,30,0.0326
8,7,20,0.0423
9,5,20,0.0489
4,5,40,0.0353
2,5,30,0.0368
9,9,30,0.0422
1,9,40,0.0504
10,7,30,0.04
9,5,40,0.0327
8,7,40,
7,7,40,0.0395
8,9,20,0.0317
7,5,30,0.0456
5,7,30,0.042
6,9,30,0.0427
7,5,20,
9,5,40,0.0337
8,5,30,0.0342
10,7,40,0.0404
8,5,20,0.0632
1,5,40,0.0308
3,5,30,0.0338
1,9,20,-1
5,9,30,0.0418
5,7,20,0.0425
1,5,40,0.0335
8,5,20,0.0599
9,7,20,0.0419
8,5,30,0.0381
4,9,40,0.0558
6,7,20,0.0422
10,7,30,0.0398
7,5,40,0.0349
1,5,20,0.0605
9,5,40,0.0321
10,5,30,0.0292
7,7,40,0.0451
9,5,30,0.0379
1,7,20,0.0462
4,7,30,0.0443
1,9,30,0.0408
10,7,20,0.0587
8,9,40,0.0551
2,9,30,0.0529
3,7,40,0.0393
5,5,30,0.0394
4,9,20,0.0309
3,5,20,0.0574
1,9,40,0.0589
8,9,20,0.0287
9,7,30,-1
7,5,20,ERROR
6,7,40,0.0506
1,7,20,0.039
5,5,20,
1,7,40,0.0458
8,5,40,0.0315
7,9,30,0.0483
6,5,30,0.0333
9,5,30,0.041
6,9,30,
3,7,20,0.0498
9,7,40,ERROR
5,7,30,0.0456
7,9,30,0.0434
2,5,30,0.0303
5,7,40,0.0464
10,9,40,0.0468
2,5,20,ERROR
5,5,40,0.0337
8,9,20,0.0317
7,5,40,-1
4,9,30,0.0466
8,7,40,0.0434
1,9,20,0.0267
2,7,40,0.0444
5,9,40,0.0529
6,9,30,0.042
3,9,20,0.0285
6,9,20,0.0288
10,5,40,0.0278
4,5,20,0.0633
1,5,30,0.0411
8,5,30,0.0321
9,7,20,ERROR
6,5,30,0.038
1,5,30,0.0391
7,5,20,-1
7,9,20,0.0256
4,9,30,
7,9,20,0.0287
5,7,30,0.0426
5,9,20,-1
5,9,40,0.057
10,5,40,0.035
1,5,20,0.0493
2,7,40,0.0408
7,9,40,0.0592
6,7,40,0.0425
9,5,20,ERROR
5,9,20,0.0308
6,7,30,0.0413
6,7,40,0.0436
5,5,30,0.0357
3,5,20,0.0543
1,9,30,0.047
2,7,20,0.0495
3,7,30,0.0462
4,7,20,0.0372
8,5,40,0.0317
7,7,40,0.0512
7,5,40,0.0351
4,9,40,0.0535
3,7,30,0.0525
1,9,40,0.0629
4,5,40,0.0271
6,5,20,-1
3,7,40,0.0425
3,9,40,0.0603
5,7,20,0.0465
10,9,20,
2,9,40,0.0601
6,7,30,-1
10,7,20,0.0448
1,7,30,0.0464
4,5,40,0.0355
7,7,40,-1
1,7,40,0.0424
8,5,30,0.0384
2,5,30,0.0408
3,7,40,-1
4,7,30,ERROR
7,9,40,0.0547
8,7,30,0.0456
9,9,30,0.0377
4,7,30,0.0434
10,5,20,0.0581
1,7,30,0.05
9,7,40,
4,5,30,0.0373
2,9,30,0.0477
5,7,30,0.0515
3,7,20,0.0419
10,9,30,0.0431
1,7,20,-1
1,9,40,0.0534
10,9,30,0.0395
6,9,20,-1
2,9,40,0.064
3,7,20,0.0476
2,5,40,0.0284
3,9,40,0.0633
7,7,30,0.0478
4,9,20,0.0356
6,5,30,0.0373
8,9,30,0.0379
1,5,30,-1
2,7,20,0.0478
9,5,20,0.0625
4,7,20,0.0456
3,9,40,0.057
7,5,30,0.0423
5,5,40,0.0345
7,7,20,ERROR
10,7,30,0.0442
10,5,40,
9,5,20,0.0585
3,9,30,0.0449
2,9,40,0.065
9,7,30,0.0402
2,5,40,0.0303
7,7,20,
7,7,30,-1
8,9,30,0.0417
4,9,20,0.0359
6,5,40,0.0327
4,5,30,0.0372
9,9,20,0.0254
7,9,20,0.0293
5,5,30,ERROR
1,5,40,0.0335
7,5,20,0.0534
5,9,40,0.0599
9,5,30,0.0332
9,7,20,ERROR
7,9,40,0.0504
5,9,20,0.03
8,9,30,0.0415
10,5,40,0.0281
6,5,20,0.043
2,5,40,0.0351
2,9,20,0.0338
7,9,20,0.0332
3,9,40,
3,7,20,0.0378
6,7,40,0.045
6,9,40,0.0503
1,7,30,0.0412
9,9,20,0.0293
2,5,40,0.034
9,5,30,0.0398
9,9,40,0.0561
4,9,30,0.0394
10,5,30,0.0459
10,7,20,
6,5,40,0.0338
2,7,30,0.048
1,5,30,0.0401
4,7,40,0.0446
4,7,20,0.0422
5,7,20,0.0423
6,9,20,0.0273
6,9,40,0.0532
7,7,30,0.0421
10,5,20,0.0552
9,7,30,0.0513
2,9,30,0.0423
2,7,20,0.0413
10,9,30,0.0463
9,9,30,0.0477
5,9,20,0.0309
1,9,40,0.0671
8,9,40,0.0632
10,7,40,
8,7,40,0.0501
8,5,40,0.0312
