group,ph,temperature,activity
4,9,30,0.0394
3,5,30,0.0444
10,5,20,0.0552
4,5,40,0.0311
5,7,30,0.0515
5,9,40,0.0582
7,5,40,0.029
9,7,30,0.0402
4,7,40,0.04
6,9,20,0.0273
1,9,30,0.0455
3,5,40,0.0357
5,9,40,0.057
5,5,40,0.0345
2,7,40,0.0408
2,7,40,0.0397
2,7,30,ERROR
6,7,40,0.0441
1,9,40,0.0629
1,7,40,0.0458
10,7,20,
9,5,30,0.0332
3,7,30,0.044
1,7,20,0.0462
4,9,20,0.0261
4,7,30,0.0507
7,9,30,0.0464
2,9,40,0.064
7,7,30,0.0421
5,7,20,0.0425
4,7,20,0.0372
3,9,30,0.0437
10,7,30,0.0442
8,9,30,0.0421
9,7,40,0.0461
7,7,40,-1
1,9,20,0.0305
6,9,40,0.0503
10,5,20,0.062
8,7,20,0.0413
5,9,40,0.0529
8,9,20,0.0287
5,9,30,0.043
6,5,30,0.0392
3,5,40,0.0362
7,5,30,0.0456
6,5,20,0.0559
2,5,40,0.034
10,9,40,0.0621
2,9,20,0.0263
5,9,20,0.0308
2,5,40,0.0303
7,9,30,0.0453
5,7,20,0.0465
9,7,30,-1
4,7,40,0.0446
9,7,30,0.0513
5,9,40,ERROR
6,5,40,0.0357
3,5,20,0.0574
5,5,30,0.0401
5,5,20,0.0491
3,7,30,0.0462
5,7,30,0.0456
10,5,30,0.0362
8,7,30,0.0456
5,7,40,0.047
9,7,40,0.044
9,5,30,0.0398
6,7,40,0.045
4,7,20,0.0434
2,5,40,0.0284
10,9,20,0.0288
2,7,40,0.0521
2,7,30,0.048
2,7,20,0.0413
10,7,40,0.0404
3,9,20,0.0302
5,7,20,0.0423
10,7,30,0.0522
10,5,30,0.0459
5,9,20,0.0231
8,5,40,0.0315
4,7,20,0.0422
2,5,40,0.0351
4,9,20,0.0356
1,5,30,0.0391
5,5,30,
9,9,40,0.0543
4,9,30,-1
4,7,40,-1
3,5,20,ERROR
2,5,20,0.05
1,9,30,0.047
7,5,30,0.0298
2,5,30,0.0408
3,7,20,0.0378
3,5,30,0.0334
4,5,20,0.0633
10,7,20,
6,7,30,0.0395
2,9,30,0.0529
6,5,40,0.0392
8,7,20,0.0463
1,9,40,0.0671
2,9,40,0.0571
7,9,30,0.0483
2,5,20,0.0659
9,7,30,
10,5,40,0.0388
8,7,40,
2,7,30,ERROR
6,5,20,0.043
6,7,40,0.0425
3,7,20,0.0419
6,5,40,0.0327
3,9,40,0.0491
7,9,20,0.0287
2,9,20,0.0237
5,5,30,ERROR
9,5,20,0.0499
3,7,20,0.0476
4,5,30,0.0386
1,9,40,0.0534
9,5,40,0.0321
6,7,20,0.0433
3,9,40,0.0633
5,7,30,0.0357
9,9,30,0.0422
5,7,40,0.0464
8,9,30,0.0379
6,7,40,0.0436
4,7,20,0.0456
8,7,40,0.0447
10,5,20,0.0547
6,9,40,0.052
10,7,40,0.0427
2,9,30,0.0477
1,5,20,0.0468
1,7,40,
5,7,40,0.0538
4,5,40,0.0355
5,7,40,0.0394
9,9,30,0.0477
5,7,40,0.0504
2,9,20,0.0338
3,9,20,0.0306
9,5,30,0.0379
8,5,20,0.0441
5,5,20,
4,5,40,0.0284
8,5,20,0.0635
2,7,20,0.0478
2,5,20,0.0532
9,5,40,0.0327
7,5,40,0.036
5,5,40,0.0285
7,7,30,0.0478
4,9,20,0.0309
9,9,40,0.0558
9,7,40,ERROR
3,9,40,0.0603
2,9,20,0.0328
5,9,30,
2,9,40,0.055
1,7,20,0.039
9,7,20,ERROR
2,5,30,0.0303
7,5,20,-1
1,5,40,0.0331
4,5,30,0.0435
2,7,30,0.047
8,5,30,0.0321
5,9,40,0.0599
9,9,20,0.0293
9,9,20,0.0335
10,5,40,
2,5,30,0.0368
3,5,20,0.0631
2,9,30,0.0423
4,7,30,ERROR
5,7,30,0.042
6,9,30,0.042
9,7,20,ERROR
9,5,30,0.041
1,5,40,0.0339
6,9,40,0.0525
10,9,30,0.0389
10,7,20,0.0587
10,9,20,
10,7,30,0.0371
4,9,30,0.0484
8,9,20,0.0317
10,5,30,0.0292
10,9,30,0.0463
3,7,30,0.0486
1,5,40,0.0308
6,7,30,0.0501
8,7,40,0.0501
3,5,30,0.0338
7,9,20,0.0293
8,7,40,0.0384
10,9,30,0.0431
8,5,40,0.0317
1,7,20,0.0452
6,7,20,0.0422
2,7,40,0.0481
10,5,30,0.0409
3,9,20,0.0283
4,5,40,0.0353
1,9,20,0.0307
5,5,40,0.0323
6,7,30,-1
10,7,30,0.04
6,9,20,-1
4,7,30,0.0493
6,5,40,0.0346
5,5,20,0.0563
10,7,20,0.0448
2,7,20,ERROR
5,5,30,0.0357
9,9,40,0.0425
5,5,20,0.0478
2,5,40,0.0305
8,5,20,0.0599
7,7,20,0.0411
6,5,20,-1
4,5,40,0.0271
3,5,40,
9,9,30,0.0474
9,5,20,0.0625
9,5,20,0.0489
3,7,20,0.0457
8,9,40,0.0632
1,9,40,0.0504
9,5,30,0.0325
2,7,30,0.048
1,5,30,-1
6,5,30,0.038
8,7,30,0.0497
4,7,40,
1,7,40,0.0466
7,9,20,0.0256
2,9,30,0.0509
6,7,20,0.0449
6,9,20,0.0303
8,9,30,0.0415
4,5,30,0.0372
6,7,40,0.0506
7,9,40,0.0569
8,9,20,0.0323
9,9,40,0.0561
9,9,40,0.0501
8,5,30,0.0347
6,9,30,0.0366
9,5,40,0.0314
7,7,20,
8,9,40,0.0593
1,7,40,0.0404
4,9,40,0.0535
6,9,30,0.0461
7,7,20,ERROR
8,9,20,0.0298
9,5,20,0.0585
10,5,40,0.0278
2,9,30,0.0398
4,5,30,0.0373
7,5,40,-1
4,5,20,0.0547
1,7,30,0.037
6,5,20,0.0472
3,7,30,0.0525
10,7,40,-1
6,5,30,0.0322
2,7,20,0.0495
1,5,40,0.0335
5,9,20,-1
7,5,40,0.0351
7,7,40,ERROR
7,5,30,0.0374
10,9,20,0.0333
4,9,30,0.0466
4,5,20,0.0498
1,5,20,0.0605
1,5,30,0.0428
1,5,30,0.0401
6,7,20,0.0401
7,9,40,0.0546
8,5,30,0.0384
2,5,30,0.0331
3,9,20,0.0285
1,9,30,0.0408
4,5,30,0.0377
3,7,40,0.0425
3,5,20,0.0543
10,5,40,0.0281
4,7,30,0.0443
1,9,40,0.0589
7,9,30,0.0434
10,9,30,0.0537
