group,ph,temperature,activity
3,5,30,0.0381
5,9,30,
9,5,40,0.0321
5,7,20,0.0423
4,7,40,0.0526
8,9,20,0.0298
6,5,30,0.0322
2,9,20,0.0328
8,5,30,0.0342
3,7,40,0.0425
6,5,20,0.0472
2,9,30,0.0509
5,5,40,0.0345
7,5,30,0.0423
10,5,40,0.0281
4,5,40,0.0353
8,9,40,-1
4,5,40,0.0284
8,5,40,0.0317
4,9,40,0.0571
7,7,30,0.0421
7,5,30,0.0374
3,5,30,0.0338
1,7,20,-1
8,9,30,0.0421
10,5,20,ERROR
7,9,20,0.0287
1,7,30,0.037
10,7,20,0.0587
9,9,20,0.0294
9,9,30,0.0477
4,5,20,0.0547
8,5,30,0.0381
8,7,40,0.0434
1,5,30,0.0428
2,9,30,0.0529
6,7,30,0.0395
8,9,20,0.0323
6,9,40,0.0448
3,5,40,0.0362
5,5,40,0.0285
3,5,30,0.0338
1,5,30,-1
5,9,20,0.0309
10,5,40,0.0278
5,9,30,0.0384
7,9,20,0.0256
7,7,20,0.0461
6,7,40,0.0436
4,9,20,0.0302
8,5,20,ERROR
5,7,20,0.048
6,5,40,0.0327
1,7,20,0.0452
10,9,30,0.0463
5,7,20,0.0465
5,5,30,
1,9,40,0.0629
5,9,20,0.0231
1,5,20,0.0605
7,5,40,0.029
9,7,30,0.0461
3,9,30,0.0449
5,9,40,0.0529
9,7,40,0.0473
7,9,30,0.0434
4,9,30,0.0484
10,5,20,0.0547
8,5,40,0.0312
1,5,30,0.0411
9,7,40,
4,5,20,0.0498
4,5,20,0.0633
3,9,20,0.0302
8,5,30,0.0347
5,5,30,0.0401
1,5,20,0.0493
2,9,40,0.055
8,9,40,0.0599
6,5,40,0.0338
8,7,20,0.0426
4,9,30,
7,9,40,0.0569
8,9,30,0.0402
1,7,40,0.0404
4,7,30,0.0434
6,5,20,0.043
1,9,20,0.0303
6,7,20,0.0433
2,9,20,0.0263
6,9,40,0.052
10,7,20,
1,7,30,0.0412
8,7,20,0.0423
10,9,40,0.0562
9,9,40,0.0501
3,7,30,0.0525
8,7,30,0.044
1,9,20,0.0307
10,9,20,0.0333
10,9,20,0.0288
2,5,20,0.05
7,7,40,0.0512
7,5,20,ERROR
10,7,20,0.0434
7,5,20,
9,7,20,
7,5,40,0.0351
3,7,30,0.0429
6,9,40,0.0532
1,5,40,0.0335
6,5,40,0.0346
7,7,40,0.0451
7,9,40,0.0592
10,9,30,0.0537
4,5,40,0.0271
6,7,20,0.0422
6,5,40,0.0392
3,5,20,0.0574
7,9,20,0.0332
1,7,40,0.0466
10,9,40,0.0468
6,5,20,0.0559
1,9,20,-1
9,5,20,0.0585
9,7,30,0.0402
7,5,40,0.0349
1,5,40,0.0308
4,7,40,-1
4,9,40,0.0466
7,7,20,0.0411
9,7,40,ERROR
5,9,40,0.0599
2,9,40,0.0601
5,9,20,0.0308
3,7,20,0.0476
10,7,30,0.0442
4,7,30,0.0493
6,9,20,-1
9,9,30,0.0474
10,7,30,0.0398
10,5,40,0.035
10,7,40,
5,5,40,0.0323
6,9,30,
1,7,20,0.039
2,9,20,0.0297
9,7,20,ERROR
5,9,30,0.0418
5,7,40,0.0394
4,9,20,0.0261
10,5,40,0.0388
9,5,40,0.0327
8,9,20,0.0317
3,7,40,0.0393
5,7,30,0.0515
5,7,20,0.043
8,9,40,0.0632
6,5,30,0.0333
4,9,20,0.0356
4,5,30,0.0435
10,5,30,0.0409
6,5,20,-1
3,5,40,0.0286
3,7,40,-1
4,5,20,0.0639
3,7,30,0.044
8,7,20,0.0413
9,5,40,0.0328
8,7,20,0.0426
7,7,30,-1
9,5,40,0.0337
8,5,30,0.0321
6,9,40,0.0503
3,5,20,ERROR
2,9,40,0.0571
10,7,30,0.04
5,5,30,ERROR
6,5,40,0.0357
10,9,30,0.0431
7,7,40,-1
7,5,30,0.0425
7,5,30,0.0456
7,5,20,0.0534
9,9,20,0.0335
6,9,20,0.0288
4,9,30,0.0394
2,9,40,0.064
1,5,20,0.0535
2,7,20,0.0516
2,5,20,ERROR
7,7,20,
8,5,40,0.0317
4,7,30,0.0443
8,7,30,0.0481
9,7,30,0.0513
2,5,20,0.0659
5,9,40,ERROR
5,5,20,0.0478
9,7,30,-1
7,7,40,ERROR
3,7,30,0.0486
8,7,40,0.0447
9,5,20,ERROR
5,9,40,0.0582
6,5,30,0.0373
2,9,30,0.0477
6,9,20,0.0273
9,5,30,0.041
4,7,20,0.0456
5,5,20,0.0491
4,7,20,0.0434
9,9,40,0.0425
5,5,40,0.0337
1,7,40,0.0458
4,7,40,0.0446
5,7,30,0.0426
6,7,20,0.0449
10,5,30,0.0362
2,9,20,0.0338
8,7,40,0.0501
8,9,20,0.0317
3,9,40,
10,7,40,0.0501
5,9,20,0.03
2,9,30,0.0423
7,9,40,0.0504
5,9,40,0.057
7,9,40,0.0547
6,7,40,0.0441
2,5,40,0.034
6,7,40,0.0506
4,5,30,0.0372
3,5,40,
3,9,30,0.0415
10,5,20,0.062
7,5,20,0.0664
10,9,20,0.0305
6,9,30,0.042
1,9,30,0.047
1,9,40,0.0671
6,9,20,0.0232
9,5,20,0.0499
8,9,40,0.0593
1,9,30,0.0455
2,7,40,0.0444
3,9,30,-1
3,9,30,0.0437
3,9,40,0.0633
9,9,30,0.0422
9,7,20,ERROR
5,5,20,
4,9,30,0.0466
2,7,40,0.0521
6,7,40,0.045
7,5,20,-1
10,9,40,ERROR
4,7,40,
9,5,40,0.0314
5,5,40,0.0279
7,9,30,0.0483
2,7,40,0.0481
4,5,40,0.0311
6,7,30,0.0501
1,7,20,0.0401
8,7,20,0.0463
8,7,40,0.0384
9,9,20,0.0293
3,5,40,0.0294
4,7,20,0.0401
10,5,30,0.0326
8,9,40,0.0551
8,5,40,0.0315
3,7,30,0.0462
10,5,40,
6,7,30,0.0413
2,5,20,0.0532
10,9,20,
6,9,30,0.0427
2,5,30,0.0408
8,7,40,
5,7,40,0.0504
1,9,20,0.0305
9,5,20,0.0625
1,5,40,0.0335
4,9,40,0.0535
7,9,40,0.0546
10,9,40,0.0621
9,5,30,0.0379
5,7,40,0.047
10,9,30,0.0395
6,9,30,0.0366
10,5,20,0.0552
5,5,20,0.0553
6,7,40,0.0425
7,7,40,0.0395
10,7,40,0.0427
6,7,30,-1
3,9,40,0.0603
1,5,40,0.0339
