group,ph,temperature,activity
5,5,20,
8,7,30,0.044
10,5,30,0.0362
7,5,20,-1
9,9,30,0.0422
10,9,20,0.0313
5,7,20,0.043
4,5,30,0.0435
10,9,20,
2,9,40,0.064
2,5,30,0.0389
4,7,40,0.0446
8,9,40,-1
6,7,20,0.043
4,5,30,0.0372
5,9,40,0.0529
8,7,30,0.0481
4,9,30,0.0394
3,9,40,0.0603
10,7,30,0.04
8,9,30,0.0379
3,5,40,
2,9,20,0.0297
7,9,30,0.0434
7,7,30,0.0453
3,5,40,0.0357
3,7,30,0.0525
5,5,40,0.0345
6,9,40,0.0503
7,5,30,0.0425
1,9,30,0.0455
10,7,20,
2,5,20,0.0659
5,9,30,0.0418
3,5,40,0.0362
6,7,40,0.0441
3,9,30,0.0449
4,5,40,0.0353
4,7,30,0.0434
1,9,20,0.0305
6,9,20,-1
2,5,40,0.034
10,7,40,0.0501
2,9,20,0.0263
9,9,20,0.0293
8,9,20,0.0287
2,7,40,0.0521
5,5,40,0.0285
1,9,20,-1
1,7,20,0.0462
10,5,40,0.0281
5,9,40,ERROR
3,9,40,
9,5,20,0.0499
5,7,30,0.042
8,9,40,0.0551
4,5,20,0.0547
10,9,40,ERROR
4,9,40,0.0535
7,7,20,0.0461
3,5,30,0.0338
5,7,40,0.0504
9,5,40,0.0337
9,9,20,0.0294
8,7,30,0.0497
4,9,30,
1,5,20,0.0605
3,5,30,0.0381
5,7,20,0.048
10,7,20,
1,9,40,0.0589
3,9,30,0.0379
7,9,40,0.0547
4,7,20,0.0422
10,9,20,0.0333
5,7,40,0.0394
4,7,20,0.0434
10,9,40,0.0621
1,9,30,0.0408
7,5,30,0.0374
2,7,20,0.0478
9,5,30,0.0379
2,5,30,0.0368
1,7,30,0.05
8,5,40,0.0317
10,5,30,0.0326
8,9,40,0.0593
6,7,20,0.0422
9,7,40,ERROR
8,5,40,0.0317
10,9,40,-1
1,7,30,0.0423
7,7,40,0.0512
7,5,20,0.0664
4,7,20,0.0401
6,9,20,0.0303
1,5,20,0.0535
1,5,40,0.0335
4,9,40,0.0571
2,5,20,ERROR
2,7,40,0.0397
10,9,30,0.0463
6,7,20,0.0449
10,5,40,0.0278
1,5,30,-1
4,5,40,0.0284
3,9,40,0.057
9,5,30,0.041
6,5,20,-1
3,9,30,0.0415
1,7,40,0.0404
10,7,40,-1
9,9,20,0.0335
7,7,30,-1
3,5,40,0.0294
3,5,20,0.052
9,7,40,0.0461
10,7,20,0.0434
3,9,40,0.0633
3,7,20,0.0457
4,5,20,0.0498
3,9,20,0.0283
8,7,40,0.0447
3,7,30,0.0486
9,5,40,0.0321
1,7,20,-1
7,5,20,
5,9,20,0.0231
2,5,40,0.0351
6,5,40,0.0392
6,5,30,0.0373
5,7,30,0.0357
7,5,30,0.0456
9,5,20,0.0489
7,9,40,0.0592
8,5,30,0.0381
7,5,20,ERROR
3,7,40,0.0393
2,9,30,0.0477
4,5,40,0.0271
2,7,40,0.0408
10,5,40,0.035
5,9,40,0.057
7,5,30,0.0298
8,5,30,0.0384
9,9,30,0.0377
6,9,40,0.0532
9,5,40,0.0328
9,7,30,0.0513
8,9,30,0.0402
9,7,30,-1
10,9,30,0.0389
5,5,20,0.0491
4,9,30,0.0466
2,9,40,0.0601
6,5,30,0.038
7,9,20,0.0305
10,5,20,ERROR
2,9,20,0.0237
3,7,30,0.044
5,7,20,0.0425
1,9,40,0.0671
