group,ph,temperature,activity
3,7,30,0.0486
4,7,40,0.0526
9,9,40,0.0425
7,7,40,0.0512
4,9,30,0.0394
8,9,30,0.0421
10,5,20,0.0552
9,9,30,0.0474
1,7,20,0.0462
9,7,30,
8,5,40,0.0317
3,7,40,0.0393
9,7,20,ERROR
10,9,30,0.0463
2,7,20,0.0413
2,9,40,0.064
1,9,40,0.0504
5,7,30,0.0426
3,5,20,0.052
4,7,30,0.0507
1,7,20,0.039
6,9,20,0.0288
1,9,30,0.0504
10,9,20,0.0333
6,5,20,0.0479
4,5,40,0.0284
10,7,30,0.0398
5,9,30,0.0384
4,5,20,0.0633
10,9,40,0.0468
10,5,20,0.0581
8,7,30,0.044
10,9,20,
5,7,20,0.048
5,7,30,0.0357
1,9,30,0.0408
7,9,40,0.0569
4,5,30,0.0373
5,9,20,0.0309
9,9,40,0.0558
7,5,40,-1
10,5,40,0.035
9,5,20,ERROR
6,7,30,-1
10,5,20,0.062
3,9,20,0.0247
6,7,30,0.0501
2,5,20,0.0532
7,9,30,0.0464
4,7,40,-1
3,5,20,0.0543
6,7,40,0.0506
9,9,30,0.0377
5,9,30,0.0384
8,7,40,0.0434
7,7,30,0.0453
8,5,20,0.0599
2,7,40,0.0397
10,9,30,0.0395
4,5,40,0.0271
6,7,30,0.0498
10,5,40,
3,9,20,0.0302
1,9,40,0.0589
3,9,30,0.0437
5,7,20,0.043
9,5,40,0.0327
5,7,40,0.0538
6,7,20,0.0422
1,7,30,0.0412
6,7,40,0.0425
7,9,20,0.0287
4,9,40,0.0558
7,7,30,0.0478
9,5,30,0.0332
6,9,30,0.0366
2,5,30,0.0368
9,5,40,0.0328
3,9,20,0.0306
5,5,40,0.0337
6,9,20,-1
7,5,20,0.0664
10,7,20,0.0434
8,5,30,0.0347
9,7,40,0.0473
4,7,20,0.0422
2,5,40,0.0305
4,9,30,-1
10,9,40,0.0562
8,9,40,0.0632
5,9,20,0.0308
6,5,20,-1
1,9,20,-1
5,9,40,0.0529
1,9,30,0.047
2,9,30,0.0423
2,9,20,0.0328
3,9,30,-1
7,9,40,0.0504
5,7,40,0.0504
6,7,40,0.0436
9,7,20,0.0418
1,9,20,0.0303
7,7,40,ERROR
5,5,20,0.0491
5,5,30,0.0401
8,9,30,0.0402
1,5,20,0.0493
5,9,30,0.0418
8,7,30,0.0456
7,7,40,0.0395
4,5,40,0.0355
2,9,40,0.0601
8,7,40,0.0501
7,5,30,0.0298
4,7,30,ERROR
4,9,40,0.0571
6,9,30,
9,9,20,0.0294
2,7,40,0.0521
8,7,40,0.0447
1,7,20,0.0401
2,7,30,0.048
8,5,30,0.0342
9,7,20,0.0419
10,7,30,0.04
8,5,30,0.0381
3,5,20,ERROR
4,9,30,0.0466
2,5,30,0.0303
5,5,40,0.0323
8,9,20,0.0298
1,5,30,-1
8,5,40,0.0315
10,5,40,0.0278
10,7,40,0.0404
10,7,40,0.0501
9,7,40,0.0461
6,7,20,0.0401
8,7,40,
4,7,20,0.0456
6,9,30,0.0461
10,5,30,0.0459
6,7,20,0.0433
5,9,40,0.0599
10,5,40,0.0281
6,9,30,0.0427
6,7,30,0.0413
2,9,40,0.0571
9,5,40,0.0321
8,5,40,0.0317
8,5,20,0.0441
6,9,40,0.052
10,9,20,0.0305
1,9,20,0.0267
3,5,40,0.0357
1,9,20,0.0307
7,5,20,-1
2,7,20,0.0478
