group,ph,temperature,activity
2,5,30,0.0368
5,5,20,0.0478
7,7,40,ERROR
3,5,30,0.0444
3,7,40,0.0393
7,9,30,0.0483
4,7,30,ERROR
1,9,40,0.0504
4,7,30,0.0493
2,9,40,0.064
4,9,30,-1
9,7,40,0.0473
7,9,40,0.0592
2,7,40,0.0521
1,5,30,0.0411
5,7,20,0.0425
6,5,30,0.0373
7,5,30,0.0374
1,7,20,0.0401
6,9,40,0.0525
9,9,20,0.0254
10,7,30,0.0398
1,9,20,0.0305
9,9,30,0.0474
8,5,20,0.0635
8,9,30,0.0379
3,7,30,0.0462
7,5,40,0.0351
4,5,40,0.0284
1,9,40,0.0534
5,7,20,0.0465
9,5,20,ERROR
5,7,40,0.0464
10,9,20,
6,5,30,0.0333
7,7,30,
2,5,30,0.0303
2,7,30,0.048
10,9,30,0.0395
6,9,30,
2,5,30,0.0408
9,9,30,ERROR
8,7,40,0.0447
3,9,20,0.0285
5,7,40,0.0538
1,5,20,0.0605
1,5,40,0.0335
8,7,40,0.0501
10,7,20,0.0448
1,5,40,0.0308
2,9,30,0.0398
10,9,20,0.0333
10,9,20,0.0305
2,5,20,0.0532
4,9,20,0.0359
5,5,20,0.0553
7,9,20,0.0256
1,9,20,0.0267
2,5,20,0.0462
9,7,20,0.0419
9,9,30,0.0477
1,9,40,0.0629
2,9,20,0.0297
7,7,20,ERROR
1,9,30,0.0504
7,9,40,0.0504
1,7,30,0.0423
7,5,30,0.0456
4,5,30,0.0377
8,9,20,0.0298
1,9,30,0.0416
5,5,40,0.0279
8,7,30,0.044
6,7,20,0.043
7,7,30,-1
1,5,30,0.0428
10,5,40,
9,9,40,0.0561
4,9,20,0.0302
3,5,20,0.0574
3,9,40,0.0491
5,5,30,
10,5,30,0.0326
8,9,30,0.0417
7,9,20,0.0332
6,9,40,0.0532
5,9,30,0.0384
10,7,40,0.0427
1,5,20,0.0493
5,7,20,0.0423
9,7,20,
8,9,40,-1
10,7,30,0.0522
7,9,40,0.0546
3,9,20,0.0247
2,7,20,0.0413
3,9,40,0.057
10,5,20,0.0581
2,5,30,0.0389
1,9,30,0.0455
5,7,30,0.0515
4,9,40,0.0558
9,5,20,0.0585
4,7,40,
1,7,30,0.0412
1,9,20,0.0307
1,5,40,0.0331
10,9,20,0.0288
5,9,40,0.0599
9,5,40,0.0337
8,7,20,0.0426
10,9,30,0.0389
4,9,20,0.0261
6,5,20,0.0479
3,5,30,0.0381
10,9,30,0.0463
7,7,40,0.0451
10,9,40,ERROR
4,7,40,0.04
5,9,20,0.0309
6,7,30,0.0413
2,7,30,ERROR
4,5,40,0.0353
2,5,20,ERROR
1,7,40,
7,7,30,0.0453
4,9,40,-1
5,9,20,0.03
5,7,20,0.043
9,9,20,0.0293
9,5,30,0.041
8,7,30,0.0461
8,9,40,0.0632
4,5,20,0.0639
2,9,30,0.0509
4,7,20,0.0456
6,7,40,0.0436
5,9,40,0.057
5,5,40,0.0323
7,5,20,-1
3,5,30,0.0338
5,5,40,0.0345
7,5,30,0.0298
8,7,20,0.0463
3,5,20,0.0631
1,7,30,0.037
6,5,20,-1
3,9,40,
3,5,40,0.0286
6,9,30,0.0427
7,9,30,0.0453
5,9,30,0.043
2,7,30,ERROR
5,5,20,0.0563
9,5,20,0.0489
7,9,20,0.0305
8,9,30,0.0415
7,9,40,0.0547
2,5,40,0.0303
3,5,30,0.0338
7,5,20,0.0534
6,7,40,0.045
6,9,30,0.042
1,7,20,0.0462
6,5,40,0.0327
3,7,40,0.0436
6,7,20,0.0449
3,7,20,0.0498
8,7,40,
4,7,40,-1
9,5,30,0.0379
3,9,40,0.0603
4,7,20,0.0401
9,7,30,0.0461
8,5,20,ERROR
9,5,30,0.0325
5,9,30,0.0384
3,5,20,ERROR
7,5,30,0.0423
9,9,40,0.0425
8,7,30,0.0497
8,9,40,0.0599
10,5,20,0.0552
4,9,30,0.0484
9,9,40,0.0543
