group,ph,temperature,activity
7,5,20,
1,5,30,0.0428
10,7,40,0.0427
5,7,40,0.0538
1,5,40,0.0335
2,7,30,ERROR
1,7,40,0.0424
5,9,20,0.0309
2,7,40,0.0521
1,7,30,0.05
3,5,20,0.0574
8,9,30,0.0421
1,7,40,0.0466
9,7,40,0.0461
2,5,20,0.0659
9,5,30,0.0379
2,7,40,0.0397
8,5,20,0.0635
8,5,40,0.0312
4,5,40,0.0355
8,9,40,0.0593
6,9,20,0.0273
8,9,20,0.0317
2,7,20,0.0495
8,9,30,0.0379
3,9,30,0.0379
4,9,40,-1
6,7,40,0.0425
6,5,40,0.0392
2,9,40,0.065
5,5,20,0.0491
9,9,20,0.0335
9,9,40,0.0543
5,9,30,0.043
10,9,30,0.0395
1,9,20,0.0305
4,9,20,0.0261
10,7,40,
1,9,30,0.0408
10,9,40,ERROR
6,5,20,-1
8,9,20,0.0317
9,9,30,0.0477
10,7,30,0.0371
5,9,40,ERROR
6,7,20,0.043
6,7,20,0.0433
10,9,30,0.0463
8,9,30,0.0402
10,5,30,0.0459
3,9,40,0.0633
6,9,20,0.0288
5,5,20,0.0563
5,7,30,0.0456
4,7,40,-1
4,7,40,0.0526
3,9,20,0.0302
9,7,20,0.0418
1,7,20,0.0401
5,7,20,0.0465
2,5,40,0.0305
2,7,20,ERROR
7,5,40,0.0351
9,5,40,0.0314
2,5,20,0.0532
6,9,20,0.0232
5,9,20,0.0231
3,9,30,0.0449
10,7,20,
6,9,40,0.0525
5,7,40,0.0394
10,9,20,0.0333
9,9,30,ERROR
8,7,40,0.0501
8,7,30,0.0481
8,7,30,0.0497
1,5,40,0.0308
3,7,30,0.0462
6,7,40,0.0506
3,5,30,0.0338
8,5,20,0.0441
10,7,40,-1
7,7,40,ERROR
8,7,30,0.0461
7,9,40,0.0547
4,9,40,0.0571
4,5,20,0.0547
2,5,40,0.0303
6,9,30,0.0461
1,9,30,0.0416
3,5,20,ERROR
10,7,20,0.0434
2,9,40,0.064
9,9,40,0.0558
7,5,40,0.036
8,5,20,ERROR
4,7,40,
7,9,30,0.0464
6,9,30,
3,5,20,0.052
4,5,30,0.0386
2,5,20,0.05
6,5,30,0.0322
6,7,30,0.0413
3,5,40,0.0362
10,9,40,0.0468
9,7,40,0.044
5,5,30,0.0394
7,5,20,0.0664
2,9,20,0.0237
9,9,20,0.0254
10,7,40,0.0501
2,5,40,0.0284
7,9,30,0.0483
8,5,30,0.0384
6,5,20,0.0472
4,5,20,0.0639
4,9,20,0.0309
7,7,20,0.0461
3,7,40,0.0436
7,9,20,0.0293
4,7,20,0.0372
2,5,40,0.034
6,7,40,0.0441
5,7,30,0.0426
3,5,40,0.0294
10,5,30,0.0326
6,5,30,0.0373
7,5,20,ERROR
8,5,40,0.0317
6,7,40,0.0436
7,7,20,0.0519
8,7,20,0.0413
7,9,20,0.0305
8,9,40,-1
6,5,20,0.043
2,9,30,0.0509
3,7,20,0.0419
5,7,20,0.048
5,9,40,0.0582
5,7,30,0.042
6,5,40,0.0346
6,9,20,-1
8,9,30,0.0415
1,9,40,0.0589
4,5,30,0.0435
10,5,40,0.0388
10,7,20,
7,5,20,0.0534
6,5,30,0.038
10,5,30,0.0292
6,5,30,0.0333
2,7,30,0.048
6,5,40,0.0357
2,9,20,0.0338
5,7,30,0.0515
7,5,40,-1
2,5,30,0.0408
4,7,20,0.0434
1,9,30,0.0455
1,5,30,0.0401
7,7,40,0.0395
3,5,20,0.0543
9,5,40,0.0327
4,7,30,0.0493
3,9,40,
10,5,20,ERROR
8,9,20,0.0298
4,9,30,0.0394
1,9,30,0.0504
5,5,20,0.0553
1,7,30,0.037
4,9,40,0.0535
8,7,40,
8,7,30,0.044
3,7,30,0.0486
5,5,40,0.0285
10,5,40,0.0281
10,5,20,0.0547
7,9,40,0.0546
10,7,30,0.0522
1,7,20,-1
1,9,40,0.0534
9,9,30,0.0474
7,5,20,-1
7,7,30,0.0478
8,9,30,0.0417
10,9,40,0.0621
10,7,30,0.04
4,5,20,0.0633
