group,ph,temperature,activity
6,9,20,0.0273
8,5,20,0.0632
10,5,40,0.0388
9,5,20,0.0489
6,9,40,0.0503
4,9,30,-1
7,7,40,0.0395
2,5,20,ERROR
5,7,30,0.0357
10,9,40,0.0621
7,7,30,0.0453
3,7,20,0.0419
3,5,20,0.0631
7,9,40,0.0504
4,7,40,-1
1,7,20,0.0401
2,5,30,0.0368
9,9,40,0.0561
8,9,30,0.0415
8,5,30,0.0347
3,9,30,0.0437
10,7,20,
1,7,20,0.0462
2,5,40,0.0284
8,7,40,0.0434
8,7,20,0.0426
9,9,40,0.0543
1,7,30,0.05
5,7,20,0.043
1,9,20,0.0267
1,5,30,-1
2,7,30,0.048
8,9,20,0.0298
3,7,20,0.0378
4,5,20,0.0633
9,7,20,
2,7,40,0.0408
10,9,20,0.0288
7,5,20,
5,5,20,
7,9,30,0.0434
2,9,30,0.0398
3,9,30,0.0415
5,5,30,ERROR
2,7,20,0.0516
2,9,30,0.0477
4,9,30,
6,9,40,0.0448
6,5,40,0.0338
7,7,20,0.0411
2,9,20,0.0328
10,5,20,0.062
7,9,20,0.0256
8,9,40,0.0599
5,9,20,-1
7,5,30,0.0425
2,5,30,0.0408
3,9,20,0.0302
9,5,30,0.0379
9,5,30,0.0325
10,9,20,
4,9,20,0.0359
8,9,30,0.0421
9,5,40,0.0328
2,9,20,0.0297
6,7,40,0.0506
5,9,40,0.0599
5,5,20,0.0478
10,7,20,0.0434
9,7,30,0.0402
1,9,20,0.0303
2,5,30,0.0303
2,5,40,0.034
4,7,20,0.0422
9,5,30,0.0398
8,7,20,0.0413
9,7,40,0.044
1,9,30,0.0504
6,7,20,0.0433
7,7,20,0.0461
8,5,40,0.0315
1,5,30,0.0391
3,9,20,0.0285
3,5,20,0.0574
10,7,20,0.0587
9,9,30,0.0422
10,9,40,0.0468
9,5,20,0.0499
3,9,30,0.0379
1,9,30,0.0416
9,5,40,0.0337
5,7,40,0.0504
4,9,30,0.0484
2,5,20,0.0462
2,7,40,0.0444
7,7,40,0.0512
9,7,30,0.0461
10,7,30,0.0442
4,7,40,0.04
4,7,30,0.0507
10,7,30,0.0371
5,7,20,0.048
10,7,40,0.0501
4,9,20,0.0302
10,9,40,-1
2,5,20,0.0659
9,9,20,0.0335
8,5,20,0.0635
3,7,20,0.0457
4,9,40,0.0466
8,7,30,0.0461
1,7,20,-1
1,7,20,0.039
3,5,40,0.0286
5,9,40,ERROR
3,7,30,0.044
8,7,20,0.0463
10,9,30,0.0395
9,5,20,0.0625
3,9,40,0.0603
1,5,40,0.0331
3,7,20,0.0498
2,7,30,ERROR
3,7,40,0.0425
1,9,40,0.0671
6,5,30,0.038
6,5,40,0.0392
2,7,40,0.0481
2,5,30,0.0331
10,5,30,0.0409
4,5,30,0.0372
7,7,30,0.0421
6,7,40,0.045
3,7,40,0.0436
8,7,30,0.0456
10,7,40,-1
3,7,30,0.0462
3,7,20,0.0476
4,7,20,0.0456
1,5,20,0.0468
2,9,20,0.0338
9,7,40,ERROR
1,9,40,0.0629
5,9,30,0.0418
1,7,40,0.0424
6,9,30,0.0427
8,7,40,0.0501
4,5,20,0.0547
7,5,30,0.0374
3,9,40,
5,5,40,0.0323
10,5,20,0.0552
5,5,20,0.0553
6,5,30,0.0373
10,7,20,
8,7,40,
9,9,20,0.0352
7,5,20,0.0534
3,7,40,0.0393
1,5,30,0.0401
8,7,30,0.044
9,9,30,ERROR
7,5,20,-1
6,9,30,0.042
6,7,30,0.0501
1,9,30,0.047
7,9,20,0.0305
1,7,40,0.0466
8,7,40,0.0384
5,7,20,0.0425
2,5,30,0.0389
8,5,30,0.0384
6,9,20,0.0288
8,9,20,0.0287
1,5,20,0.0493
5,7,40,0.0538
6,7,30,-1
3,5,20,0.052
4,5,30,0.0435
10,7,40,0.0404
8,9,40,0.0593
2,7,30,ERROR
8,5,40,0.0317
6,9,40,0.052
10,7,40,
3,5,30,0.0444
3,5,20,ERROR
7,9,30,0.0483
3,5,40,0.0362
9,7,20,0.0418
8,5,20,0.0441
2,5,40,0.0351
2,9,30,0.0423
8,9,20,0.0317
3,7,40,-1
9,5,40,0.0321
5,5,30,
4,9,40,-1
7,9,40,0.0569
8,9,40,0.0551
6,7,30,0.0395
6,9,20,-1
2,7,40,0.0397
8,7,20,0.0426
7,9,20,0.0287
4,5,30,0.0386
4,5,40,0.0271
5,9,20,0.03
2,5,40,0.0305
2,7,20,ERROR
10,9,30,0.0431
5,9,20,0.0231
3,5,40,0.0357
3,7,30,0.0429
4,7,20,0.0434
3,5,30,0.0334
1,9,20,0.0305
5,5,20,0.0491
8,5,30,0.0321
2,7,30,0.047
6,7,40,0.0441
10,7,20,0.0448
5,5,40,0.0345
7,9,40,0.0546
3,9,40,0.0491
1,5,40,0.0308
9,9,20,0.0294
1,7,40,
4,7,40,0.0526
1,7,40,0.0458
3,9,40,0.0633
1,7,30,0.0464
10,5,40,0.0278
10,7,30,0.0398
9,9,30,0.0477
9,5,20,0.0585
1,5,40,0.0335
5,5,30,0.0401
6,7,20,0.0422
9,9,30,0.0377
4,5,30,0.0373
8,9,40,-1
4,7,30,ERROR
2,9,40,0.055
4,7,40,
8,9,30,0.0402
10,7,30,0.0522
9,9,20,0.0293
2,9,40,0.0601
6,9,20,0.0303
8,5,40,0.0317
10,7,40,0.0427
9,7,30,-1
7,9,30,0.0453
4,5,20,0.0639
9,5,30,0.041
10,5,40,
6,7,40,0.0436
4,9,20,0.0356
3,5,40,0.0294
3,9,20,0.0247
6,7,20,0.0449
7,5,40,0.0351
4,9,30,0.0466
1,7,20,0.0452
8,9,40,0.0632
5,7,30,0.0515
3,5,30,0.0338
6,7,20,0.0401
4,5,40,0.0284
7,9,30,0.0464
4,9,40,0.0571
8,7,30,0.0497
7,5,40,0.029
9,9,20,0.0254
6,5,40,0.0357
8,5,40,0.0312
10,5,20,0.0547
2,9,20,0.0263
6,5,40,0.0327
8,5,20,0.0599
7,7,30,
8,9,30,0.0417
3,5,30,0.0381
9,7,20,0.0419
9,9,40,0.0501
7,9,40,0.0592
7,7,20,
3,9,30,-1
1,5,30,0.0428
3,7,30,0.0525
5,7,40,0.047
4,5,40,0.0355
1,7,30,0.0412
9,5,20,ERROR
1,7,30,0.0423
5,7,30,0.0426
4,5,20,0.0498
7,5,30,0.0298
2,7,20,0.0478
