group,ph,temperature,activity
4,5,20,0.0547
9,9,30,0.0422
3,5,30,0.0444
1,5,30,0.0411
10,9,30,0.0463
10,5,20,0.062
3,7,40,0.0393
3,7,20,0.0419
2,5,40,0.034
8,5,30,0.0342
5,5,30,
6,9,20,0.0273
2,7,30,0.047
4,5,40,0.0353
5,7,30,0.0515
9,9,30,ERROR
7,9,20,0.0287
1,5,40,0.0335
5,9,30,0.0384
7,7,20,ERROR
9,5,20,0.0625
8,5,30,0.0321
3,5,40,0.0294
5,5,20,0.0478
7,9,20,0.0293
7,5,40,-1
3,7,30,0.044
10,9,40,0.0621
8,5,20,ERROR
10,7,20,0.0448
5,5,40,0.0323
5,9,40,0.0582
3,7,40,0.0436
3,7,30,0.0429
10,7,30,0.0442
3,7,30,0.0462
5,9,40,ERROR
4,7,30,0.0507
6,5,30,0.038
8,9,40,0.0632
8,9,40,0.0593
4,5,30,0.0377
8,7,40,
5,5,40,0.0285
6,7,20,0.043
6,7,20,0.0422
8,9,30,0.0421
10,9,30,0.0389
10,5,20,0.0547
9,7,20,ERROR
4,7,40,0.0526
9,7,40,ERROR
8,9,20,0.0323
2,7,40,0.0408
2,7,30,ERROR
1,5,20,0.0605
1,5,40,0.0335
4,9,30,0.0466
6,5,40,0.0338
8,5,20,0.0632
6,5,20,0.0559
3,9,20,0.0306
8,5,40,0.0324
2,9,30,0.0529
2,7,20,0.0516
7,5,30,0.0423
3,9,30,0.0437
8,7,30,0.044
8,9,20,0.0298
4,7,40,-1
1,9,30,0.0408
2,5,20,0.0659
3,5,30,0.0334
6,9,30,
10,9,30,0.0395
2,5,30,0.0389
3,7,30,0.0525
1,7,30,0.05
10,9,40,ERROR
10,9,20,0.0305
1,5,30,-1
7,5,40,0.036
10,5,40,
6,7,30,0.0395
8,5,40,0.0312
8,5,20,0.0635
3,9,40,0.057
3,5,40,
6,7,30,0.0413
10,7,40,0.0427
3,9,40,0.0633
6,9,30,0.0427
3,9,30,0.0449
9,9,20,0.0335
10,7,40,
1,5,30,0.0401
2,7,20,ERROR
4,7,20,0.0456
9,9,40,0.0425
7,5,20,0.0534
3,5,40,0.0286
4,9,40,0.0466
9,9,40,0.0561
8,9,20,0.0287
2,9,20,0.0338
8,7,30,0.0461
1,5,20,0.0468
2,7,40,0.0444
9,9,30,0.0477
1,5,20,ERROR
2,7,30,0.048
6,9,30,0.042
9,9,40,0.0558
3,7,20,0.0476
6,9,40,0.052
7,7,30,0.0453
9,7,40,0.044
3,9,20,0.0302
5,7,40,0.0394
5,5,30,0.0357
4,9,40,0.0571
1,7,30,0.0412
6,9,40,0.0448
10,7,30,0.0371
8,7,20,0.0413
5,9,20,-1
3,9,30,-1
4,9,20,0.0309
7,9,40,0.0547
10,5,30,0.0459
5,5,20,0.0491
3,5,20,0.0574
9,7,30,-1
5,7,40,0.0538
2,9,40,0.055
7,7,20,0.0519
2,7,40,0.0481
5,7,20,0.0423
1,7,40,0.0458
1,5,30,0.0428
6,5,30,0.0392
6,9,40,0.0532
1,5,40,0.0308
3,5,30,0.0338
8,9,20,0.0317
9,5,40,0.0327
6,5,30,0.0322
2,9,20,0.0263
7,9,20,0.0332
5,5,30,0.0394
8,7,30,0.0456
5,9,30,0.0418
1,5,40,0.0339
5,9,40,0.057
5,5,40,0.0345
3,7,40,-1
2,7,30,0.048
2,7,40,0.0521
7,9,20,0.0256
10,5,40,0.0388
7,5,20,0.0664
2,5,30,0.0368
2,9,30,0.0509
7,5,30,0.0425
10,9,20,0.0313
6,7,40,0.0436
4,9,40,-1
1,7,40,
9,9,40,0.0501
1,5,40,0.0331
7,9,20,0.0305
8,7,20,0.0463
10,9,30,0.0537
