group,ph,temperature,activity
1,7,40,0.0404
1,5,40,0.0335
2,7,20,0.0516
5,7,30,0.042
5,5,40,0.0345
1,7,40,
3,9,30,0.0415
1,5,20,0.0493
2,7,40,0.0481
4,5,20,0.0547
8,9,20,0.0317
8,9,30,0.0421
4,5,40,0.0271
2,5,20,0.0532
10,5,30,0.0326
4,7,20,0.0422
8,9,40,-1
10,9,30,0.0537
8,5,20,ERROR
4,9,40,0.0558
10,7,40,0.0404
1,9,30,0.0408
5,9,20,0.0308
8,9,30,0.0402
10,5,20,0.0552
6,9,40,0.0525
10,9,40,0.0562
4,9,40,-1
2,5,40,0.034
7,5,20,ERROR
7,9,20,0.0293
8,9,30,0.0415
7,5,30,0.0425
2,5,40,0.0305
10,7,30,0.04
5,5,30,0.0394
5,9,30,0.0384
9,9,20,0.0254
3,5,20,0.0631
3,7,30,0.0462
7,7,20,
8,5,30,0.0342
2,5,30,0.0389
3,7,20,0.0476
2,9,40,0.064
8,5,30,0.0384
10,9,20,
10,9,20,0.0333
5,5,40,0.0337
5,5,40,0.0323
4,5,20,0.0639
10,5,30,0.0292
1,9,40,0.0589
7,7,30,0.0421
9,7,20,0.0418
8,5,20,0.0635
3,9,30,0.0449
2,9,20,0.0338
8,5,40,0.0317
4,7,40,-1
6,5,30,0.0333
10,7,30,0.0371
10,5,40,0.0278
8,9,40,0.0632
10,5,30,0.0409
9,9,30,0.0377
3,5,20,0.0543
6,7,30,-1
2,7,30,0.048
9,5,30,0.0325
8,7,40,0.0501
10,7,30,0.0398
9,5,20,0.0585
2,9,40,0.065
2,9,30,0.0477
9,5,30,0.0379
9,9,40,0.0425
1,7,30,0.037
10,7,20,
1,7,20,0.039
7,7,40,0.0512
7,9,30,0.0434
8,5,40,0.0312
5,5,20,0.0563
4,9,20,0.0359
10,9,30,0.0389
1,5,20,0.0535
2,7,30,0.047
10,7,40,0.0427
6,7,40,0.0441
9,7,20,ERROR
2,7,40,0.0444
9,7,30,-1
9,5,40,0.0328
4,5,20,0.0633
8,9,20,0.0287
1,7,20,0.0452
3,5,40,0.0362
9,5,30,0.0398
7,9,20,0.0256
4,9,40,0.0571
1,5,30,0.0428
1,5,30,0.0411
1,7,20,-1
3,9,40,0.0491
7,9,30,0.0483
3,9,30,-1
8,7,20,0.0463
9,9,40,0.0543
4,5,40,0.0311
1,5,20,0.0605
10,9,30,0.0463
4,7,30,0.0493
5,7,40,0.0538
4,7,40,0.0526
4,7,30,0.0507
5,7,20,0.0423
3,7,30,0.044
8,5,30,0.0381
9,5,30,0.041
6,5,30,0.0322
4,5,30,0.0373
8,9,40,0.0551
1,5,30,0.0391
5,5,30,0.0357
10,9,20,0.0288
10,5,40,0.0281
6,7,20,0.043
7,5,30,0.0374
9,7,30,
2,5,20,0.0659
6,9,30,0.0461
1,9,40,0.0504
5,9,40,0.0599
5,5,20,0.0491
1,5,40,0.0335
7,5,40,0.036
4,9,30,0.0484
10,5,40,0.035
10,9,40,0.0468
4,7,20,0.0401
7,7,20,0.0411
3,5,30,0.0444
7,9,40,0.0592
4,5,40,0.0284
10,5,40,0.0388
4,7,20,0.0372
2,5,20,ERROR
9,5,20,0.0489
8,7,20,0.0413
7,5,30,0.0423
10,5,20,0.0547
8,7,20,0.0426
3,9,20,0.0306
9,9,40,0.0561
2,9,20,0.0297
1,7,20,0.0401
10,9,40,0.0621
10,7,20,
1,9,40,0.0534
9,7,20,0.0419
8,7,20,0.0423
3,9,40,0.0633
3,5,40,0.0357
2,7,20,0.0495
6,7,30,0.0413
10,5,20,ERROR
8,9,30,0.0417
8,7,30,0.0481
9,7,30,0.0513
9,7,40,0.044
9,9,30,0.0477
10,5,30,0.0362
1,9,30,0.0416
9,7,20,ERROR
8,7,30,0.0497
4,7,40,
6,5,20,-1
8,9,20,0.0317
2,5,30,0.0408
5,7,20,0.043
4,7,20,0.0434
5,7,30,0.0515
1,9,20,0.0303
1,9,20,0.0307
9,5,40,0.0337
7,7,40,0.0395
9,7,40,ERROR
9,9,30,0.0422
3,5,20,0.052
9,5,40,0.0321
5,5,40,0.0279
10,7,40,
8,7,40,0.0434
2,9,40,0.0601
4,7,30,ERROR
3,7,40,0.0393
9,7,30,0.0402
6,5,40,0.0346
1,9,20,-1
9,9,40,0.0501
5,9,40,0.057
5,5,30,0.0401
5,9,20,0.0309
4,7,30,0.0443
9,5,20,ERROR
7,9,20,0.0332
3,9,30,0.0437
5,5,30,ERROR
5,9,40,ERROR
4,5,30,0.0435
7,9,30,0.0421
6,5,40,0.0338
7,5,20,0.0534
1,5,20,ERROR
2,7,20,ERROR
5,7,20,0.048
7,7,30,-1
9,7,40,0.0473
6,7,40,0.0425
7,5,30,0.0298
7,7,20,0.0519
8,9,30,0.0379
8,7,30,0.0461
4,9,40,0.0535
9,7,30,0.0461
3,7,30,0.0429
1,7,40,0.0424
3,5,40,0.0294
1,7,40,0.0458
2,5,20,0.0462
1,9,30,0.0504
6,7,30,0.0501
6,5,30,0.038
7,5,40,0.029
3,7,40,0.0418
9,9,20,0.0294
4,7,40,0.0446
7,5,20,-1
3,7,20,0.0457
2,5,40,0.0303
6,7,40,0.0506
2,5,40,0.0351
1,5,40,0.0308
6,9,20,0.0232
6,5,30,0.0373
5,9,30,0.0418
6,5,40,0.0357
4,9,20,0.0261
3,7,20,0.0378
1,5,40,0.0339
10,7,40,0.0501
2,7,40,0.0408
9,5,20,0.0625
9,9,20,0.0352
4,9,30,0.0466
9,9,30,ERROR
10,5,20,0.0581
3,9,40,
9,9,30,0.0474
8,5,40,0.0317
5,7,20,0.0425
1,9,20,0.0305
6,7,40,0.0436
8,7,40,0.0384
6,9,40,0.052
10,5,20,0.062
