group,ph,temperature,activity
1,5,20,ERROR
10,5,30,0.0459
7,7,40,0.0451
2,5,20,0.0659
10,9,30,0.0463
8,7,40,
8,7,30,0.044
10,7,20,0.0587
5,7,40,0.0464
9,5,30,0.0398
2,9,20,0.0237
4,9,30,-1
6,7,30,0.0395
3,5,20,0.0574
7,7,20,
3,7,30,0.0525
6,7,40,0.0425
5,7,20,0.0465
5,5,40,0.0323
6,9,20,-1
10,9,40,ERROR
2,7,30,0.048
10,9,30,0.0389
3,7,30,0.0462
3,5,30,0.0334
6,7,40,0.0436
7,9,30,0.0464
9,7,40,
5,7,20,0.0423
6,9,40,0.0503
10,7,40,0.0427
4,7,20,0.0422
8,5,30,0.0384
1,5,30,0.0401
7,9,40,0.0569
9,5,40,0.0327
3,7,30,0.0429
7,9,40,0.0592
5,5,30,0.0394
10,5,20,ERROR
5,9,30,0.0384
10,7,30,0.0371
2,9,30,0.0529
2,5,40,0.034
1,7,30,0.037
6,7,20,0.0433
5,9,20,0.0308
8,5,20,0.0441
4,5,40,0.0311
10,9,40,0.0562
9,9,40,0.0558
6,7,40,0.045
7,7,40,ERROR
7,7,30,0.0478
3,5,40,0.0362
6,9,20,0.0232
8,7,40,0.0447
9,5,30,0.0325
1,9,30,0.0504
10,5,40,0.0388
4,5,30,0.0373
6,9,40,0.0525
2,9,20,0.0328
7,9,30,0.0434
1,9,30,0.0455
9,9,40,0.0543
3,9,20,0.0306
8,9,30,0.0417
4,7,40,
5,7,20,0.048
2,9,30,0.0398
4,5,40,0.0355
4,5,30,0.0386
3,7,40,0.0425
7,5,40,-1
9,7,40,ERROR
8,5,20,0.0632
5,7,20,0.043
7,5,20,
1,5,30,0.0391
4,9,40,0.0535
8,9,20,0.0317
10,5,40,0.0278
4,9,20,0.0309
10,7,40,0.0404
9,9,20,0.0335
7,5,20,ERROR
2,7,20,ERROR
8,5,40,0.0317
3,7,40,-1
10,9,20,
7,9,20,0.0287
8,9,30,0.0421
1,5,30,0.0428
5,9,30,0.043
5,9,40,0.0529
7,5,30,0.0423
8,7,40,0.0501
5,7,30,0.0426
7,5,20,0.0534
4,9,20,0.0302
3,5,20,0.0631
9,5,40,0.0328
9,7,20,ERROR
4,7,20,0.0456
3,5,20,0.052
7,9,40,0.0546
5,9,40,0.0599
3,9,20,0.0283
1,5,20,0.0493
8,5,20,ERROR
8,7,40,0.0434
8,7,20,0.0426
8,5,40,0.0315
2,5,20,ERROR
1,9,30,0.047
8,5,30,0.0381
8,5,40,0.0324
5,9,30,0.0418
1,7,20,0.039
6,9,40,0.0532
10,5,30,0.0409
4,5,30,0.0435
2,7,40,0.0444
4,7,40,0.0446
2,5,40,0.0303
7,5,40,0.036
4,9,20,0.0261
6,9,40,0.0448
6,7,30,0.0501
9,9,40,0.0561
4,7,30,0.0434
5,5,30,0.0401
1,9,20,0.0303
5,7,40,0.0394
10,9,20,0.0313
5,7,20,0.0425
3,9,40,0.0603
3,9,40,0.0491
2,5,40,0.0305
10,9,20,0.0305
5,9,20,0.0231
7,5,30,0.0425
9,7,40,0.044
8,5,40,0.0312
3,9,30,0.0449
5,7,30,0.0357
2,9,30,0.0423
5,5,40,0.0285
1,5,20,0.0605
10,5,30,0.0362
6,5,40,0.0346
8,9,30,0.0402
1,5,40,0.0335
5,9,20,0.0309
2,9,20,0.0338
10,7,40,-1
3,5,30,0.0444
6,7,30,0.0498
4,7,40,0.04
5,9,30,0.0384
