group,ph,temperature,activity
6,7,20,0.0433
2,5,40,0.0284
5,9,20,-1
1,5,30,0.0428
10,5,30,0.0459
2,7,20,0.0478
5,5,30,
1,7,20,0.0462
3,5,20,ERROR
3,7,30,0.0462
1,9,20,-1
9,9,20,0.0254
2,9,20,0.0328
7,9,30,0.0453
9,5,30,0.0325
1,5,40,0.0308
1,5,20,0.0468
8,7,20,0.0423
7,7,20,
3,7,40,-1
10,5,30,0.0409
7,7,30,0.0478
9,7,30,
6,5,40,0.0338
7,9,30,0.0434
4,9,30,0.0394
9,7,40,0.0473
9,9,30,ERROR
7,9,30,0.0464
5,9,20,0.0231
1,9,30,0.0416
8,9,20,0.0287
4,9,40,-1
2,5,40,0.0351
4,5,20,0.0565
3,5,30,0.0381
6,9,40,0.0532
5,5,30,ERROR
7,5,30,0.0456
10,7,30,0.0398
7,9,40,0.0504
1,5,30,0.0401
2,9,30,0.0509
9,5,40,0.0337
1,9,40,0.0629
7,5,20,-1
4,7,30,0.0507
9,9,20,0.0294
6,5,40,0.0357
3,5,30,0.0444
2,7,40,0.0408
5,7,20,0.0425
5,9,20,0.03
6,5,40,0.0346
3,5,20,0.0543
8,9,30,0.0421
8,9,30,0.0379
1,5,30,0.0391
6,5,40,0.0392
1,7,40,0.0424
7,5,20,0.0664
7,5,20,
4,7,40,
9,7,20,ERROR
2,9,40,0.064
3,9,40,0.0491
4,5,30,0.0373
1,9,40,0.0671
8,5,20,ERROR
10,7,30,0.0371
7,5,40,0.0351
5,5,20,0.0563
1,9,40,0.0534
8,9,40,0.0593
2,9,30,0.0529
10,9,20,0.0333
4,9,30,
4,9,30,0.0466
10,9,30,0.0389
7,5,40,-1
2,9,30,0.0423
5,5,20,0.0478
8,7,30,0.0461
3,7,40,0.0436
2,5,20,0.05
1,5,20,0.0493
2,7,30,0.048
9,7,30,0.0513
10,7,40,0.0404
10,5,30,0.0326
2,9,40,0.055
6,9,30,
5,9,40,ERROR
7,5,30,0.0298
3,7,30,0.0429
8,7,30,0.0481
5,9,30,0.0418
1,9,20,0.0267
8,5,40,0.0315
5,9,40,0.057
9,5,20,0.0489
10,9,20,0.0305
1,5,40,0.0335
10,5,20,0.0581
6,5,20,0.0472
10,7,30,0.04
3,7,40,0.0418
6,7,20,0.0422
6,7,40,0.0436
1,9,30,0.0455
7,9,20,0.0293
5,5,40,0.0323
8,7,40,0.0447
8,9,20,0.0317
5,7,40,0.0394
3,9,20,0.0306
4,7,40,0.0526
5,5,20,0.0491
10,5,20,0.0552
6,9,20,0.0232
3,5,30,0.0338
1,5,20,ERROR
4,9,20,0.0359
8,7,40,0.0384
10,9,40,0.0621
8,7,20,0.0426
6,7,40,0.045
7,7,40,ERROR
9,5,40,0.0314
6,5,30,0.038
4,7,20,0.0401
3,7,30,0.0486
6,5,30,0.0392
1,7,20,0.0401
9,5,40,0.0321
2,5,40,0.0305
10,9,30,0.0431
1,5,20,0.0605
5,9,30,0.0384
7,5,20,ERROR
8,5,30,0.0347
1,5,40,0.0339
1,5,30,0.0411
7,5,30,0.0425
3,9,30,-1
2,9,40,0.065
7,9,30,0.0483
1,7,20,0.039
6,7,30,0.0501
3,9,30,0.0437
3,9,40,0.0603
4,5,20,0.0498
9,7,40,0.0461
6,7,30,0.0413
2,5,40,0.0303
5,7,20,0.0423
8,9,40,-1
7,7,30,0.0421
9,5,20,0.0499
10,9,40,-1
6,7,20,0.0449
8,9,20,0.0298
9,5,40,0.0327
3,5,40,0.0357
3,7,20,0.0378
5,5,30,0.0401
10,5,40,0.035
2,9,20,0.0338
7,7,40,-1
6,5,20,0.043
3,5,40,
3,7,40,0.0425
3,9,40,0.057
10,7,20,0.0448
7,9,20,0.0305
10,7,20,0.0434
7,9,20,0.0332
4,7,30,ERROR
8,7,40,0.0501
1,9,40,0.0504
10,7,20,
10,9,30,0.0463
4,5,20,0.0633
2,5,30,0.0303
10,7,30,0.0522
10,9,20,
10,9,40,ERROR
4,7,30,0.0443
4,7,40,0.0446
5,9,40,0.0599
8,9,20,0.0323
2,5,30,0.0408
8,7,30,0.044
4,7,40,-1
9,5,30,0.041
5,7,30,0.0426
4,5,30,0.0386
10,7,40,-1
7,9,40,0.0569
3,5,30,0.0338
9,7,40,ERROR
7,9,20,0.0256
6,5,30,0.0373
8,7,30,0.0497
10,5,30,0.0362
7,7,30,-1
3,9,20,0.0283
2,9,40,0.0571
3,7,40,0.0393
9,7,30,0.0461
2,7,20,ERROR
9,7,20,0.0419
1,9,20,0.0305
9,5,30,0.0398
3,9,40,0.0633
1,7,30,0.0412
7,5,20,0.0534
6,9,20,0.0273
8,5,20,0.0441
3,7,30,0.044
2,9,30,0.0477
8,9,30,0.0415
8,7,20,0.0463
3,9,30,0.0415
4,9,20,0.0356
9,7,20,ERROR
1,5,20,0.0535
4,7,20,0.0456
8,5,30,0.0342
3,7,20,0.0457
5,5,20,0.0553
4,7,30,0.0434
2,5,40,0.034
2,9,20,0.0263
3,7,20,0.0476
7,7,40,0.0451
5,5,20,
10,5,20,0.0547
6,9,30,0.042
7,9,40,0.0546
1,5,30,-1
7,7,30,
4,5,20,0.0547
10,7,40,
9,9,20,0.0352
5,7,30,0.0357
6,7,20,0.0401
6,7,20,0.043
4,5,20,0.0639
6,5,20,-1
10,9,20,0.0313
4,5,30,0.0372
2,5,20,0.0659
1,9,40,0.0589
6,9,20,0.0303
10,7,20,
6,9,40,0.052
5,7,30,0.0456
4,5,40,0.0311
4,7,20,0.0422
4,5,40,0.0355
6,9,40,0.0503
2,7,30,ERROR
2,9,30,0.0398
2,7,40,0.0521
8,7,20,0.0413
1,7,40,0.0404
2,7,20,0.0413
8,7,40,
5,9,30,0.043
10,5,40,0.0388
1,9,30,0.0408
8,5,40,0.0312
4,5,40,0.0353
5,7,40,0.0538
4,9,30,0.0484
6,7,40,0.0506
9,9,40,0.0501
9,9,30,0.0377
6,9,30,0.0366
4,5,30,0.0377
10,5,20,ERROR
7,7,20,ERROR
3,9,40,
1,9,20,0.0307
3,5,20,0.0574
6,7,40,0.0425
2,5,30,0.0331
2,5,20,0.0462
4,9,40,0.0558
7,9,40,0.0547
4,7,20,0.0434
7,7,40,0.0395
8,5,40,0.0324
10,5,30,0.0292
9,7,30,-1
10,9,20,0.0288
3,9,30,0.0449
4,9,40,0.0535
8,9,40,0.0632
