group,ph,temperature,activity
1,5,30,0.0428
10,9,40,0.0468
3,7,20,0.0457
2,9,30,0.0477
3,5,30,0.0334
9,7,30,0.0513
6,9,20,-1
4,7,30,0.0493
3,7,40,0.0425
5,5,30,0.0401
5,5,20,
2,7,20,0.0478
6,9,20,0.0273
3,7,40,0.0418
1,5,30,-1
3,5,30,0.0444
4,7,40,
6,7,30,-1
6,5,20,0.0559
6,9,30,
3,7,30,0.0486
8,5,20,0.0632
6,5,30,0.0333
9,5,40,0.0314
9,9,20,0.0254
10,9,30,0.0431
7,9,30,0.0453
4,5,30,0.0372
1,7,20,0.0452
6,7,30,0.0395
4,7,40,-1
7,5,20,ERROR
3,5,30,0.0381
6,7,20,0.043
8,7,20,0.0413
7,5,30,0.0298
7,9,30,0.0483
8,5,30,0.0384
3,9,40,0.0633
1,7,40,0.0466
2,7,30,0.047
8,7,30,0.0497
4,9,20,0.0261
2,7,30,0.048
1,9,30,0.0504
5,5,20,0.0491
6,9,40,0.0448
5,5,30,
7,5,30,0.0425
9,5,20,0.0625
7,5,20,-1
1,9,20,0.0307
6,9,40,0.0525
9,7,20,ERROR
2,5,30,0.0368
8,5,40,0.0315
1,7,20,0.039
1,5,20,0.0493
4,7,30,0.0443
5,9,30,0.0418
1,5,20,ERROR
10,7,30,0.0442
2,9,30,0.0423
10,9,40,0.0621
2,5,30,0.0408
4,7,20,0.0372
9,9,30,0.0474
10,5,30,0.0362
1,9,20,0.0267
1,7,30,0.037
10,9,30,0.0395
1,9,40,0.0534
4,5,30,0.0377
9,9,40,0.0561
10,5,20,ERROR
9,5,30,0.0325
5,7,40,0.0464
9,7,20,0.0419
9,7,30,
4,9,40,0.0535
9,9,30,0.0477
8,5,40,0.0312
3,9,20,0.0283
9,5,40,0.0327
1,9,40,0.0589
8,5,30,0.0347
2,7,40,0.0481
5,5,20,0.0563
9,7,20,ERROR
8,9,30,0.0415
4,9,30,
9,7,30,0.0402
9,5,20,ERROR
2,9,20,0.0297
10,9,20,0.0313
8,7,20,0.0426
5,7,40,0.0394
6,5,20,0.0479
4,5,20,0.0633
7,7,30,
8,7,30,0.044
6,5,20,0.043
1,5,40,0.0331
8,9,30,0.0421
7,5,30,0.0423
10,9,30,0.0537
7,7,40,-1
2,5,20,ERROR
1,5,40,0.0335
1,7,30,0.05
8,5,30,0.0381
5,7,30,0.0515
7,9,40,0.0504
10,5,30,0.0409
10,7,40,0.0427
5,5,30,ERROR
9,9,30,0.0422
6,5,30,0.0373
9,7,40,0.044
8,5,30,0.0321
9,9,40,0.0425
8,9,40,0.0599
7,7,20,ERROR
9,9,30,0.0377
3,9,40,
10,7,40,-1
10,5,40,0.0388
1,7,30,0.0412
10,7,20,
5,9,20,0.0231
7,9,20,0.0293
6,7,40,0.0506
5,9,20,0.03
6,9,20,0.0303
3,7,30,0.0462
4,5,20,0.0498
4,7,30,ERROR
1,9,40,0.0671
8,9,40,0.0593
2,5,20,0.0462
7,7,20,0.0519
