group,ph,temperature,activity
2,9,30,0.0477
10,5,30,0.0459
9,7,20,ERROR
9,9,20,0.0254
6,5,40,0.0392
1,5,30,0.0411
6,9,20,0.0303
2,9,20,0.0328
3,7,40,0.0436
3,9,40,0.0633
9,5,40,0.0337
9,5,20,0.0499
5,9,20,0.0309
4,5,20,0.0565
1,7,40,0.0458
10,9,40,0.0562
4,7,40,-1
6,9,20,0.0288
3,9,40,0.0603
5,5,20,0.0491
8,5,30,0.0381
9,5,30,0.0379
8,9,20,0.0323
3,7,20,0.0457
4,5,40,0.0353
5,9,20,-1
9,9,40,0.0558
6,5,40,0.0338
1,5,40,0.0331
10,9,30,0.0431
5,5,30,
4,9,30,
8,7,20,0.0426
7,9,20,0.0305
1,5,20,0.0493
6,7,40,0.0436
9,9,20,0.0294
4,7,20,0.0401
7,9,20,0.0256
10,7,40,0.0501
5,9,40,0.0582
6,9,40,0.052
10,7,30,0.04
5,7,30,0.0426
7,7,20,
2,5,40,0.0284
8,9,40,0.0632
1,7,30,0.0423
6,5,30,0.0373
3,9,30,0.0449
2,7,40,0.0521
3,9,30,0.0437
2,9,40,0.065
1,7,40,0.0404
7,5,30,0.0425
8,5,20,0.0599
4,9,40,0.0571
3,9,40,0.0491
9,9,30,0.0422
7,9,30,0.0483
10,9,30,0.0463
1,7,30,0.0464
7,9,30,0.0453
8,5,40,0.0317
10,5,40,0.0278
6,5,30,0.0392
8,9,20,0.0298
10,5,20,0.0552
10,7,30,0.0442
2,9,20,0.0263
4,9,20,0.0302
10,9,20,0.0313
8,9,30,0.0421
6,9,40,0.0503
2,7,30,0.048
2,7,30,0.048
3,7,20,0.0419
2,7,20,0.0478
10,5,40,0.0281
9,7,20,0.0419
9,9,40,0.0425
5,7,40,0.0464
7,5,20,0.0534
5,7,30,0.042
1,7,40,0.0424
10,7,20,0.0434
2,9,40,0.055
8,5,20,0.0441
2,7,40,0.0444
9,5,30,0.0325
3,7,30,0.0462
8,7,40,0.0447
5,7,30,0.0456
7,5,40,0.029
2,9,20,0.0338
4,7,30,0.0434
4,9,30,0.0484
7,5,20,ERROR
10,7,20,0.0448
8,5,30,0.0342
1,9,40,0.0671
8,5,20,0.0635
1,7,30,0.05
4,9,40,-1
7,7,40,0.0395
5,9,30,0.0418
9,9,30,0.0377
1,9,20,0.0267
8,5,20,ERROR
5,5,40,0.0323
1,5,40,0.0335
4,7,40,
6,9,40,0.0448
2,9,40,0.0571
6,7,30,0.0395
5,5,40,0.0337
6,7,30,0.0498
5,9,30,0.043
2,9,30,0.0398
1,7,40,0.0466
4,7,30,0.0507
10,7,40,0.0427
7,9,20,0.0287
9,5,40,0.0321
6,7,20,0.043
10,9,20,
4,9,20,0.0309
4,7,30,0.0493
7,9,20,0.0293
5,7,40,0.0538
4,9,40,0.0466
7,5,40,0.0351
9,7,40,0.0461
3,7,40,0.0425
9,9,40,0.0561
3,5,30,0.0338
6,7,40,0.0441
6,9,30,0.0427
8,7,30,0.0497
6,5,40,0.0327
2,7,40,0.0408
1,7,20,0.0401
7,9,30,0.0421
3,9,20,0.0247
10,5,20,0.0547
1,5,30,0.0391
5,7,40,0.0394
6,9,40,0.0532
10,5,20,0.062
10,7,40,0.0404
9,9,40,0.0501
2,9,30,0.0509
5,5,30,0.0394
6,9,20,-1
10,9,40,0.0621
5,9,40,0.0529
2,7,20,0.0413
10,5,30,0.0326
6,9,30,0.0366
5,9,20,0.0308
1,7,20,0.039
4,7,30,ERROR
10,9,30,0.0537
3,9,40,
2,5,20,0.05
9,9,20,0.0335
4,7,20,0.0372
1,9,30,0.047
10,7,40,-1
5,5,40,0.0285
4,9,30,0.0394
9,5,30,0.041
7,7,30,0.0453
3,5,40,0.0357
2,7,30,ERROR
6,9,30,0.042
3,5,30,0.0444
2,5,30,0.0389
9,5,20,0.0585
7,7,20,0.0461
4,7,40,0.0446
10,5,20,0.0581
1,5,20,0.0605
4,5,20,0.0498
6,7,30,-1
3,5,30,0.0381
2,9,20,0.0237
4,9,20,0.0356
8,5,30,0.0347
8,5,40,0.0317
2,7,20,0.0495
3,7,20,0.0378
4,5,20,0.0639
2,9,40,0.0601
3,5,30,0.0338
3,7,40,-1
2,5,20,0.0532
3,7,20,0.0498
8,9,20,0.0317
10,9,40,-1
7,5,20,0.0664
5,7,20,0.048
8,9,30,0.0379
10,7,40,
6,5,20,0.0472
3,7,40,0.0393
8,9,30,0.0415
6,7,20,0.0422
4,7,40,0.04
5,9,20,0.03
7,7,30,
3,5,40,
9,7,20,ERROR
1,7,20,0.0462
