group,ph,temperature,activity
3,7,20,0.0457
7,5,20,-1
1,9,20,0.0267
7,5,20,0.0664
7,5,30,0.0423
8,5,20,0.0599
5,5,20,
3,9,30,-1
5,9,20,0.0231
2,5,40,0.0284
3,7,20,0.0476
8,7,40,0.0434
7,5,40,-1
3,7,40,0.0425
6,7,20,0.0401
4,9,20,0.0309
1,7,20,0.0452
4,7,40,0.04
8,5,30,0.0384
5,7,40,0.0504
8,9,40,0.0632
10,9,20,0.0305
10,9,30,0.0537
8,7,40,
5,7,20,0.043
6,9,40,0.0532
9,5,30,0.041
7,5,30,0.0374
5,9,40,ERROR
6,5,20,-1
9,5,20,0.0625
10,5,40,0.0388
3,5,30,0.0334
4,5,30,0.0435
1,5,40,0.0339
5,5,40,0.0279
6,5,40,0.0357
8,7,30,0.0456
7,7,40,-1
7,5,40,0.029
9,7,40,
1,5,30,-1
4,7,30,0.0493
3,7,40,0.0418
6,5,30,0.0373
2,9,30,0.0529
10,5,40,0.0281
3,9,20,0.0302
1,5,30,0.0428
6,5,40,0.0338
7,7,40,0.0395
3,5,20,0.0631
1,5,20,0.0468
10,5,40,
9,7,20,0.0419
9,9,40,0.0425
5,7,20,0.0425
3,5,30,0.0338
8,5,30,0.0342
5,5,30,0.0394
1,9,40,0.0629
8,9,40,-1
4,9,30,0.0466
7,7,40,0.0512
8,7,20,0.0423
2,5,30,0.0368
4,9,30,0.0484
7,9,40,0.0592
4,5,40,0.0271
6,7,20,0.0433
4,9,20,0.0356
2,9,30,0.0509
8,9,20,0.0317
6,9,30,
2,5,40,0.034
6,7,30,0.0395
9,5,20,0.0585
9,7,40,ERROR
5,5,20,0.0553
8,7,30,0.0481
9,7,20,0.0418
4,9,40,-1
9,5,40,0.0337
5,5,20,0.0491
6,9,20,-1
2,7,30,0.047
10,9,40,0.0468
3,7,30,0.0486
7,7,30,0.0478
2,9,20,0.0338
9,7,30,0.0402
9,5,40,0.0314
4,9,30,-1
7,7,40,ERROR
1,5,40,0.0335
3,7,30,0.0462
5,7,20,0.0423
2,5,40,0.0303
7,9,20,0.0332
7,9,20,0.0287
7,9,30,0.0464
1,5,40,0.0308
4,7,40,0.0526
5,9,40,0.0599
10,7,30,0.0398
2,5,30,0.0389
10,5,20,ERROR
5,7,40,0.0464
10,7,20,0.0434
3,5,30,0.0444
4,5,30,0.0377
2,9,20,0.0328
3,7,30,0.0429
7,7,20,0.0461
4,5,30,0.0386
1,5,40,0.0331
2,7,40,0.0397
4,7,20,0.0456
3,5,30,0.0338
5,5,30,0.0401
1,9,20,0.0305
2,5,30,0.0408
2,9,20,0.0297
10,5,30,0.0326
4,7,20,0.0401
2,7,30,0.048
6,7,30,0.0413
6,5,30,0.0322
4,9,20,0.0359
4,7,30,0.0443
1,9,40,0.0589
7,9,30,0.0483
7,5,40,0.0351
10,9,20,0.0288
3,7,30,0.0525
2,7,40,0.0481
8,9,20,0.0323
3,7,40,-1
4,5,20,0.0498
8,5,20,0.0632
2,7,20,ERROR
7,7,40,0.0451
10,9,40,ERROR
4,9,30,
2,5,20,0.0462
5,7,30,0.042
1,7,30,0.037
8,5,20,ERROR
7,5,30,0.0456
1,9,20,0.0303
10,7,20,0.0587
8,9,30,0.0402
7,5,20,0.0534
10,9,40,0.0562
4,5,20,0.0547
8,5,20,0.0635
3,9,40,0.0491
1,5,20,ERROR
2,7,30,ERROR
5,9,30,0.043
6,9,30,0.0366
1,7,30,0.0412
1,9,30,0.047
2,5,20,0.0532
5,7,30,0.0426
1,9,30,0.0416
4,9,40,0.0558
10,9,20,
6,7,40,0.0436
5,9,20,0.03
3,9,40,
5,5,20,0.0563
7,5,30,0.0425
7,7,30,0.0453
7,5,20,
5,9,40,0.057
3,9,30,0.0379
2,7,20,0.0478
5,5,30,ERROR
3,7,20,0.0498
6,5,20,0.0559
5,7,30,0.0515
10,5,40,0.0278
9,9,40,0.0558
3,9,40,0.0633
6,5,20,0.043
1,5,20,0.0493
8,5,40,0.0317
10,5,20,0.062
4,9,40,0.0571
3,7,40,0.0393
1,7,20,-1
2,9,40,0.055
10,7,40,-1
2,7,30,ERROR
5,9,30,0.0384
10,7,40,0.0427
8,5,40,0.0324
6,7,20,0.043
6,9,40,0.0525
1,7,30,0.0423
7,7,30,-1
7,7,30,0.0421
2,9,30,0.0398
3,9,20,0.0306
9,5,20,0.0499
1,7,40,0.0424
10,5,30,0.0362
4,5,40,0.0355
2,9,40,0.065
2,7,40,0.0408
4,9,20,0.0261
3,7,30,0.044
8,5,40,0.0312
4,5,40,0.0284
9,7,20,ERROR
1,7,30,0.05
7,9,40,0.0504
6,7,20,0.0422
4,7,30,0.0507
8,9,40,0.0593
5,5,30,
9,9,40,0.0543
2,9,20,0.0263
5,5,40,0.0337
9,7,40,0.044
10,5,30,0.0292
10,5,40,0.035
9,9,30,0.0422
2,7,30,0.048
8,5,40,0.0315
8,7,30,0.044
6,5,30,0.0333
4,7,30,0.0434
3,7,40,0.0436
6,9,30,0.0461
6,9,20,0.0288
1,9,30,0.0408
4,5,40,0.0311
10,5,30,0.0459
7,5,40,0.0349
2,9,40,0.0601
3,9,40,0.0603
1,7,40,0.0404
6,7,30,0.0501
9,5,20,ERROR
1,7,20,0.039
6,9,40,0.0503
3,5,40,0.0294
1,7,40,0.0458
9,5,40,0.0321
9,7,30,0.0461
1,5,30,0.0411
5,5,20,0.0478
3,9,20,0.0283
6,9,30,0.042
5,5,30,0.0357
10,9,20,0.0333
10,7,40,0.0501
1,7,20,0.0462
10,5,20,0.0547
8,7,40,0.0501
5,5,40,0.0323
7,7,20,
10,5,30,0.0409
8,9,20,0.0317
9,7,30,-1
4,9,20,0.0302
9,5,40,0.0327
2,7,40,0.0521
3,9,30,0.0449
9,5,40,0.0328
7,7,30,
6,5,40,0.0327
8,7,20,0.0413
9,5,30,0.0379
4,7,40,0.0446
8,5,20,0.0441
1,5,20,0.0535
7,9,20,0.0293
9,9,30,ERROR
3,9,30,0.0415
6,9,20,0.0303
9,9,20,0.0294
2,5,30,0.0303
1,7,30,0.0464
9,7,30,0.0513
3,5,20,0.0574
4,7,20,0.0372
10,7,30,0.0522
10,9,30,0.0463
1,7,20,0.0401
8,5,30,0.0381
6,9,20,0.0232
8,9,20,0.0287
2,9,20,0.0237
9,9,30,0.0377
7,7,20,0.0519
3,9,20,0.0285
5,9,30,
