group,ph,temperature,activity
5,9,40,0.0582
4,7,30,ERROR
10,9,20,0.0305
2,9,20,0.0328
10,7,40,0.0501
5,7,20,0.048
8,9,30,0.0379
2,9,20,0.0237
9,7,40,0.044
3,7,40,-1
5,9,30,0.043
5,9,20,-1
5,7,40,0.0464
10,5,20,0.0581
3,5,30,0.0338
10,5,30,0.0459
10,5,30,0.0292
6,5,20,0.0472
8,9,30,0.0417
5,9,40,ERROR
9,7,20,0.0418
10,5,40,0.0278
6,9,30,0.0427
7,9,40,0.0569
3,9,30,0.0437
2,7,40,0.0444
2,7,20,0.0413
5,9,40,0.0599
8,7,20,0.0426
4,7,40,0.0446
6,9,30,0.0461
2,5,40,0.0284
10,7,20,0.0448
3,9,40,
8,9,30,0.0421
4,5,40,0.0353
7,5,30,0.0456
8,9,20,0.0287
1,5,30,0.0401
8,5,30,0.0321
2,7,40,0.0397
9,9,40,0.0543
4,7,20,0.0372
3,9,20,0.0247
8,5,20,0.0599
2,7,40,0.0408
7,9,30,0.0453
3,5,20,0.052
2,9,40,0.055
5,9,30,0.0384
7,5,20,0.0534
3,7,40,0.0425
9,7,20,ERROR
3,7,20,0.0498
9,5,40,0.0328
8,7,30,0.0497
10,7,40,-1
7,9,20,0.0305
1,9,30,0.0416
8,5,30,0.0384
1,7,40,0.0466
4,5,30,0.0386
6,7,40,0.0506
7,5,20,ERROR
6,5,40,0.0338
8,9,20,0.0323
4,7,20,0.0401
4,9,20,0.0309
5,9,20,0.03
8,9,40,0.0599
3,7,40,0.0393
8,5,30,0.0347
3,5,20,0.0631
8,9,20,0.0317
6,7,30,0.0498
10,5,20,ERROR
7,5,40,0.0349
6,5,20,0.0479
4,7,30,0.0443
5,7,30,0.0456
6,9,20,0.0303
4,9,40,0.0571
5,5,40,0.0337
5,5,30,0.0401
6,7,30,0.0413
8,9,30,0.0402
6,9,30,
7,5,20,0.0664
5,7,30,0.0357
9,7,40,0.0461
5,7,20,0.0423
1,9,40,0.0671
4,7,40,-1
1,9,40,0.0629
4,5,20,0.0547
1,7,30,0.0412
6,9,40,0.0532
1,9,30,0.0408
10,7,20,
1,7,20,0.0462
1,5,30,-1
1,7,40,0.0424
2,5,30,0.0368
4,5,20,0.0639
4,7,40,
5,7,40,0.047
3,9,40,0.057
5,9,20,0.0231
10,5,30,0.0409
6,7,20,0.0422
1,7,20,-1
4,5,20,0.0498
7,7,20,
7,9,40,0.0546
10,9,40,0.0621
1,7,20,0.039
1,7,40,0.0404
4,7,30,0.0434
6,7,40,0.045
7,9,20,0.0256
8,7,40,0.0434
4,5,40,0.0311
3,7,20,0.0476
6,5,40,0.0392
1,9,20,0.0307
5,9,40,0.0529
9,5,30,0.041
5,5,20,
