group,ph,temperature,activity
3,7,40,0.0418
9,7,20,0.0418
2,7,30,0.048
10,9,20,0.0305
1,7,40,
5,7,30,0.0426
7,7,20,ERROR
10,9,40,0.0621
1,9,20,-1
3,5,20,0.0543
9,9,30,ERROR
9,9,30,0.0474
2,5,30,0.0303
6,7,40,0.045
7,9,40,0.0592
2,9,30,0.0529
3,5,30,0.0381
10,7,20,0.0587
1,5,20,0.0468
4,7,20,0.0434
1,7,40,0.0466
5,7,40,0.0464
4,5,20,0.0498
5,7,40,0.0538
9,5,20,ERROR
8,7,30,0.0497
6,9,20,-1
2,5,20,ERROR
2,5,30,0.0331
2,5,40,0.0284
4,9,20,0.0302
8,9,40,0.0632
2,5,40,0.034
5,9,40,0.057
2,5,30,0.0408
1,5,20,ERROR
8,5,30,0.0347
1,9,30,0.0455
9,9,30,0.0422
3,9,40,0.0603
6,5,20,0.0472
9,7,40,0.044
1,9,20,0.0303
2,5,20,0.0532
4,7,20,0.0422
5,5,30,
5,7,40,0.047
6,5,30,0.0373
3,7,30,0.0525
3,5,20,0.052
4,9,30,0.0394
2,9,40,0.065
6,5,40,0.0346
7,9,30,0.0434
8,7,20,0.0426
3,5,20,ERROR
5,7,20,0.043
3,9,40,0.0491
4,7,40,0.0446
9,7,40,ERROR
1,9,40,0.0589
9,9,30,0.0477
10,5,20,ERROR
7,5,40,0.0349
4,9,40,0.0571
4,7,20,0.0456
7,5,20,ERROR
7,9,40,0.0504
2,9,20,0.0263
9,9,20,0.0254
1,7,30,0.0412
4,5,40,0.0284
6,5,20,-1
8,7,30,0.044
2,9,40,0.0571
6,7,30,0.0413
8,5,40,0.0317
7,9,20,0.0305
6,5,40,0.0327
5,5,40,0.0323
1,7,20,-1
7,9,20,0.0332
4,9,20,0.0356
8,5,40,0.0315
6,7,30,0.0501
5,5,30,0.0357
4,5,40,0.0353
7,7,40,ERROR
2,7,20,ERROR
9,7,30,-1
4,5,30,0.0386
10,5,30,0.0362
1,9,30,0.0504
3,5,40,0.0362
1,7,30,0.05
3,7,30,0.0486
4,9,30,0.0484
4,9,30,0.0466
9,5,40,0.0321
2,7,20,0.0495
5,9,30,
6,5,30,0.038
6,7,40,0.0425
5,9,30,0.0384
2,9,30,0.0477
8,5,30,0.0384
7,5,20,0.0664
6,7,20,0.0449
7,9,20,0.0256
10,5,30,0.0326
10,7,40,0.0404
3,7,30,0.044
9,7,30,0.0461
3,5,30,0.0338
4,9,40,0.0558
5,7,20,0.0425
1,5,30,0.0428
5,9,30,0.0384
10,5,40,0.0281
1,7,40,0.0404
9,5,30,0.0398
7,5,20,-1
7,5,30,0.0456
1,5,40,0.0335
1,5,40,0.0308
9,9,40,0.0425
1,5,30,0.0391
6,5,40,0.0392
7,7,40,-1
1,5,30,0.0401
3,9,30,0.0415
5,5,30,0.0401
5,5,40,0.0337
9,5,20,0.0585
7,9,30,0.0483
7,5,30,0.0298
5,5,30,0.0394
9,7,30,0.0513
1,5,40,0.0331
3,9,20,0.0285
1,9,40,0.0671
9,7,40,
5,9,40,ERROR
9,7,20,0.0419
7,5,30,0.0425
5,7,30,0.0515
5,9,40,0.0599
4,7,30,0.0507
5,5,40,0.0279
3,7,20,0.0378
3,9,30,0.0449
1,9,40,0.0629
9,7,20,ERROR
3,5,30,0.0338
10,7,30,0.04
6,9,20,0.0303
6,5,40,0.0338
1,9,40,0.0534
10,7,40,0.0427
3,9,30,0.0437
1,7,20,0.0401
2,5,20,0.05
7,7,40,0.0451
10,5,40,0.035
4,7,40,-1
9,5,30,0.0379
3,7,20,0.0457
2,9,30,0.0398
7,7,20,
6,9,40,0.0525
6,5,30,0.0392
3,7,40,0.0436
9,7,20,
7,5,40,-1
7,5,20,
9,7,30,
10,5,40,0.0278
4,9,20,0.0309
7,9,40,0.0547
7,9,30,0.0464
5,9,40,0.0582
4,9,40,0.0466
6,9,30,0.042
6,5,40,0.0357
1,7,40,0.0458
1,9,20,0.0305
5,9,20,0.03
9,5,30,0.0332
3,9,20,0.0283
5,7,30,0.0357
2,9,40,0.055
5,7,20,0.048
2,7,20,0.0516
5,5,20,0.0491
5,7,30,0.042
7,7,30,
3,9,20,0.0302
2,5,30,0.0368
4,7,20,0.0401
7,5,30,0.0423
2,5,40,0.0351
10,7,20,
8,5,40,0.0312
8,5,20,0.0441
2,9,30,0.0423
8,9,30,0.0379
10,9,20,
3,7,30,0.0462
10,7,40,
1,5,20,0.0605
10,5,30,0.0459
4,5,30,0.0372
9,5,40,0.0337
2,9,20,0.0297
4,7,40,0.0526
6,7,30,-1
10,5,40,
8,9,30,0.0417
6,9,20,0.0232
10,9,20,0.0313
7,9,40,0.0546
2,7,30,0.047
5,7,20,0.0423
6,9,20,0.0288
9,9,40,0.0558
2,5,20,0.0659
4,5,40,0.0355
7,9,40,0.0569
5,5,20,0.0553
10,7,40,0.0501
9,5,40,0.0314
6,9,30,
2,5,20,0.0462
10,9,30,0.0463
4,7,30,ERROR
8,5,30,0.0321
4,9,40,-1
3,5,40,0.0357
10,5,30,0.0292
8,7,20,0.0413
2,9,30,0.0509
2,7,30,0.048
7,9,30,0.0453
2,7,20,0.0478
1,7,20,0.0462
1,7,20,0.0452
4,7,20,0.0372
10,9,30,0.0395
10,9,20,0.0288
2,7,40,0.0444
3,9,30,0.0379
3,5,40,
6,9,40,0.0503
8,5,20,0.0635
10,9,40,0.0562
4,5,20,0.0565
6,5,30,0.0333
6,7,40,0.0441
3,7,20,0.0498
7,9,30,0.0421
3,9,30,-1
7,9,20,0.0293
8,7,40,0.0501
7,5,40,0.029
3,7,40,0.0425
1,5,30,0.0411
4,5,30,0.0373
7,5,40,0.036
6,7,40,0.0506
7,7,30,0.0478
6,5,20,0.043
6,5,30,0.0322
3,9,20,0.0306
9,9,20,0.0293
9,9,20,0.0294
10,5,20,0.062
3,7,20,0.0476
9,5,20,0.0489
4,5,20,0.0547
8,9,30,0.0402
4,9,30,
6,9,20,0.0273
10,9,40,ERROR
6,7,20,0.0422
4,7,30,0.0443
10,7,30,0.0398
3,5,30,0.0444
6,9,30,0.0427
2,9,20,0.0328
10,7,30,0.0522
3,9,40,0.057
6,9,30,0.0366
4,7,40,
9,9,40,0.0501
5,7,40,0.0394
9,7,30,0.0402
9,5,20,0.0499
8,7,40,0.0447
8,7,30,0.0461
3,7,20,0.0419
