group,ph,temperature,activity
8,7,20,0.0413
2,7,20,0.0495
6,5,30,0.0333
8,9,30,0.0415
8,5,30,0.0347
7,7,40,0.0512
6,5,30,0.038
8,5,40,0.0312
2,9,40,0.0601
7,7,20,0.0461
3,7,30,0.0525
4,5,30,0.0386
6,7,30,0.0501
8,5,20,0.0599
1,5,30,0.0411
9,5,30,0.0398
10,7,30,0.0442
5,5,20,0.0563
6,9,40,0.0448
2,7,40,0.0408
2,5,30,0.0389
1,5,40,0.0308
4,7,30,0.0434
8,7,30,0.0497
4,9,30,
3,7,40,0.0425
6,7,40,0.0436
8,5,30,0.0321
9,7,40,0.0461
8,9,40,-1
4,5,20,0.0565
9,5,40,0.0337
1,9,40,0.0629
7,5,30,0.0298
10,9,40,ERROR
6,9,30,0.0427
3,5,40,0.0357
7,7,20,0.0519
10,7,40,
9,7,40,
8,7,30,0.0461
3,9,20,0.0306
3,9,20,0.0283
3,5,40,0.0286
1,7,30,0.0464
5,9,30,
8,9,40,0.0599
7,7,30,0.0453
3,7,40,0.0418
4,9,30,0.0466
3,9,40,0.0633
5,5,20,
9,7,30,-1
8,9,20,0.0317
5,7,30,0.0426
6,9,30,0.042
6,7,20,0.0401
7,5,20,ERROR
6,7,20,0.0433
9,9,40,0.0558
10,9,30,0.0431
3,9,30,0.0415
10,7,30,0.0371
1,7,30,0.05
10,7,30,0.04
6,7,30,0.0395
5,7,20,0.048
1,9,30,0.047
8,9,30,0.0379
4,7,20,0.0401
4,9,20,0.0261
5,5,40,0.0279
10,5,40,0.035
8,9,40,0.0551
5,9,40,ERROR
2,5,20,ERROR
5,5,20,0.0491
8,7,30,0.044
8,7,40,0.0447
10,5,20,0.0547
7,7,40,-1
3,9,40,0.057
8,7,30,0.0456
5,5,30,ERROR
8,9,40,0.0593
4,5,30,0.0372
5,7,20,0.0423
5,9,40,0.0582
9,7,20,0.0419
4,5,20,0.0547
1,5,20,0.0535
1,5,20,0.0468
9,7,40,ERROR
7,7,40,0.0395
4,7,40,0.0526
3,9,30,0.0379
9,7,40,0.0473
9,7,20,ERROR
2,5,30,0.0368
9,9,30,ERROR
7,7,20,0.0411
2,5,40,0.0305
8,9,20,0.0298
9,9,20,0.0294
7,9,40,0.0504
9,5,30,0.041
