group,ph,temperature,activity
9,5,40,0.0327
9,9,30,ERROR
1,9,40,0.0589
8,5,30,0.0347
9,5,20,0.0499
3,7,40,0.0393
3,7,30,0.0525
2,5,20,0.0532
3,5,20,0.052
9,7,20,
9,7,20,0.0419
1,5,20,ERROR
3,5,40,0.0286
10,5,30,0.0326
7,7,20,0.0411
2,9,30,0.0529
8,7,40,0.0384
6,7,20,0.0422
9,5,20,0.0585
5,7,20,0.0465
9,5,40,0.0314
1,9,20,0.0303
2,7,30,ERROR
8,5,20,0.0599
10,9,40,-1
7,9,40,0.0592
2,7,20,0.0516
10,9,20,0.0288
6,5,30,0.0322
8,5,40,0.0312
4,9,20,0.0302
3,5,40,0.0357
6,7,20,0.043
4,5,20,0.0547
5,7,30,0.0456
5,5,20,0.0491
10,7,20,0.0434
4,9,40,0.0466
4,7,40,-1
4,9,40,-1
1,9,40,0.0629
9,7,40,ERROR
9,9,20,0.0293
2,9,30,0.0398
5,5,30,0.0394
7,7,30,0.0453
1,7,20,0.0401
6,7,40,0.0506
9,7,30,0.0513
8,9,40,0.0599
9,9,20,0.0254
2,7,20,ERROR
2,5,30,0.0331
5,7,30,0.042
4,9,40,0.0558
3,7,30,0.0462
8,7,40,0.0434
2,7,40,0.0481
6,5,30,0.0373
9,5,40,0.0321
4,7,40,0.0446
6,9,20,0.0303
7,9,20,0.0293
9,7,20,0.0418
2,9,20,0.0328
1,7,40,0.0458
5,9,30,0.0384
10,7,20,
6,7,30,0.0413
3,5,20,0.0631
1,7,20,0.039
8,9,30,0.0421
3,9,20,0.0247
5,7,40,0.0538
8,7,30,0.0461
1,7,30,0.0423
5,9,20,0.0308
2,9,40,0.055
2,5,20,0.0462
2,5,30,0.0303
8,7,30,0.0497
4,9,20,0.0359
6,9,40,0.0525
7,9,20,0.0305
7,9,30,0.0483
10,5,20,0.0552
7,7,20,0.0461
6,5,30,0.0333
4,9,20,0.0261
4,5,40,0.0271
9,5,20,0.0489
9,9,40,0.0425
7,7,30,
9,7,40,
2,9,30,0.0423
7,5,30,0.0298
2,7,30,0.048
7,9,30,0.0464
4,5,20,0.0565
4,7,20,0.0372
7,5,20,0.0534
1,5,20,0.0468
3,9,20,0.0285
4,5,30,0.0435
9,9,30,0.0474
8,7,20,0.0463
6,5,20,0.0479
8,5,20,0.0441
2,5,20,ERROR
7,5,20,-1
9,5,30,0.0332
9,7,40,0.044
10,9,30,0.0389
5,5,40,0.0345
10,5,30,0.0292
10,7,30,0.0442
10,5,20,0.0547
4,7,30,0.0507
5,9,20,-1
8,5,20,0.0635
8,5,40,0.0324
8,9,40,-1
5,9,20,0.03
10,9,30,0.0463
8,5,40,0.0317
6,9,40,0.0448
4,9,30,0.0484
8,9,30,0.0379
8,5,30,0.0321
3,5,40,
8,7,30,0.0456
10,5,20,ERROR
6,9,20,0.0232
10,7,40,0.0404
4,7,20,0.0422
8,5,20,ERROR
5,9,30,0.0418
1,7,30,0.05
6,5,40,0.0327
1,7,20,0.0452
2,7,20,0.0413
3,9,30,0.0437
10,9,40,ERROR
8,7,20,0.0423
5,7,30,0.0426
6,7,30,0.0501
1,5,40,0.0331
10,7,20,
6,7,20,0.0433
3,9,40,0.0603
10,5,40,0.0388
4,7,30,0.0434
8,9,20,0.0317
6,7,30,-1
8,9,40,0.0551
3,9,20,0.0283
1,5,30,0.0428
1,9,40,0.0671
9,5,40,0.0337
10,7,20,0.0587
8,9,20,0.0323
5,5,30,0.0401
3,9,40,0.0633
4,9,20,0.0356
1,9,20,-1
7,7,40,ERROR
7,7,40,0.0395
5,7,20,0.043
7,9,40,0.0546
5,7,20,0.0423
3,5,30,0.0338
7,5,40,0.0351
2,5,30,0.0389
4,9,30,-1
4,5,30,0.0373
9,5,30,0.0325
9,9,40,0.0543
5,5,20,
1,9,20,0.0307
10,5,20,0.062
10,7,30,0.0398
3,9,30,-1
2,5,40,0.0305
7,7,30,-1
7,5,30,0.0456
8,7,40,0.0447
10,9,40,0.0621
3,9,40,0.057
6,7,40,0.0441
9,9,40,0.0501
8,9,20,0.0317
4,7,30,ERROR
5,7,20,0.048
1,7,40,0.0466
6,5,30,0.0392
10,9,30,0.0431
2,7,40,0.0521
4,7,40,
5,9,40,0.057
2,5,40,0.0303
1,5,20,0.0605
2,9,30,0.0509
8,9,30,0.0417
1,5,40,0.0339
6,9,30,0.0366
6,5,30,0.038
4,5,40,0.0311
7,7,30,0.0478
7,7,40,-1
8,5,20,0.0632
3,9,20,0.0306
4,9,40,0.0535
9,5,20,0.0625
2,7,20,0.0478
5,5,20,0.0563
10,7,40,-1
3,7,40,0.0418
4,7,20,0.0456
6,7,40,0.0425
2,9,40,0.065
6,5,20,-1
1,9,30,0.0504
1,9,20,0.0267
6,7,40,0.0436
4,7,30,0.0493
1,7,20,0.0462
5,9,40,0.0599
4,5,20,0.0498
7,5,40,-1
6,5,20,0.0472
6,7,40,0.045
10,5,40,0.0278
4,9,30,0.0394
4,9,40,0.0571
5,5,40,0.0337
10,5,40,0.035
1,7,30,0.0412
3,7,40,0.0436
3,5,20,ERROR
6,5,40,0.0346
7,9,30,0.0453
6,7,30,0.0395
4,5,20,0.0633
5,5,20,0.0553
6,5,40,0.0392
5,7,40,0.047
4,9,30,
5,9,40,0.0529
2,5,20,0.0659
1,7,30,0.037
4,5,20,0.0639
1,7,40,
5,9,30,0.0384
6,5,20,0.0559
3,7,30,0.044
8,9,40,0.0632
7,5,40,0.0349
4,7,20,0.0401
6,5,20,0.043
3,9,40,0.0491
3,7,20,0.0457
6,9,30,0.0461
6,9,40,0.052
9,5,30,0.041
4,7,40,0.0526
9,9,20,0.0294
7,7,40,0.0451
1,7,40,0.0424
9,5,30,0.0398
7,9,40,0.0547
5,9,20,0.0231
7,7,20,
7,5,30,0.0425
10,5,20,0.0581
3,5,40,0.0362
10,5,30,0.0409
3,7,30,0.0486
1,9,30,0.0408
9,7,30,
9,5,40,0.0328
7,9,20,0.0256
1,9,40,0.0504
1,9,20,0.0305
3,9,40,
1,9,40,0.0534
3,9,20,0.0302
2,7,40,0.0408
5,9,30,
9,7,30,0.0402
4,9,20,0.0309
6,7,20,0.0449
7,5,20,
10,7,30,0.04
3,5,20,0.0543
6,9,30,
1,5,20,0.0493
8,5,30,0.0342
1,5,30,0.0391
4,7,20,0.0434
10,9,20,
