group,ph,temperature,activity
9,5,20,0.0625
8,7,20,0.0423
7,9,20,0.0305
6,5,20,0.0559
6,5,30,0.0392
5,5,30,0.0357
3,7,30,0.0429
8,5,20,0.0635
2,7,30,0.048
9,5,40,0.0321
3,7,20,0.0457
4,9,30,0.0484
6,7,30,0.0501
8,7,20,0.0426
2,7,20,0.0495
10,7,40,0.0404
4,5,20,0.0565
2,9,40,0.065
2,9,30,0.0398
10,7,20,0.0448
9,5,30,0.0379
7,9,30,0.0483
10,5,40,
10,7,30,0.0522
4,7,40,0.0526
1,9,40,0.0534
5,5,30,0.0401
10,7,20,0.0587
6,5,40,0.0357
3,9,20,0.0306
4,9,40,0.0571
9,7,20,ERROR
10,5,40,0.0278
7,5,30,0.0456
5,7,30,0.0426
1,9,30,0.0416
1,7,20,0.0401
8,9,20,0.0298
5,9,40,0.0582
6,9,40,0.0503
3,5,20,0.0631
10,9,40,ERROR
2,9,20,0.0338
2,9,40,0.0571
8,9,40,0.0599
3,7,30,0.0525
10,7,20,0.0434
3,7,40,0.0425
9,9,20,0.0254
6,9,30,0.0427
7,5,30,0.0374
5,7,30,0.0515
3,5,40,
7,7,40,0.0395
9,7,30,0.0402
8,5,20,ERROR
10,7,40,
9,5,40,0.0337
2,7,20,0.0413
4,9,20,0.0261
6,5,20,0.0479
5,5,20,0.0553
3,9,20,0.0285
1,5,20,0.0493
3,5,30,0.0444
5,5,20,
4,9,20,0.0309
3,7,20,0.0476
7,9,20,0.0332
7,5,30,0.0423
1,5,40,0.0335
7,7,30,
8,7,40,0.0447
10,7,30,0.0371
1,5,40,0.0308
4,5,40,0.0353
9,9,20,0.0293
1,7,20,-1
6,9,40,0.0532
6,7,20,0.0449
4,9,20,0.0356
2,5,20,0.0532
6,5,40,0.0338
10,9,20,
8,9,20,0.0323
4,5,30,0.0373
7,5,40,0.036
2,9,20,0.0237
5,5,20,0.0478
5,7,30,0.042
5,9,30,0.0418
2,7,40,0.0408
2,5,30,0.0303
9,5,20,0.0499
3,9,40,0.0633
