group,ph,temperature,activity
10,7,30,0.0371
7,5,20,ERROR
10,9,40,0.0621
4,9,30,0.0484
10,9,20,0.0305
3,7,40,0.0418
8,9,20,0.0317
1,7,30,0.037
7,9,40,0.0546
7,5,30,0.0456
5,5,20,0.0553
6,7,30,-1
1,9,30,0.0408
10,5,30,0.0362
10,5,40,
9,5,20,0.0625
7,9,30,0.0464
4,7,30,0.0507
5,9,40,0.057
9,7,40,0.0473
4,7,40,0.0446
5,5,30,ERROR
4,9,40,0.0571
1,5,20,0.0468
7,7,30,0.0421
2,9,40,0.0571
4,9,30,-1
10,9,30,0.0463
4,7,30,0.0493
7,9,30,0.0434
4,7,30,ERROR
6,7,40,0.0436
10,7,20,
4,5,20,0.0633
6,5,40,0.0346
8,7,30,0.0481
2,7,20,ERROR
9,9,30,0.0474
3,9,40,0.0491
6,5,30,0.038
10,5,20,0.0581
8,9,20,0.0298
4,7,30,0.0434
5,5,20,
6,5,20,0.0559
6,7,20,0.0422
7,5,30,0.0298
8,7,40,0.0384
1,7,20,0.0462
4,9,20,0.0261
8,7,30,0.044
1,5,20,0.0493
9,9,40,0.0543
10,9,40,0.0562
3,7,30,0.0462
2,5,40,0.0303
2,5,40,0.0284
7,7,40,0.0512
1,7,40,0.0466
8,5,40,0.0317
10,5,40,0.0281
10,7,40,-1
3,5,30,0.0338
3,7,20,0.0419
9,9,40,0.0425
6,5,20,0.0479
1,9,30,0.047
10,7,40,0.0427
9,7,30,0.0461
9,5,20,0.0489
10,9,20,0.0288
6,7,30,0.0501
1,5,20,ERROR
10,9,30,0.0431
7,7,20,0.0411
6,7,20,0.0433
3,9,20,0.0283
8,9,40,-1
7,5,20,-1
4,5,40,0.0353
7,7,40,0.0395
7,7,30,
3,7,20,0.0476
4,9,20,0.0309
3,9,30,0.0379
6,7,20,0.0401
6,9,40,0.0532
8,7,40,0.0501
5,7,20,0.0465
1,7,30,0.0464
8,5,30,0.0381
10,9,40,0.0468
8,9,40,0.0551
8,9,30,0.0417
9,9,20,0.0254
1,5,40,0.0335
3,5,40,0.0357
5,7,40,0.047
3,5,20,0.0543
7,9,30,0.0483
6,9,40,0.052
6,7,30,0.0498
10,9,30,0.0389
6,5,40,0.0338
10,9,40,ERROR
5,5,30,0.0394
2,9,20,0.0263
7,7,20,ERROR
10,7,30,0.0398
4,5,30,0.0386
4,9,40,0.0558
3,7,40,0.0393
6,9,30,0.042
6,9,40,0.0503
7,5,30,0.0425
1,9,30,0.0416
3,9,20,0.0247
8,5,20,0.0599
3,9,40,
5,7,40,0.0464
2,9,30,0.0398
9,5,20,ERROR
3,9,40,0.0603
6,5,30,0.0333
3,5,20,0.052
3,9,30,0.0437
4,9,40,0.0535
8,5,40,0.0324
3,5,30,0.0381
2,5,20,0.0462
2,9,20,0.0237
9,7,30,0.0402
5,5,30,0.0357
7,9,30,0.0453
8,7,20,0.0423
7,5,20,
3,7,30,0.0486
7,7,20,
6,9,40,0.0448
10,5,20,0.0552
9,7,30,
9,7,30,-1
10,7,20,
1,9,40,0.0589
5,5,30,0.0401
1,5,30,-1
1,9,30,0.0455
8,9,20,0.0287
8,9,30,0.0415
7,5,20,0.0664
4,5,40,0.0311
8,7,20,0.0463
5,5,40,0.0345
6,7,40,0.0506
8,5,40,0.0315
4,7,20,0.0434
9,5,40,0.0328
7,9,40,0.0547
2,7,30,0.047
4,7,20,0.0456
1,5,20,0.0535
10,9,20,0.0313
2,9,30,0.0477
2,9,20,0.0297
10,5,30,0.0326
4,5,30,0.0435
2,9,30,0.0529
1,9,40,0.0629
8,7,40,0.0447
5,9,30,
9,5,20,0.0499
6,9,30,
2,5,40,0.0351
10,5,20,ERROR
1,7,20,0.039
5,9,20,0.0309
6,9,20,0.0232
2,5,40,0.034
1,7,30,0.0412
6,9,20,0.0303
2,5,20,ERROR
9,7,30,0.0513
4,5,40,0.0355
3,9,40,0.057
8,7,40,
2,7,20,0.0516
3,7,40,0.0425
9,5,40,0.0327
5,5,20,0.0563
2,7,30,0.048
7,5,20,0.0534
10,7,30,0.0442
7,5,40,0.0349
6,5,20,0.043
5,5,20,0.0478
9,9,30,0.0477
10,9,20,
2,5,20,0.0659
2,7,40,0.0444
9,7,40,0.044
2,5,30,0.0408
6,9,30,0.0461
7,9,20,0.0287
8,5,20,0.0632
1,9,20,0.0305
5,7,40,0.0394
6,5,30,0.0322
3,7,30,0.0525
9,5,40,0.0321
2,7,20,0.0413
4,9,40,-1
5,9,40,ERROR
8,5,30,0.0347
6,5,40,0.0327
8,5,20,0.0635
8,5,30,0.0342
2,7,20,0.0478
3,5,20,ERROR
6,9,20,0.0288
6,5,30,0.0373
10,5,40,0.0278
6,9,30,0.0366
7,7,30,0.0478
9,7,20,ERROR
8,9,20,0.0323
4,5,30,0.0377
4,9,20,0.0302
3,7,20,0.0378
2,9,20,0.0338
8,5,30,0.0321
1,7,40,
1,5,30,0.0428
8,5,40,0.0312
9,9,30,0.0422
10,9,20,0.0333
3,9,30,-1
10,5,20,0.0547
3,5,30,0.0444
2,9,40,0.065
5,9,40,0.0529
5,5,40,0.0323
4,5,20,0.0547
8,7,30,0.0456
9,9,30,0.0377
8,5,30,0.0384
10,5,30,0.0409
9,7,20,0.0418
8,5,40,0.0317
2,7,40,0.0521
3,5,40,0.0294
4,7,40,0.0526
2,7,20,0.0495
2,5,30,0.0331
10,9,30,0.0395
8,7,20,0.0426
1,5,40,0.0335
10,7,40,0.0501
4,5,40,0.0271
10,7,20,0.0587
5,5,20,0.0491
3,5,40,0.0286
9,9,40,0.0561
5,9,40,0.0599
9,9,20,0.0293
6,9,20,-1
8,7,30,0.0461
1,5,40,0.0331
10,9,30,0.0537
1,5,30,0.0411
1,5,20,0.0605
5,7,20,0.048
3,9,20,0.0285
6,7,20,0.043
1,7,40,0.0424
3,9,20,0.0302
3,5,40,0.0362
5,7,30,0.0357
4,5,20,0.0498
3,5,30,0.0334
8,7,40,0.0434
10,9,40,-1
5,9,20,0.0308
7,7,20,0.0519
1,9,20,-1
5,7,20,0.0423
8,5,20,0.0441
4,9,30,0.0394
7,7,40,ERROR
2,9,30,0.0509
2,5,40,0.0305
4,9,20,0.0356
3,5,30,0.0338
1,5,30,0.0401
7,7,30,0.0453
2,5,30,0.0368
2,5,20,0.0532
7,9,40,0.0569
6,7,30,0.0413
2,9,20,0.0328
5,9,40,0.0582
