group,ph,temperature,activity
5,7,30,0.0515
3,9,30,0.0449
10,7,20,
1,9,20,0.0305
1,7,30,0.0423
6,9,30,
1,9,30,0.0416
2,9,30,0.0529
9,5,40,0.0321
7,5,40,-1
10,5,20,ERROR
3,5,40,0.0294
1,7,20,0.039
9,9,40,0.0561
2,9,30,0.0477
9,7,30,
9,5,40,0.0328
9,7,40,ERROR
6,9,20,-1
7,5,20,
3,5,40,0.0286
6,9,20,0.0232
7,5,20,-1
1,5,30,0.0391
6,9,40,0.0448
10,9,30,0.0431
6,9,40,0.052
9,9,40,0.0425
8,5,40,0.0317
9,5,20,0.0489
2,7,20,0.0413
4,9,40,0.0535
5,5,40,0.0337
5,7,20,0.0465
10,5,40,0.0278
4,5,20,0.0498
2,7,20,0.0516
4,5,30,0.0435
8,7,30,0.0461
7,7,30,-1
2,7,40,0.0521
4,5,40,0.0355
5,5,20,0.0553
8,7,30,0.0481
9,7,30,0.0513
8,9,20,0.0317
8,9,40,0.0551
10,9,20,0.0333
10,7,30,0.0398
2,9,40,0.065
1,9,20,0.0303
2,5,40,0.0351
10,7,30,0.0371
6,5,20,0.043
7,7,30,
10,9,30,0.0537
10,5,40,0.0388
5,7,20,0.048
6,7,20,0.0433
1,9,40,0.0504
2,9,40,0.0571
8,9,30,0.0379
9,5,30,0.0325
4,7,40,0.0526
9,7,20,
10,7,40,-1
8,9,30,0.0415
1,5,20,0.0535
6,9,30,0.042
4,7,20,0.0434
1,5,40,0.0331
10,7,40,0.0501
4,9,40,-1
10,9,30,0.0389
1,7,40,0.0404
4,7,30,ERROR
8,5,20,0.0599
3,9,30,0.0379
7,5,40,0.0349
7,7,40,-1
4,5,20,0.0565
10,9,20,0.0288
5,5,30,0.0394
5,9,40,0.0582
5,7,20,0.0423
6,5,40,0.0346
6,5,20,0.0479
1,7,40,0.0424
10,5,30,0.0409
8,7,20,0.0426
8,9,40,0.0593
9,7,30,-1
10,7,20,0.0434
5,9,30,0.043
4,7,30,0.0443
1,7,30,0.05
7,7,30,0.0453
7,9,40,0.0592
6,9,40,0.0525
4,9,40,0.0558
5,7,40,0.0394
4,5,40,0.0311
3,7,40,-1
2,5,40,0.0303
8,5,30,0.0381
1,7,20,0.0401
1,5,40,0.0335
10,5,20,0.062
7,9,40,0.0546
9,5,30,0.041
3,9,20,0.0302
9,7,30,0.0461
8,7,40,0.0384
10,9,40,0.0621
10,5,40,
3,5,40,0.0357
7,9,20,0.0332
3,9,40,
7,9,20,0.0305
9,9,30,0.0422
3,7,20,0.0457
2,9,20,0.0263
8,5,20,0.0635
10,9,20,0.0305
1,5,30,0.0401
5,9,40,0.057
1,7,20,-1
8,5,30,0.0347
2,9,20,0.0237
1,7,30,0.0464
3,5,40,0.0362
6,5,40,0.0327
7,9,40,0.0504
1,9,30,0.0504
2,7,20,ERROR
3,5,30,0.0338
4,7,40,0.0446
6,7,30,0.0501
9,7,20,0.0418
4,5,30,0.0372
10,7,40,0.0404
9,9,20,0.0254
3,7,30,0.044
2,7,40,0.0481
8,5,20,0.0441
3,9,40,0.0491
10,7,20,0.0448
5,9,30,0.0418
2,5,30,0.0389
4,9,40,0.0466
9,9,40,0.0543
3,5,30,0.0381
1,9,40,0.0534
6,7,30,-1
