group,ph,temperature,activity
4,9,40,-1
4,7,30,0.0493
2,5,40,0.034
1,5,30,0.0401
1,5,20,0.0493
7,5,20,-1
1,9,40,0.0534
7,9,30,0.0421
2,7,30,ERROR
9,9,30,0.0477
10,7,20,0.0434
6,9,30,0.0461
4,5,20,0.0547
10,7,30,0.0522
4,9,40,0.0571
1,9,20,0.0303
1,5,20,0.0535
7,7,30,-1
7,5,40,0.036
1,5,30,0.0391
10,9,20,0.0313
1,7,40,0.0466
2,7,30,ERROR
3,7,20,0.0378
6,9,40,0.0532
7,9,40,0.0546
3,9,20,0.0302
7,9,30,0.0453
9,7,20,
10,5,40,0.035
3,5,20,ERROR
5,7,20,0.0423
9,9,40,0.0543
9,7,20,0.0419
8,5,30,0.0384
6,7,30,-1
7,5,30,0.0425
1,5,20,0.0468
9,5,20,0.0625
6,5,20,0.0559
1,9,30,0.0504
10,9,40,0.0562
9,9,40,0.0425
2,9,40,0.065
7,5,20,0.0534
5,9,40,0.0582
9,5,30,0.0398
10,5,30,0.0326
9,7,30,-1
6,5,40,0.0346
1,5,40,0.0339
1,7,20,0.039
4,9,30,0.0484
3,5,40,0.0357
10,7,40,0.0404
6,5,30,0.0333
3,5,30,0.0338
8,7,40,0.0447
3,7,40,0.0436
4,5,30,0.0373
4,9,30,-1
1,9,30,0.0416
5,9,20,0.0308
1,9,20,0.0305
6,9,30,0.0366
7,9,20,0.0305
2,7,20,0.0478
9,9,40,0.0561
8,7,30,0.0456
10,5,20,0.062
4,7,20,0.0372
2,5,30,0.0389
7,9,30,0.0434
2,9,40,0.0571
8,7,20,0.0463
3,9,40,0.057
2,5,30,0.0408
6,7,40,0.0441
6,7,20,0.0433
10,5,30,0.0362
2,7,40,0.0408
5,5,20,
2,9,20,0.0297
8,7,20,0.0423
9,5,30,0.0379
2,5,20,ERROR
1,7,30,0.0412
1,7,20,0.0401
4,5,30,0.0435
8,7,30,0.044
9,5,40,0.0337
9,7,40,0.0461
7,5,30,0.0423
6,5,40,0.0392
2,5,20,0.05
3,9,20,0.0247
3,7,40,0.0425
6,5,40,0.0327
8,7,40,0.0434
5,5,30,0.0394
8,5,30,0.0347
3,7,40,-1
4,7,30,ERROR
3,9,40,0.0491
2,7,20,0.0495
1,9,20,0.0307
5,7,40,0.0538
5,7,20,0.043
8,9,20,0.0323
7,5,40,0.029
4,7,30,0.0507
6,7,30,0.0501
3,9,30,0.0379
2,5,20,0.0462
3,7,20,0.0419
5,5,30,0.0401
4,9,20,0.0359
5,5,40,0.0279
1,5,30,0.0411
6,7,20,0.0449
10,7,40,0.0501
10,7,20,0.0448
2,9,30,0.0477
7,9,40,0.0504
5,5,20,0.0553
7,5,20,
4,5,40,0.0353
1,7,30,0.037
1,7,40,0.0458
7,5,40,0.0351
10,5,40,0.0278
3,7,20,0.0457
7,5,40,-1
1,7,30,0.0423
8,5,20,0.0441
7,7,40,-1
3,5,20,0.052
10,9,20,0.0333
1,9,40,0.0589
5,7,30,0.0456
6,7,40,0.0425
8,9,40,0.0632
10,9,20,0.0305
4,5,20,0.0498
4,9,20,0.0309
6,9,20,0.0303
6,9,30,0.0427
2,5,30,0.0331
6,5,20,0.0472
9,9,20,0.0254
7,7,40,0.0395
3,7,40,0.0418
4,9,40,0.0466
5,5,30,0.0357
3,7,30,0.0525
5,9,40,0.0529
10,9,30,0.0389
2,9,30,0.0529
3,5,20,0.0574
3,9,20,0.0285
4,7,40,
6,9,30,
7,7,20,ERROR
3,5,20,0.0543
1,5,40,0.0331
2,9,40,0.055
4,5,20,0.0639
2,5,40,0.0303
4,5,40,0.0271
3,9,40,
1,7,40,
4,5,20,0.0633
8,5,20,0.0599
2,5,30,0.0303
5,5,30,
6,7,40,0.045
7,7,20,
10,9,30,0.0537
9,7,30,0.0461
2,5,20,0.0659
7,5,20,0.0664
1,5,30,0.0428
6,9,40,0.052
7,5,30,0.0456
9,5,40,0.0321
3,5,30,0.0444
6,5,20,0.0479
6,5,30,0.0322
8,7,30,0.0461
1,9,30,0.047
5,7,40,0.0394
5,9,30,0.0418
5,9,30,0.0384
3,9,40,0.0603
2,7,20,0.0516
1,5,40,0.0335
4,5,30,0.0377
4,9,40,0.0558
4,9,40,0.0535
7,5,40,0.0349
10,7,40,0.0427
9,9,40,0.0558
10,9,40,0.0468
7,9,20,0.0293
6,9,20,0.0288
9,5,20,ERROR
7,9,40,0.0569
2,7,30,0.048
8,7,40,0.0501
10,7,30,0.0442
10,5,30,0.0409
3,9,20,0.0283
3,9,20,0.0306
1,7,30,0.0464
9,9,20,0.0335
9,7,40,0.044
10,7,30,0.04
3,9,30,0.0437
6,9,40,0.0525
8,7,20,0.0426
9,7,30,0.0402
8,9,20,0.0317
8,5,20,ERROR
8,5,40,0.0317
10,5,20,ERROR
2,9,40,0.0601
9,5,30,0.0325
6,7,20,0.0401
8,7,40,
6,9,40,0.0448
9,5,30,0.041
4,7,20,0.0422
3,9,30,-1
5,7,40,0.0504
10,5,30,0.0459
7,7,40,ERROR
4,5,40,0.0311
2,9,30,0.0509
5,5,20,0.0491
1,5,40,0.0335
5,9,40,ERROR
8,5,30,0.0342
10,5,40,0.0281
8,5,40,0.0324
8,9,30,0.0402
4,9,20,0.0356
4,5,30,0.0372
4,7,40,0.0446
5,7,30,0.042
6,9,20,0.0273
4,5,40,0.0284
2,7,30,0.048
1,7,30,0.05
10,5,20,0.0547
7,5,20,ERROR
8,5,30,0.0321
3,7,30,0.0462
8,5,40,0.0317
5,9,20,0.03
10,7,20,
6,7,20,0.043
10,7,30,0.0398
2,7,20,ERROR
9,9,20,0.0294
5,5,40,0.0323
3,7,20,0.0476
3,9,30,0.0449
3,7,30,0.0429
8,9,30,0.0417
5,7,30,0.0357
2,5,40,0.0351
4,9,20,0.0302
6,9,40,0.0503
1,7,20,0.0452
10,9,40,ERROR
5,9,40,0.0599
6,7,30,0.0498
1,7,40,0.0424
10,9,30,0.0431
9,5,40,0.0314
7,7,30,
6,5,30,0.0373
4,7,30,0.0434
4,7,30,0.0443
6,9,20,-1
1,5,40,0.0308
2,9,20,0.0237
10,9,20,0.0288
9,5,30,0.0332
8,5,20,0.0632
3,5,40,0.0286
7,7,20,0.0519
1,9,30,0.0408
9,9,30,0.0422
9,9,30,ERROR
6,7,40,0.0506
10,5,30,0.0292
2,7,20,0.0413
5,9,20,-1
3,5,40,0.0294
