group,ph,temperature,activity
3,9,20,0.0306
9,9,30,0.0477
5,7,40,0.0504
2,7,40,0.0397
2,9,20,0.0338
5,5,20,0.0491
10,9,40,0.0468
4,5,30,0.0386
2,5,20,0.0532
6,5,30,0.0373
5,5,20,0.0563
9,9,20,0.0335
10,7,40,0.0404
10,9,40,0.0562
5,9,40,0.0529
9,7,30,0.0461
6,5,20,0.0479
9,7,20,0.0418
3,9,40,0.0603
9,7,30,0.0402
3,5,40,0.0357
6,7,30,0.0501
8,7,40,
10,5,30,0.0459
8,7,20,0.0423
7,7,40,0.0451
3,9,20,0.0302
7,9,20,0.0332
7,9,30,0.0434
2,7,30,0.047
10,7,20,
1,5,40,0.0335
5,9,20,0.0308
3,9,30,0.0379
3,5,20,ERROR
8,5,40,0.0312
1,9,30,0.0408
1,9,20,-1
1,5,20,0.0535
5,5,30,
2,5,30,0.0331
4,7,40,0.0446
4,7,30,0.0434
9,5,40,0.0327
5,7,30,0.0426
4,5,20,0.0639
5,7,20,0.0423
5,5,40,0.0345
5,9,20,0.03
4,9,30,-1
10,5,40,0.0281
3,5,20,0.0543
10,9,20,0.0305
7,7,20,0.0519
6,5,30,0.0392
8,5,30,0.0384
6,9,30,0.042
4,7,40,0.0526
6,9,20,-1
5,5,20,0.0478
1,5,40,0.0308
6,5,40,0.0357
6,9,40,0.0525
3,7,20,0.0419
9,5,30,0.0398
10,5,30,0.0326
9,7,40,0.044
4,5,20,0.0498
9,9,30,0.0377
2,9,40,0.055
10,7,20,0.0434
4,9,30,0.0394
9,5,40,0.0321
1,5,20,0.0493
4,5,40,0.0311
2,7,40,0.0521
5,7,30,0.0357
2,9,30,0.0529
4,9,30,
9,9,20,0.0294
7,9,20,0.0256
1,9,40,0.0629
10,7,30,0.0398
5,9,20,0.0309
6,5,20,-1
2,9,40,0.065
1,5,30,-1
10,7,30,0.0522
2,9,20,0.0297
7,5,40,-1
8,9,40,0.0599
7,7,20,0.0411
5,9,40,ERROR
7,9,20,0.0293
4,5,40,0.0353
7,7,30,0.0478
1,7,40,0.0424
1,7,20,0.0452
4,9,20,0.0359
1,9,40,0.0504
8,5,30,0.0381
4,9,40,0.0558
2,5,40,0.0351
3,7,40,0.0425
2,7,30,0.048
3,9,20,0.0247
7,5,20,-1
2,7,30,ERROR
9,5,30,0.041
1,7,30,0.05
6,5,40,0.0327
9,5,30,0.0332
2,5,20,0.0462
2,9,30,0.0477
8,5,20,ERROR
4,5,20,0.0547
2,5,40,0.0284
10,9,20,0.0313
8,5,20,0.0599
3,7,20,0.0457
9,5,20,0.0625
5,5,40,0.0285
7,9,40,0.0592
5,9,30,
1,7,20,0.0401
3,9,20,0.0283
10,7,40,0.0427
7,5,40,0.036
8,5,40,0.0324
7,5,30,0.0456
1,9,40,0.0534
7,7,20,ERROR
4,9,40,-1
10,7,20,0.0587
3,9,40,
2,5,20,ERROR
3,9,40,0.0633
3,9,40,0.057
3,5,20,0.0574
2,9,20,0.0328
9,5,40,0.0314
10,7,40,-1
1,7,40,0.0458
5,5,30,0.0401
8,9,20,0.0298
8,5,30,0.0342
9,9,40,0.0561
10,5,40,0.035
5,5,40,0.0337
4,5,20,0.0565
8,9,30,0.0421
5,7,40,0.0394
3,7,30,0.0486
6,7,40,0.0425
6,9,30,
4,5,40,0.0355
4,9,20,0.0261
3,9,30,-1
2,7,20,0.0495
9,9,20,0.0352
10,5,20,0.0547
5,7,20,0.043
9,9,30,0.0474
9,5,40,0.0337
3,7,20,0.0498
8,5,20,0.0441
9,5,20,0.0499
5,9,20,-1
8,9,20,0.0317
8,9,30,0.0379
1,5,20,ERROR
2,5,30,0.0389
4,7,30,0.0493
6,9,20,0.0303
2,9,30,0.0398
9,5,40,0.0328
1,7,20,0.039
9,5,20,0.0489
7,5,40,0.0349
8,7,30,0.044
9,7,30,0.0513
10,9,20,0.0288
8,9,40,0.0593
9,7,40,
6,7,30,-1
1,7,40,0.0466
3,5,20,0.052
2,7,20,ERROR
1,5,30,0.0391
4,5,30,0.0435
7,5,40,0.029
7,9,30,0.0421
1,7,20,0.0462
8,7,20,0.0426
6,5,20,0.043
6,5,20,0.0559
6,5,30,0.0333
1,9,30,0.0416
8,5,30,0.0347
2,7,20,0.0413
6,7,20,0.043
10,9,30,0.0389
1,7,40,
8,5,20,0.0632
8,9,20,0.0323
8,9,30,0.0402
7,5,20,0.0534
2,7,20,0.0516
5,7,40,0.0464
8,7,30,0.0481
6,5,40,0.0346
10,9,20,
5,7,40,0.0538
10,5,40,0.0278
2,5,30,0.0408
6,7,40,0.0441
9,5,30,0.0325
7,5,20,
8,7,20,0.0413
8,5,30,0.0321
1,5,30,0.0401
1,7,30,0.037
3,9,40,0.0491
8,7,30,0.0456
10,9,40,ERROR
10,7,40,0.0501
3,5,30,0.0444
1,9,30,0.0504
3,7,20,0.0378
4,7,20,0.0456
6,5,30,0.0322
7,9,30,0.0483
10,7,30,0.0371
1,9,30,0.047
10,9,30,0.0395
7,5,30,0.0423
8,7,40,0.0447
1,5,40,0.0331
2,5,30,0.0368
10,5,20,0.062
9,5,30,0.0379
10,9,40,-1
1,7,30,0.0464
5,9,40,0.0599
9,9,40,0.0425
9,5,20,0.0585
