group,ph,temperature,activity
4,7,30,0.0493
2,9,20,0.0297
4,7,30,0.0443
10,7,30,0.0442
4,5,30,0.0435
9,5,40,0.0328
8,5,40,0.0315
1,5,30,0.0401
6,9,30,
3,5,30,0.0381
3,9,30,0.0415
1,7,20,0.0401
2,5,30,0.0303
4,7,40,0.0526
4,5,40,0.0353
5,7,40,0.0538
10,5,30,0.0326
10,9,40,0.0468
3,5,20,0.0631
3,7,30,0.0525
2,7,40,0.0481
5,9,40,ERROR
6,7,30,0.0498
8,5,30,0.0384
2,9,30,0.0398
8,5,20,0.0635
7,5,20,ERROR
5,5,20,0.0553
3,7,30,0.044
3,7,20,0.0476
6,5,20,0.0479
8,7,20,0.0426
6,7,20,0.0401
8,7,20,0.0423
5,9,20,0.0308
8,5,20,0.0599
9,9,30,0.0474
10,5,20,0.062
3,9,40,0.0491
10,5,30,0.0362
10,9,20,0.0333
4,9,20,0.0302
3,5,20,0.0574
1,9,20,0.0267
7,9,40,0.0547
5,5,40,0.0323
10,9,20,
7,5,40,0.036
5,5,20,0.0478
8,9,40,0.0593
7,9,20,0.0256
3,9,20,0.0302
1,9,40,0.0534
10,9,40,0.0621
6,7,30,-1
3,5,30,0.0334
1,9,30,0.047
10,9,20,0.0305
4,9,20,0.0309
9,5,20,0.0489
7,5,30,0.0423
5,9,30,
1,5,20,ERROR
3,5,40,0.0357
3,5,30,0.0338
6,7,20,0.0433
9,5,20,0.0625
5,5,30,0.0401
4,9,30,0.0484
6,5,40,0.0327
10,7,20,0.0448
3,7,20,0.0419
1,5,30,0.0428
10,7,30,0.0522
3,5,30,0.0338
2,5,20,ERROR
3,7,30,0.0429
7,5,20,
9,7,40,ERROR
10,5,20,0.0547
5,9,20,0.0231
7,9,30,0.0434
10,5,20,0.0552
3,9,20,0.0283
1,7,20,-1
1,9,30,0.0455
2,7,20,0.0495
2,9,20,0.0328
8,9,30,0.0417
10,7,40,0.0501
3,5,20,0.052
7,7,20,0.0519
9,7,20,0.0418
3,5,40,
9,5,30,0.041
6,9,20,0.0288
3,7,40,0.0425
7,5,30,0.0374
7,5,40,0.029
8,9,40,0.0551
5,7,20,0.0423
2,9,40,0.0571
8,7,20,0.0426
2,7,40,0.0521
4,9,30,-1
2,7,30,0.047
8,7,20,0.0413
4,7,20,0.0401
9,5,20,ERROR
1,5,40,0.0335
8,9,30,0.0379
5,9,40,0.0529
3,9,30,0.0449
6,7,20,0.0449
1,7,30,0.0412
9,7,40,
9,5,30,0.0332
2,9,40,0.064
8,5,30,0.0381
10,9,30,0.0431
6,9,30,0.042
1,5,40,0.0308
5,7,30,0.0357
7,7,40,0.0512
4,7,40,0.04
3,9,30,-1
5,7,30,0.0515
4,9,40,0.0466
1,7,20,0.0462
3,5,40,0.0286
2,7,30,0.048
6,5,40,0.0338
2,5,20,0.0462
4,9,20,0.0359
3,5,30,0.0444
4,5,30,0.0386
8,9,40,-1
5,5,40,0.0337
2,7,40,0.0444
3,7,40,-1
1,7,40,0.0404
7,9,30,0.0453
2,7,20,0.0516
1,7,40,0.0458
2,9,30,0.0423
1,7,30,0.05
6,7,40,0.0441
2,5,30,0.0368
3,9,40,0.057
3,9,30,0.0437
9,9,30,0.0422
1,7,40,0.0424
4,5,40,0.0355
6,5,20,0.043
5,9,40,0.0599
5,7,40,0.0394
4,7,30,0.0434
10,9,30,0.0537
6,9,40,0.0448
10,9,30,0.0463
4,7,30,0.0507
5,7,20,0.0425
4,5,40,0.0271
7,9,40,0.0592
2,9,40,0.055
2,5,30,0.0389
1,5,20,0.0468
6,7,30,0.0501
2,5,40,0.0351
7,9,30,0.0421
9,7,20,ERROR
2,7,30,ERROR
5,7,40,0.0504
2,9,20,0.0338
5,9,30,0.0384
9,9,20,0.0335
4,9,30,
7,7,40,ERROR
6,9,40,0.052
7,9,20,0.0332
5,9,20,0.0309
6,9,40,0.0525
5,9,40,0.057
2,7,20,0.0478
3,7,20,0.0378
6,5,30,0.0333
4,5,30,0.0372
6,5,20,0.0559
7,7,30,0.0421
7,7,20,0.0411
10,9,40,-1
7,9,40,0.0504
1,7,20,0.0452
1,9,40,0.0671
1,5,20,0.0605
2,5,40,0.0303
7,5,20,0.0534
9,9,40,0.0425
3,5,20,ERROR
3,7,20,0.0498
9,7,40,0.0461
8,7,30,0.0497
9,9,30,0.0377
7,7,40,0.0395
1,9,20,0.0303
5,5,30,ERROR
2,7,20,ERROR
4,9,40,0.0571
10,7,40,0.0427
8,9,20,0.0323
8,5,20,0.0441
1,5,40,0.0331
7,9,40,0.0569
7,5,40,0.0349
1,7,30,0.037
2,7,30,0.048
8,5,40,0.0317
4,7,40,
9,5,40,0.0327
5,5,20,0.0491
5,7,20,0.043
8,5,30,0.0347
2,9,40,0.065
6,5,30,0.0373
