group,ph,temperature,activity
9,9,20,0.0335
3,7,30,0.0462
9,9,40,0.0501
9,7,20,0.0419
6,5,20,-1
10,7,20,0.0434
7,7,30,
5,5,30,0.0357
3,9,40,0.0603
7,7,20,ERROR
7,5,30,0.0425
1,5,30,-1
5,5,40,0.0337
5,5,20,
8,5,20,0.0599
3,9,20,0.0306
2,7,20,0.0478
8,9,40,0.0593
6,5,20,0.0479
7,5,30,0.0423
7,9,20,0.0256
8,5,40,0.0317
9,5,40,0.0327
9,9,40,0.0543
3,9,40,
6,9,20,0.0288
9,9,30,0.0474
3,5,30,0.0444
7,5,20,ERROR
4,9,20,0.0261
2,7,20,0.0516
6,5,30,0.0373
4,9,20,0.0302
7,7,30,0.0478
1,9,40,0.0504
3,5,40,0.0294
10,7,20,
6,7,40,0.0506
2,9,20,0.0338
3,9,20,0.0247
2,7,40,0.0397
4,9,40,0.0535
5,7,20,0.0425
1,5,30,0.0391
7,9,20,0.0305
5,5,40,0.0285
6,7,20,0.0401
10,5,30,0.0292
8,5,20,0.0635
2,7,30,0.048
10,5,20,ERROR
3,9,30,0.0437
4,5,40,0.0353
1,5,30,0.0428
8,7,20,0.0413
7,5,20,
2,5,40,0.034
2,7,40,0.0408
10,9,30,0.0431
9,5,30,0.041
9,7,20,
9,5,30,0.0379
2,7,20,ERROR
8,7,20,0.0423
1,7,20,0.0462
7,7,30,0.0453
10,9,20,
2,9,20,0.0297
4,9,40,0.0466
6,9,30,0.0366
5,7,20,0.0423
8,7,40,
10,9,40,ERROR
10,9,20,0.0333
5,7,30,0.0426
4,7,20,0.0372
2,7,30,0.048
3,7,40,0.0393
5,7,40,0.0538
5,9,20,0.0308
6,9,40,0.052
8,5,40,0.0324
6,5,40,0.0338
2,7,40,0.0444
10,7,30,0.0522
4,9,30,0.0394
4,9,40,0.0558
3,7,20,0.0378
10,7,30,0.0371
8,5,40,0.0315
4,7,40,0.0446
8,5,30,0.0342
5,5,30,
8,7,30,0.0461
9,5,20,0.0625
6,7,20,0.0449
3,5,40,0.0357
9,9,20,0.0254
7,7,30,-1
10,9,40,-1
3,9,30,-1
8,5,20,0.0632
5,7,20,0.043
7,7,20,0.0411
10,9,40,0.0468
9,7,30,0.0461
3,7,20,0.0419
9,5,40,0.0328
4,5,40,0.0311
7,5,40,0.0351
8,9,40,0.0599
7,7,40,0.0395
7,9,20,0.0287
4,9,20,0.0359
6,9,40,0.0525
6,7,20,0.0422
6,7,30,0.0501
2,5,40,0.0305
7,7,40,-1
5,9,30,
5,9,40,0.0582
4,9,40,-1
5,7,30,0.0357
6,5,20,0.0472
7,5,20,0.0664
1,5,30,0.0401
9,9,30,ERROR
10,5,20,0.0552
9,5,30,0.0332
7,9,30,0.0421
4,5,20,0.0639
5,5,30,ERROR
3,5,30,0.0381
10,7,40,0.0501
10,7,30,0.0442
5,9,40,0.057
9,5,30,0.0398
10,5,40,0.0388
6,5,30,0.0333
7,5,40,0.0349
1,9,30,0.0408
9,5,40,0.0314
1,7,30,0.05
9,7,40,0.0473
6,7,40,0.0425
4,7,30,ERROR
8,7,20,0.0426
8,9,20,0.0323
8,9,20,0.0317
3,5,40,0.0362
1,9,40,0.0629
7,9,40,0.0569
6,5,40,0.0327
8,7,40,0.0434
2,9,20,0.0237
2,5,30,0.0408
