group,ph,temperature,activity
7,7,30,
7,5,40,0.029
7,9,20,0.0256
7,7,40,0.0512
4,9,20,0.0359
5,5,20,0.0478
1,7,40,
1,7,20,0.0462
3,7,30,0.0429
4,5,30,0.0386
5,5,30,
8,7,40,0.0384
3,7,20,0.0476
10,5,30,0.0459
8,9,20,0.0323
6,5,40,0.0357
8,7,20,0.0463
3,5,20,0.0543
7,9,40,0.0504
6,5,40,0.0327
1,7,40,0.0424
2,7,30,ERROR
3,9,30,0.0379
6,5,20,-1
4,7,20,0.0401
6,7,20,0.0422
4,5,20,0.0565
3,5,40,0.0362
9,9,40,0.0501
2,9,20,0.0237
10,7,20,0.0448
7,7,40,ERROR
2,7,40,0.0444
3,5,40,0.0294
4,7,40,0.0526
8,9,40,-1
2,5,40,0.0305
10,9,20,
4,7,20,0.0456
9,5,40,0.0328
2,9,30,0.0509
1,5,40,0.0308
6,9,20,0.0303
6,5,20,0.043
10,7,30,0.0442
6,9,20,0.0232
1,7,30,0.05
8,9,40,0.0599
1,7,20,0.0401
2,7,20,0.0478
10,7,40,
9,7,40,0.0473
8,5,20,0.0632
2,7,40,0.0397
2,7,20,ERROR
7,9,30,0.0453
6,7,40,0.0506
2,9,40,0.064
3,7,30,0.0525
6,9,20,0.0288
2,5,30,0.0331
5,5,20,0.0491
4,7,40,
10,7,40,-1
3,9,20,0.0283
5,5,40,0.0279
2,5,20,0.0659
4,9,40,0.0558
2,7,30,0.048
9,7,20,
4,5,20,0.0498
1,5,30,0.0391
8,5,40,0.0324
1,5,20,0.0535
6,7,40,0.045
8,9,40,0.0593
5,7,30,0.0426
1,5,20,ERROR
5,9,20,0.0231
5,7,20,0.0465
10,7,30,0.0371
7,9,20,0.0293
1,7,40,0.0458
4,5,20,0.0547
9,7,20,0.0419
5,5,40,0.0285
8,7,20,0.0413
2,5,30,0.0389
4,7,20,0.0434
10,9,40,0.0562
3,7,20,0.0419
2,9,30,0.0529
2,5,40,0.0303
3,9,20,0.0285
10,9,30,0.0463
1,9,20,-1
5,9,20,0.0308
4,7,20,0.0422
8,5,20,0.0599
10,5,40,0.0388
6,7,30,0.0395
4,5,30,0.0373
7,7,20,
10,9,30,0.0395
6,9,30,
3,9,40,0.0491
1,7,20,-1
10,7,30,0.0522
9,5,20,0.0499
6,5,20,0.0479
10,5,20,0.0581
6,9,30,0.0461
10,9,40,0.0621
6,5,20,0.0472
9,9,20,0.0335
8,9,40,0.0632
6,9,30,0.0366
8,7,30,0.0456
10,9,20,0.0305
2,5,30,0.0408
5,9,40,ERROR
6,7,40,0.0441
6,9,40,0.052
6,9,20,0.0273
6,5,30,0.0322
8,5,30,0.0321
9,5,40,0.0327
2,5,20,0.0532
1,5,30,0.0428
9,9,30,0.0477
7,5,30,0.0298
5,9,40,0.0582
4,9,20,0.0261
6,5,40,0.0346
2,7,20,0.0516
10,5,20,0.0547
2,5,40,0.034
6,7,30,0.0501
5,9,30,0.0384
9,5,40,0.0314
6,7,30,-1
5,9,20,-1
1,9,20,0.0307
10,9,40,0.0468
5,9,30,
9,7,20,ERROR
10,5,20,ERROR
3,5,40,0.0286
1,5,40,0.0335
4,7,40,0.0446
5,9,20,0.03
7,7,20,0.0461
1,7,30,0.037
4,9,20,0.0309
4,9,30,0.0466
1,7,30,0.0464
6,9,30,0.0427
3,7,30,0.0462
3,9,30,0.0437
2,7,20,0.0495
7,9,20,0.0332
2,5,20,0.0462
5,5,40,0.0337
9,9,20,0.0254
5,7,30,0.0515
5,5,20,0.0553
3,9,30,-1
9,7,20,0.0418
1,9,40,0.0589
1,7,20,0.0452
2,5,30,0.0368
3,7,40,0.0425
9,5,20,ERROR
4,9,30,-1
8,9,30,0.0402
1,5,20,0.0493
3,7,40,-1
7,9,30,0.0421
1,9,40,0.0534
3,7,30,0.044
2,7,40,0.0481
4,7,20,0.0372
1,9,30,0.0455
8,5,40,0.0315
10,5,30,0.0409
1,5,40,0.0331
5,7,20,0.0423
5,7,40,0.0464
8,7,30,0.044
2,7,20,0.0413
3,7,20,0.0378
5,7,30,0.0357
6,9,40,0.0448
9,9,40,0.0561
7,7,20,ERROR
4,9,40,0.0571
7,7,40,0.0451
6,7,30,0.0498
6,9,40,0.0525
8,7,30,0.0461
1,9,20,0.0267
6,5,40,0.0338
8,5,30,0.0381
1,9,30,0.047
8,5,20,0.0635
10,9,30,0.0389
5,9,40,0.057
4,5,20,0.0633
1,7,40,0.0404
8,7,30,0.0497
4,5,40,0.0353
7,5,30,0.0374
4,5,30,0.0435
1,9,40,0.0671
7,9,30,0.0483
1,9,30,0.0504
1,9,40,0.0629
8,9,30,0.0421
9,5,30,0.0332
4,5,40,0.0271
10,9,20,0.0333
9,5,30,0.0379
8,9,20,0.0287
7,7,30,0.0478
5,7,40,0.0504
7,5,40,0.036
9,7,40,ERROR
9,5,20,0.0489
9,5,40,0.0337
9,7,30,-1
3,7,20,0.0457
7,5,40,0.0351
7,7,30,0.0453
9,7,30,0.0402
10,5,40,
5,5,30,0.0394
9,9,20,0.0352
9,5,20,0.0585
7,7,30,-1
8,9,20,0.0298
9,9,20,0.0294
3,5,30,0.0381
10,9,30,0.0431
6,7,30,0.0413
8,5,40,0.0317
2,7,40,0.0408
3,5,30,0.0338
5,9,30,0.043
4,7,30,0.0507
8,9,30,0.0415
9,7,30,0.0461
8,5,20,0.0441
2,5,40,0.0351
2,5,20,ERROR
7,5,30,0.0423
5,7,40,0.0394
4,5,30,0.0372
1,9,40,0.0504
4,7,40,0.04
4,9,40,0.0466
7,9,20,0.0287
5,7,20,0.043
3,9,20,0.0306
3,7,40,0.0393
1,9,20,0.0303
8,7,40,0.0501
3,5,30,0.0444
5,5,40,0.0345
10,5,30,0.0326
1,5,30,0.0411
10,7,20,
3,9,30,0.0415
6,9,30,0.042
4,9,30,0.0484
4,9,30,0.0394
9,9,30,0.0474
7,5,40,-1
4,7,30,0.0434
6,7,40,0.0425
7,7,20,0.0411
1,7,30,0.0423
6,5,20,0.0559
6,5,30,0.0373
3,7,40,0.0436
8,5,30,0.0384
5,9,40,0.0599
10,9,20,0.0288
2,9,20,0.0297
7,9,40,0.0592
2,9,40,0.0571
1,7,40,0.0466
1,5,20,0.0468
2,9,30,0.0477
3,5,20,0.0574
3,9,20,0.0302
3,7,40,0.0418
8,5,30,0.0347
2,7,30,ERROR
9,9,40,0.0558
5,9,30,0.0418
