group,ph,temperature,activity
7,9,20,0.0305
10,9,40,-1
2,7,30,0.047
3,5,40,
2,7,30,ERROR
9,9,30,0.0477
5,9,20,0.03
8,5,20,0.0599
8,7,30,0.044
2,5,30,0.0303
10,5,20,ERROR
1,9,20,0.0303
10,7,30,0.0371
4,7,40,0.0446
10,7,20,0.0587
9,9,40,0.0425
6,7,30,0.0498
1,9,40,0.0504
7,9,20,0.0256
2,5,40,0.0351
2,9,30,0.0509
9,9,30,0.0422
4,9,30,0.0484
10,9,40,0.0621
2,5,20,0.0462
6,5,20,-1
4,5,40,0.0311
7,9,40,0.0547
4,5,20,0.0498
5,9,40,0.0599
4,9,40,0.0466
9,7,30,0.0461
5,7,20,0.0425
5,9,30,0.0418
1,9,40,0.0534
8,7,30,0.0497
6,9,40,0.0525
6,5,20,0.043
9,7,30,0.0513
8,7,30,0.0481
9,5,20,0.0499
3,7,30,0.0486
8,9,20,0.0323
3,9,40,0.0491
5,7,30,0.042
10,7,20,0.0434
2,7,40,0.0408
8,5,30,0.0381
4,9,20,0.0302
7,5,40,-1
6,5,30,0.038
5,7,20,0.043
3,5,30,0.0444
2,9,30,0.0423
10,5,30,0.0409
8,5,20,0.0632
4,5,20,0.0639
10,5,30,0.0362
7,5,30,0.0298
6,5,40,0.0327
1,7,20,-1
6,5,30,0.0322
4,5,20,0.0547
1,5,30,0.0411
6,9,20,0.0273
8,5,30,0.0347
1,9,20,0.0305
3,7,20,0.0476
10,5,20,0.0552
10,9,30,0.0537
8,5,40,0.0324
7,7,20,ERROR
9,5,40,0.0328
9,7,20,0.0419
1,5,30,0.0428
6,9,20,0.0232
4,5,40,0.0355
8,7,20,0.0423
7,9,30,0.0464
9,5,30,0.0398
1,9,40,0.0671
4,5,30,0.0435
6,9,40,0.0503
3,7,40,0.0418
1,9,20,-1
7,5,20,0.0664
5,5,30,0.0357
9,9,40,0.0501
7,5,20,
4,9,20,0.0261
7,9,40,0.0546
7,9,40,0.0504
