group,ph,temperature,activity
4,9,30,-1
8,9,40,0.0551
8,5,30,0.0342
6,7,40,0.0441
10,7,30,0.04
10,7,20,
7,9,30,0.0464
1,7,30,0.0464
5,7,20,0.0423
8,9,40,-1
1,9,40,0.0504
5,9,30,
10,7,30,0.0522
10,5,20,ERROR
2,5,20,ERROR
1,5,30,0.0391
1,5,30,0.0428
8,5,30,0.0321
10,7,30,0.0442
2,7,20,ERROR
8,7,30,0.0481
8,7,20,0.0463
5,9,30,0.0384
7,9,40,0.0569
6,7,30,0.0498
6,5,30,0.0333
5,5,30,ERROR
2,5,40,0.0284
3,5,40,0.0294
3,7,40,0.0436
7,5,40,0.036
4,7,40,-1
10,9,20,0.0313
1,9,30,0.0416
7,7,30,-1
6,7,30,0.0413
2,9,30,0.0398
10,7,20,0.0434
10,5,40,0.0388
8,5,40,0.0324
6,5,20,0.0472
2,7,40,0.0481
6,5,40,0.0392
7,5,30,0.0298
7,9,20,0.0305
5,7,40,0.0464
8,9,40,0.0593
5,9,20,0.0308
6,7,30,0.0395
2,7,30,ERROR
9,5,20,0.0585
9,5,30,0.0379
10,5,40,0.0278
6,5,20,0.0479
9,9,20,0.0335
7,5,20,-1
9,9,20,0.0352
9,5,30,0.041
7,7,20,0.0519
1,7,20,0.039
1,5,20,ERROR
10,5,20,0.0547
2,9,30,0.0423
8,9,40,0.0599
3,7,30,0.044
10,9,40,-1
9,9,30,0.0422
10,5,30,0.0292
6,9,20,0.0273
4,9,20,0.0356
6,9,20,0.0232
9,5,20,ERROR
2,5,30,0.0331
5,7,20,0.048
9,7,30,-1
9,5,40,0.0337
4,9,40,-1
4,5,30,0.0435
4,5,40,0.0353
3,9,20,0.0283
9,9,30,0.0474
4,5,40,0.0284
2,9,40,0.064
2,5,30,0.0389
9,9,20,0.0294
1,5,20,0.0468
2,9,40,0.0571
8,7,30,0.044
7,5,20,ERROR
10,9,40,0.0621
9,9,40,0.0425
4,9,40,0.0571
3,9,40,0.0491
3,9,30,0.0449
10,5,20,0.0552
3,5,40,0.0362
1,9,40,0.0671
3,5,30,0.0334
5,7,30,0.0456
5,7,40,0.047
9,7,20,ERROR
3,7,20,0.0498
6,5,40,0.0357
7,9,40,0.0547
5,5,30,
8,5,40,0.0317
9,5,40,0.0328
10,5,30,0.0362
6,9,20,0.0288
1,9,20,-1
5,9,20,0.0309
4,5,30,0.0373
6,5,30,0.0392
10,5,40,
4,7,20,0.0422
8,5,30,0.0384
4,5,20,0.0547
5,5,30,0.0394
5,9,20,0.03
4,5,40,0.0355
1,7,20,0.0401
9,5,20,0.0499
9,9,30,0.0477
5,7,30,0.0357
8,9,20,0.0323
8,5,30,0.0347
4,9,40,0.0466
6,9,20,-1
7,7,20,0.0411
1,5,20,0.0535
3,7,30,0.0486
7,9,30,0.0483
10,9,30,0.0463
3,7,40,0.0425
8,5,20,0.0599
8,9,20,0.0298
5,5,20,
8,5,30,0.0381
1,7,40,0.0466
5,5,20,0.0563
10,9,40,ERROR
7,9,40,0.0504
4,5,20,0.0639
6,5,20,-1
1,7,20,0.0462
5,7,30,0.0426
2,9,40,0.0601
4,9,40,0.0535
8,9,30,0.0415
2,5,20,0.0462
9,9,40,0.0561
5,5,40,0.0279
1,7,40,0.0404
3,7,40,0.0393
3,7,20,0.0419
3,7,30,0.0462
2,7,20,0.0478
2,5,30,0.0408
3,5,30,0.0444
7,7,30,0.0478
6,7,20,0.0449
10,5,40,0.0281
4,9,30,0.0466
2,7,30,0.047
6,7,30,0.0501
8,7,40,0.0447
10,7,40,0.0501
2,5,20,0.0532
10,5,30,0.0409
4,7,20,0.0456
3,7,40,0.0418
6,9,30,0.0427
1,9,40,0.0589
7,5,30,0.0423
1,5,30,0.0411
1,7,30,0.05
2,9,20,0.0263
10,9,20,0.0288
5,9,40,0.0599
8,5,20,0.0635
10,9,30,0.0389
1,7,40,
1,5,40,0.0331
9,7,40,ERROR
10,7,40,-1
6,9,40,0.0525
7,5,20,
5,7,40,0.0538
10,9,30,0.0395
4,7,30,0.0507
6,7,20,0.0422
8,5,20,0.0632
2,5,40,0.034
1,7,20,0.0452
7,7,20,0.0461
6,5,40,0.0338
4,5,30,0.0377
7,5,40,0.029
5,9,20,0.0231
6,7,20,0.043
3,9,20,0.0306
7,9,20,0.0332
9,5,30,0.0332
4,9,30,
4,5,20,0.0565
6,9,30,0.0461
4,7,20,0.0401
3,5,30,0.0338
10,5,30,0.0459
1,9,30,0.047
4,5,40,0.0271
3,9,30,0.0379
4,7,30,0.0443
8,7,40,0.0384
2,5,30,0.0368
8,9,40,0.0632
6,7,40,0.0436
2,5,40,0.0305
5,9,40,ERROR
3,5,30,0.0338
7,5,30,0.0374
3,9,20,0.0247
10,7,40,0.0404
5,7,20,0.0465
1,9,40,0.0534
8,5,40,0.0315
4,5,40,0.0311
10,9,20,
3,9,40,0.057
9,5,20,0.0625
8,9,30,0.0421
5,7,40,0.0394
2,7,20,0.0495
4,9,20,0.0309
4,9,20,0.0359
2,7,20,0.0413
2,7,40,0.0521
8,5,40,0.0312
4,7,40,0.04
7,7,40,-1
10,7,20,0.0448
1,9,30,0.0455
9,7,20,0.0419
7,7,20,
10,5,30,0.0326
4,9,30,0.0394
7,5,20,0.0534
3,9,40,
9,7,30,0.0461
8,5,20,ERROR
8,9,30,0.0402
5,5,40,0.0285
10,7,20,0.0587
8,7,20,0.0426
3,9,30,0.0437
10,9,30,0.0537
5,5,40,0.0337
9,9,30,0.0377
2,5,40,0.0351
7,5,30,0.0425
3,9,40,0.0633
7,7,40,ERROR
10,7,40,0.0427
6,9,40,0.0532
9,7,20,
9,7,40,0.044
1,5,40,0.0339
5,9,30,0.043
7,5,40,0.0351
10,9,40,0.0562
4,7,30,ERROR
6,9,40,0.0503
2,9,30,0.0529
2,9,40,0.065
2,5,40,0.0303
5,9,40,0.0529
7,7,30,0.0421
4,7,30,0.0434
5,5,30,0.0401
5,9,20,-1
8,7,40,0.0501
9,9,20,0.0254
7,5,30,0.0456
3,5,20,0.0631
6,9,20,0.0303
7,9,30,0.0453
7,5,40,-1
5,7,30,0.0515
2,7,30,0.048
2,5,20,0.0659
4,7,40,0.0526
2,9,30,0.0477
7,9,40,0.0546
1,7,30,0.0412
9,5,30,0.0325
8,7,40,
9,9,40,0.0543
1,5,30,-1
2,9,30,0.0509
8,5,40,0.0317
