group,ph,temperature,activity
8,5,40,0.0312
5,9,40,0.0599
7,5,40,-1
2,7,20,0.0495
7,7,30,0.0421
6,5,40,0.0392
8,7,40,
4,9,30,
4,5,20,0.0565
5,7,40,0.0504
6,7,40,0.0441
10,9,30,0.0389
2,5,20,0.0462
7,9,40,0.0547
1,5,30,-1
4,7,20,0.0456
2,9,30,0.0423
7,7,40,0.0395
4,7,40,0.04
3,7,40,0.0425
5,9,30,
1,5,40,0.0331
6,7,30,0.0501
9,9,40,0.0561
9,9,20,0.0293
5,9,20,0.03
8,7,30,0.044
3,9,20,0.0302
6,7,20,0.043
3,5,20,0.0574
3,9,20,0.0247
9,9,20,0.0254
7,5,20,0.0664
5,9,30,0.043
2,7,40,0.0521
5,7,40,0.0538
10,5,40,0.0278
5,7,30,0.0515
6,9,30,0.0366
5,5,40,0.0337
9,7,40,0.0461
10,5,20,0.0547
9,5,40,0.0321
10,9,20,0.0305
1,9,30,0.0408
9,9,40,0.0425
3,7,20,0.0378
2,7,40,0.0481
10,9,20,0.0288
7,7,30,
6,5,40,0.0338
1,7,30,0.037
5,7,30,0.042
9,5,30,0.0398
10,5,30,0.0362
6,9,30,
7,5,30,0.0423
3,9,40,0.0603
9,7,30,0.0513
8,9,20,0.0287
4,5,30,0.0435
10,7,30,0.04
2,9,40,0.0601
3,7,40,0.0393
5,7,30,0.0426
4,9,30,0.0484
1,9,30,0.0455
4,9,30,0.0466
3,7,30,0.0525
6,7,20,0.0449
4,7,30,ERROR
2,7,20,0.0413
4,5,30,0.0377
5,5,20,0.0478
9,5,40,0.0314
1,5,20,0.0535
9,7,20,0.0419
2,9,40,0.055
7,9,20,0.0256
3,9,20,0.0283
5,9,40,0.0529
4,7,40,0.0526
9,9,30,0.0377
10,5,40,0.0281
1,5,30,0.0411
4,7,40,0.0446
1,9,30,0.0504
2,5,30,0.0389
9,9,30,0.0474
4,9,20,0.0261
4,9,40,0.0535
10,7,20,
7,7,30,0.0478
5,9,20,0.0309
9,7,30,-1
2,7,20,0.0516
10,9,20,0.0313
1,5,40,0.0339
10,5,20,0.0581
7,9,30,0.0434
7,5,20,
3,5,20,0.0543
4,5,20,0.0498
7,7,30,-1
2,9,40,0.064
6,9,40,0.0448
9,7,20,0.0418
7,7,20,
8,5,20,0.0441
5,5,30,0.0401
4,5,20,0.0639
2,7,40,0.0397
6,9,40,0.0525
1,7,20,0.039
8,7,20,0.0426
6,5,20,0.0472
4,7,40,-1
4,5,20,0.0547
5,5,30,0.0357
6,5,20,0.0479
5,9,30,0.0418
10,5,20,0.062
2,7,30,0.047
2,9,20,0.0237
9,5,40,0.0337
7,9,30,0.0421
2,7,30,0.048
9,7,40,
4,9,40,0.0571
9,5,20,0.0489
7,7,20,0.0461
7,7,40,-1
2,5,20,0.0532
10,5,30,0.0459
7,7,30,0.0453
2,7,40,0.0408
8,7,20,0.0423
1,5,30,0.0391
2,5,40,0.0284
3,9,30,0.0437
3,7,40,0.0436
3,5,40,0.0357
4,7,30,0.0493
7,9,40,0.0546
4,9,30,-1
8,5,40,0.0317
1,7,20,0.0452
1,7,30,0.0412
8,5,20,ERROR
10,5,40,0.0388
5,7,40,0.0394
6,5,40,0.0346
7,9,40,0.0592
2,5,40,0.0305
4,5,30,0.0386
3,7,40,-1
9,7,40,0.0473
8,5,30,0.0321
3,5,40,
10,7,30,0.0398
1,7,40,0.0424
6,5,30,0.0333
4,7,40,
6,9,30,0.042
1,9,40,0.0504
8,9,20,0.0298
2,9,30,0.0477
8,7,20,0.0426
8,7,40,0.0447
8,9,30,0.0421
10,5,40,0.035
7,9,20,0.0287
9,5,30,0.041
6,9,40,0.0503
6,5,30,0.038
3,5,20,0.052
6,5,20,0.043
6,7,20,0.0422
1,5,40,0.0308
2,9,30,0.0398
5,5,40,0.0345
8,9,40,0.0551
8,9,20,0.0317
4,7,30,0.0434
3,9,40,
7,5,40,0.0351
3,5,20,0.0631
10,7,40,0.0427
9,7,40,0.044
10,7,20,0.0434
3,5,30,0.0338
1,9,20,0.0303
10,9,20,0.0333
4,5,40,0.0353
2,7,20,ERROR
9,5,40,0.0328
9,9,30,0.0422
9,9,40,0.0501
8,9,30,0.0417
7,7,20,ERROR
8,7,40,0.0384
9,9,30,ERROR
1,7,20,0.0462
2,5,30,0.0303
5,7,20,0.0465
5,5,20,0.0553
9,7,20,ERROR
8,7,30,0.0497
3,9,30,0.0415
5,7,20,0.0425
4,7,20,0.0401
8,9,40,0.0593
4,9,20,0.0356
1,5,30,0.0401
1,5,20,0.0493
9,5,30,0.0379
5,9,40,0.0582
4,5,40,0.0271
2,5,20,0.0659
10,7,20,0.0448
7,7,40,0.0512
6,7,30,0.0395
8,5,20,0.0635
3,7,40,0.0418
9,5,20,0.0625
10,7,40,
10,7,20,0.0587
7,5,20,0.0534
6,7,40,0.045
7,5,40,0.036
4,9,40,0.0466
9,5,20,0.0499
6,9,20,0.0288
4,9,20,0.0359
5,5,20,0.0491
6,5,30,0.0373
3,7,20,0.0457
5,9,20,0.0308
1,7,20,0.0401
9,7,30,
10,7,30,0.0522
2,9,30,0.0509
10,7,40,0.0404
4,7,20,0.0372
4,9,40,0.0558
5,7,30,0.0357
3,5,40,0.0362
9,5,40,0.0327
2,9,30,0.0529
1,7,40,
9,9,30,0.0477
1,9,30,0.0416
7,5,30,0.0425
8,7,40,0.0501
6,9,30,0.0427
1,9,40,0.0629
4,9,30,0.0394
5,7,40,0.047
4,7,30,0.0507
3,7,30,0.0486
5,5,40,0.0285
10,9,30,0.0395
8,5,40,0.0317
8,5,30,0.0342
7,7,20,0.0411
1,5,40,0.0335
10,9,30,0.0431
8,5,30,0.0347
7,5,20,ERROR
6,9,40,0.052
8,9,20,0.0317
6,9,20,0.0232
1,5,30,0.0428
5,9,30,0.0384
2,7,30,ERROR
3,9,40,0.0633
2,7,30,ERROR
3,9,30,0.0379
2,9,40,0.065
7,9,40,0.0504
6,5,40,0.0357
1,9,40,0.0589
10,7,40,-1
10,9,40,0.0562
5,7,40,0.0464
6,7,30,-1
1,7,30,0.0423
3,7,20,0.0419
9,7,30,0.0402
6,5,40,0.0327
2,5,30,0.0368
9,5,30,0.0332
7,5,30,0.0456
3,5,30,0.0334
3,7,30,0.0462
8,7,40,0.0434
