group,ph,temperature,activity
9,5,40,0.0321
2,9,20,0.0328
8,5,20,0.0635
6,9,30,0.0461
9,7,20,0.0418
1,5,40,0.0331
8,9,30,0.0379
2,9,30,0.0423
3,7,40,0.0418
3,5,30,0.0381
9,9,30,0.0422
7,9,20,0.0256
5,5,30,
5,9,40,0.0529
8,5,30,0.0342
3,7,30,0.0462
1,5,20,ERROR
9,5,20,0.0489
2,9,30,0.0398
5,7,20,0.0425
6,9,20,-1
2,5,40,0.034
4,7,30,ERROR
3,9,20,0.0247
8,5,40,0.0312
7,7,20,0.0411
10,5,20,0.062
1,5,20,0.0535
3,9,30,-1
10,5,30,0.0459
1,7,30,0.0423
5,7,20,0.0423
5,5,30,0.0357
9,9,30,0.0377
5,9,40,ERROR
2,7,20,0.0495
8,9,30,0.0402
4,7,40,-1
5,5,20,0.0478
4,9,40,0.0558
2,9,20,0.0297
8,9,20,0.0323
7,7,40,ERROR
7,5,20,0.0664
9,7,30,
7,5,20,
6,5,20,0.0472
3,7,30,0.0525
7,9,30,0.0421
4,5,40,0.0271
2,9,40,0.064
1,5,30,-1
4,5,40,0.0353
4,7,20,0.0422
4,7,40,0.0446
6,9,30,0.0427
5,9,30,
8,5,40,0.0315
4,5,40,0.0311
2,9,20,0.0338
10,9,20,0.0313
3,9,40,
2,7,40,0.0397
6,9,20,0.0303
5,5,20,0.0563
1,9,40,0.0629
1,9,20,-1
6,7,20,0.0401
1,9,40,0.0504
2,5,30,0.0389
9,5,30,0.0332
5,9,40,0.057
9,7,30,-1
7,5,40,0.0349
1,9,30,0.0455
1,9,20,0.0267
1,5,40,0.0335
2,9,40,0.055
9,7,20,ERROR
2,5,40,0.0305
7,9,30,0.0434
9,9,20,0.0352
7,7,40,0.0451
10,5,30,0.0362
9,5,30,0.0325
6,9,40,0.0525
2,5,20,0.0462
7,9,30,0.0483
1,7,30,0.037
6,5,30,0.038
7,7,30,-1
1,5,20,0.0468
4,5,20,0.0498
7,5,20,0.0534
5,7,30,0.042
9,5,30,0.041
4,7,30,0.0434
7,9,30,0.0453
4,5,40,0.0284
1,9,30,0.0408
8,7,20,0.0463
3,5,20,0.0631
8,5,20,0.0632
7,5,30,0.0298
9,5,20,0.0499
1,7,30,0.05
8,5,40,0.0317
4,9,40,0.0535
6,5,40,0.0327
6,5,40,0.0346
3,9,40,0.0633
6,7,40,0.045
1,7,20,0.0401
6,9,30,0.0366
7,5,40,0.036
6,5,30,0.0373
9,7,30,0.0402
6,9,40,0.052
10,7,20,0.0448
8,9,30,0.0417
6,9,20,0.0273
1,9,20,0.0305
1,7,20,0.0462
8,9,30,0.0421
4,7,20,0.0372
1,7,30,0.0412
6,9,20,0.0232
4,5,20,0.0565
8,7,40,0.0501
5,9,20,0.0231
9,9,30,ERROR
5,9,30,0.0384
9,5,40,0.0327
6,7,40,0.0436
6,5,20,-1
4,5,20,0.0547
1,5,30,0.0401
7,7,20,0.0461
3,9,20,0.0302
10,9,20,0.0305
4,9,20,0.0302
5,5,30,ERROR
4,9,30,-1
2,5,30,0.0303
3,7,40,-1
3,5,20,ERROR
7,7,30,0.0453
3,9,30,0.0437
8,9,40,0.0551
4,9,40,0.0571
2,9,40,0.0601
8,7,20,0.0426
3,7,30,0.0429
9,9,20,0.0254
6,5,40,0.0392
4,7,20,0.0434
2,7,40,0.0481
10,9,40,ERROR
3,5,30,0.0334
7,5,20,ERROR
2,5,20,0.0532
2,7,40,0.0444
4,5,40,0.0355
8,5,40,0.0324
10,7,20,0.0587
4,7,30,0.0507
9,9,20,0.0293
1,9,40,0.0534
5,9,30,0.0418
1,9,40,0.0589
3,7,40,0.0425
2,5,20,0.05
5,9,20,0.0309
2,7,20,0.0413
3,5,40,0.0362
10,9,20,0.0288
5,7,20,0.048
6,7,40,0.0506
9,5,30,0.0398
5,9,20,0.03
5,7,40,0.0394
6,7,30,0.0413
9,9,40,0.0543
7,7,40,0.0395
10,7,40,0.0427
2,7,40,0.0408
7,9,20,0.0287
2,9,20,0.0263
2,7,30,0.048
2,7,30,ERROR
9,9,40,0.0425
5,5,20,0.0553
10,5,20,0.0581
1,9,20,0.0303
7,9,40,0.0592
6,9,20,0.0288
3,7,20,0.0419
2,5,20,0.0659
9,5,20,ERROR
