group,ph,temperature,activity
4,7,30,0.0493
6,5,20,0.0472
10,5,30,0.0362
5,5,40,0.0279
1,5,30,0.0411
5,9,40,0.0529
3,9,20,0.0247
5,7,20,0.0423
1,5,30,0.0401
2,9,30,0.0398
6,5,40,0.0346
10,5,30,0.0409
7,9,30,0.0453
2,7,40,0.0397
1,9,40,0.0589
8,5,30,0.0384
9,7,40,0.0473
1,7,20,0.0452
1,5,30,0.0428
8,7,20,0.0423
4,5,30,0.0377
1,7,40,
3,5,40,0.0294
8,7,30,0.0456
10,7,30,0.0442
8,7,30,0.0481
6,9,30,0.0366
3,7,20,0.0378
4,5,20,0.0633
10,7,40,
10,7,30,0.0398
1,9,30,0.0504
10,9,30,0.0389
2,7,30,0.048
7,9,30,0.0421
6,5,20,0.0479
2,9,40,0.0571
5,5,30,0.0401
3,7,20,0.0419
7,9,40,0.0592
9,7,30,0.0402
4,5,20,0.0639
9,5,30,0.041
5,5,30,0.0357
8,9,20,0.0317
3,7,40,0.0393
4,5,20,0.0498
9,9,30,0.0377
10,7,20,0.0434
6,9,30,0.0461
9,7,20,
5,7,30,0.0515
1,7,40,0.0424
4,5,30,0.0435
2,7,20,0.0478
5,7,30,0.0357
8,5,20,0.0635
4,7,30,0.0443
4,9,30,0.0484
10,5,30,0.0292
2,5,20,0.0462
9,5,20,0.0585
8,5,20,0.0599
2,9,20,0.0263
2,5,20,0.0532
8,9,20,0.0323
3,9,40,0.0491
5,9,40,ERROR
5,7,20,0.0425
3,9,20,0.0283
8,5,20,ERROR
5,9,20,0.03
6,9,30,0.042
1,7,30,0.0412
5,5,20,0.0563
1,9,30,0.0416
2,7,30,0.047
3,5,20,0.0543
8,9,40,0.0599
3,5,40,0.0357
4,7,20,0.0422
6,7,20,0.0449
10,5,30,0.0459
6,7,30,0.0498
9,5,20,0.0489
9,5,30,0.0325
5,5,20,0.0491
7,5,30,0.0298
2,5,40,0.0303
8,5,30,0.0342
2,7,40,0.0408
8,9,40,0.0593
4,5,40,0.0271
5,5,40,0.0285
4,7,40,0.04
8,5,20,0.0632
3,7,30,0.0429
3,5,40,
2,9,40,0.0601
5,9,30,0.0384
9,9,40,0.0543
9,5,30,0.0379
10,5,40,0.0388
2,7,30,ERROR
7,7,40,0.0451
10,5,20,ERROR
8,9,30,0.0417
9,5,40,0.0327
3,5,20,0.0574
8,9,40,-1
2,7,20,0.0516
7,9,30,0.0483
10,7,20,0.0448
10,9,40,0.0621
10,7,20,
