group,ph,temperature,activity
1,7,20,0.0452
7,9,20,0.0293
7,7,40,0.0512
4,9,30,-1
4,7,30,0.0443
1,9,30,0.0416
8,9,30,0.0417
8,9,40,0.0551
4,5,20,0.0498
4,9,20,0.0302
8,5,40,0.0324
6,7,40,0.0506
2,5,40,0.0351
5,7,20,0.048
9,5,30,0.0379
6,5,30,0.0373
2,9,30,0.0423
7,9,30,0.0434
3,7,30,0.044
4,7,40,-1
3,7,20,0.0419
3,5,20,0.052
5,5,30,0.0401
3,9,20,0.0247
10,9,40,-1
6,7,20,0.043
1,9,20,-1
5,9,30,0.0384
4,9,40,-1
5,7,20,0.0425
5,9,20,0.0309
9,7,20,ERROR
4,9,40,0.0466
8,5,30,0.0347
8,5,40,0.0315
1,5,20,0.0605
7,7,40,ERROR
3,7,20,0.0457
8,7,20,0.0426
4,5,30,0.0435
8,7,30,0.044
6,9,20,0.0288
9,9,20,0.0335
4,7,40,
6,7,20,0.0433
2,5,30,0.0389
5,9,40,ERROR
6,9,40,0.0448
5,5,40,0.0323
6,9,40,0.0532
8,5,20,0.0632
9,5,30,0.041
10,5,30,0.0362
2,9,40,0.055
1,9,20,0.0305
9,9,40,0.0561
6,9,40,0.0525
3,5,40,0.0357
5,5,30,0.0357
9,7,30,0.0513
4,9,40,0.0535
5,5,30,0.0394
2,7,40,0.0397
6,7,30,0.0501
4,7,20,0.0401
8,5,20,0.0441
6,7,30,0.0395
2,5,20,0.05
1,5,40,0.0335
7,9,40,0.0569
10,7,20,
10,9,20,0.0288
10,5,20,0.062
8,7,20,0.0413
1,5,20,ERROR
5,5,20,0.0478
1,7,30,0.0412
3,7,30,0.0525
1,5,40,0.0335
1,7,30,0.0423
8,7,20,0.0423
5,7,40,0.0504
9,7,40,0.0461
6,5,20,0.0559
7,5,20,
6,5,30,0.038
3,7,20,0.0476
8,5,20,0.0599
10,9,20,0.0305
7,9,20,0.0256
1,9,30,0.0408
6,9,20,0.0273
4,7,30,0.0507
8,7,30,0.0456
8,5,20,0.0635
4,9,20,0.0359
4,9,30,0.0484
5,7,30,0.042
2,9,20,0.0237
10,7,30,0.04
1,9,30,0.0504
3,9,40,
5,5,40,0.0279
7,5,20,0.0664
7,9,40,0.0547
3,5,30,0.0338
5,7,20,0.043
10,9,20,0.0333
4,5,20,0.0565
7,5,20,ERROR
6,5,40,0.0346
3,7,40,0.0393
7,9,40,0.0546
7,7,40,0.0395
7,9,30,0.0483
5,5,40,0.0337
2,9,30,0.0509
8,9,40,0.0632
6,9,40,0.0503
7,7,20,0.0519
5,7,30,0.0426
9,5,40,0.0321
1,7,40,0.0404
3,9,30,0.0437
10,5,40,0.0278
9,5,20,0.0499
9,9,30,0.0477
3,9,40,0.0603
7,9,30,0.0464
4,5,40,0.0355
9,9,30,ERROR
5,9,30,0.0418
7,5,40,0.0349
7,9,40,0.0504
8,9,20,0.0317
6,7,30,0.0413
2,5,20,0.0659
3,9,30,-1
6,9,40,0.052
1,5,20,0.0493
2,7,20,0.0478
7,9,20,0.0287
9,5,30,0.0398
6,7,40,0.0425
5,9,20,0.03
2,9,30,0.0398
2,5,20,0.0462
4,7,30,0.0434
3,9,30,0.0449
2,7,30,0.047
7,7,40,0.0451
1,7,40,0.0458
7,7,20,0.0411
9,9,30,0.0377
10,9,20,
6,9,20,0.0232
7,5,40,0.036
6,7,40,0.045
6,7,40,0.0441
3,9,30,0.0415
1,5,30,0.0428
4,7,40,0.0526
9,5,20,0.0585
3,5,30,0.0381
5,9,30,0.043
4,5,40,0.0311
10,7,40,0.0404
4,7,20,0.0422
1,7,20,0.0462
5,9,40,0.0582
1,7,40,0.0466
3,5,20,0.0631
7,7,30,0.0478
8,5,30,0.0384
3,5,20,0.0543
6,7,30,-1
10,9,40,0.0468
9,7,40,0.044
10,7,40,
3,9,40,0.0491
3,5,30,0.0444
5,7,30,0.0357
7,5,30,0.0298
6,9,30,0.0427
9,9,20,0.0352
7,7,20,
3,5,20,0.0574
2,7,40,0.0408
6,7,40,0.0436
8,9,20,0.0317
4,5,30,0.0373
4,5,40,0.0284
7,5,30,0.0423
5,5,20,
9,9,20,0.0293
10,9,30,0.0431
7,7,30,-1
9,9,30,0.0422
10,5,20,0.0552
8,7,40,0.0447
2,7,20,0.0516
5,5,20,0.0491
9,7,40,ERROR
6,5,40,0.0338
2,7,30,0.048
4,9,40,0.0558
6,7,30,0.0498
9,9,20,0.0294
8,5,40,0.0317
9,7,40,
7,5,30,0.0374
8,9,20,0.0298
2,9,40,0.0571
9,7,30,0.0402
4,5,20,0.0639
8,5,40,0.0317
3,7,20,0.0378
1,7,20,0.0401
3,5,40,0.0286
1,7,30,0.0464
3,7,40,0.0436
6,5,20,0.0472
2,9,20,0.0297
10,5,30,0.0292
8,9,40,-1
3,7,20,0.0498
3,5,30,0.0334
7,9,20,0.0305
10,9,30,0.0463
2,9,20,0.0263
8,5,40,0.0312
8,7,20,0.0426
6,9,30,0.0366
6,5,20,-1
1,5,30,-1
4,7,20,0.0456
8,5,20,ERROR
1,5,40,0.0308
6,7,20,0.0401
3,9,20,0.0306
3,7,40,-1
4,9,20,0.0309
6,9,30,0.042
3,5,20,ERROR
8,5,30,0.0321
10,7,20,0.0587
5,9,40,0.0599
4,5,40,0.0353
7,7,20,ERROR
2,9,30,0.0477
7,9,30,0.0453
7,7,30,0.0453
10,5,30,0.0326
2,9,20,0.0338
7,5,30,0.0425
3,7,40,0.0418
10,7,40,-1
9,9,40,0.0501
7,7,30,0.0421
2,5,40,0.0305
7,9,30,0.0421
7,5,40,0.0351
4,9,30,
5,5,30,
2,9,20,0.0328
8,9,30,0.0379
