group,ph,temperature,activity
8,7,40,0.0501
1,7,40,0.0466
1,9,30,0.0455
1,5,40,0.0308
6,9,20,-1
7,5,40,0.029
10,7,40,
6,7,40,0.045
2,7,40,0.0521
8,7,20,0.0463
8,5,30,0.0347
4,9,20,0.0261
5,9,40,0.0529
1,5,30,-1
9,9,40,0.0501
7,9,40,0.0569
1,9,40,0.0504
9,9,20,0.0294
5,9,20,-1
1,5,30,0.0391
3,5,20,0.052
8,9,30,0.0379
2,7,20,0.0478
1,7,40,0.0424
3,5,30,0.0338
4,5,30,0.0435
3,7,40,0.0393
7,7,40,-1
4,9,30,-1
6,7,20,0.0401
8,9,40,0.0632
9,5,20,ERROR
8,5,20,0.0632
6,7,30,0.0413
6,7,20,0.043
7,7,40,0.0395
7,5,40,0.036
10,7,40,0.0427
2,9,20,0.0263
5,9,20,0.0308
2,5,20,0.0462
10,7,30,0.0442
2,5,20,0.0659
10,9,20,0.0288
5,9,30,0.0384
4,9,20,0.0356
10,7,20,
4,5,20,0.0498
4,7,40,
4,7,20,0.0422
10,9,40,ERROR
6,5,20,0.0472
6,9,30,0.0366
9,7,40,
8,5,20,0.0441
4,7,40,0.04
10,9,30,0.0463
9,9,40,0.0543
1,7,20,0.039
6,5,30,0.0333
9,9,30,0.0474
3,5,40,
4,9,30,0.0394
4,7,20,0.0372
7,5,20,ERROR
1,9,30,0.0504
3,7,30,0.0462
9,5,30,0.0379
10,7,20,0.0587
7,7,40,ERROR
5,5,20,0.0563
10,5,30,0.0459
3,7,20,0.0378
4,7,30,0.0493
6,5,20,0.0559
5,5,30,ERROR
10,9,40,-1
1,5,20,0.0605
7,9,30,0.0434
7,9,30,0.0483
7,9,40,0.0546
7,9,30,0.0421
2,5,20,ERROR
5,9,30,0.0418
8,9,30,0.0415
8,9,30,0.0421
5,5,20,0.0553
1,7,30,0.0423
7,9,20,0.0287
8,5,40,0.0317
5,7,30,0.0426
7,7,40,0.0451
2,7,40,0.0408
5,5,30,
4,9,30,
8,7,40,
9,7,20,
5,9,30,
4,5,30,0.0373
3,9,20,0.0306
9,7,40,ERROR
6,5,20,-1
2,9,40,0.065
8,9,40,0.0593
10,5,40,0.0388
3,5,20,0.0631
9,9,20,0.0335
6,7,30,-1
