group,ph,temperature,activity
6,9,30,0.042
10,7,20,0.0587
8,7,20,0.0423
4,5,40,0.0355
2,9,20,0.0237
10,9,30,0.0537
9,7,30,0.0461
8,9,20,0.0317
9,5,20,0.0625
10,7,30,0.0371
9,7,20,0.0418
1,7,20,0.0452
1,9,20,0.0267
9,9,40,0.0501
7,7,40,0.0395
7,7,40,0.0451
5,7,20,0.0425
2,9,40,0.064
8,9,20,0.0298
7,7,30,
6,5,30,0.0392
3,9,40,0.0603
7,7,20,0.0461
7,9,30,0.0453
10,7,20,0.0434
7,9,20,0.0256
10,7,20,
8,9,30,0.0402
9,9,40,0.0561
2,7,20,0.0478
8,7,40,0.0434
5,5,30,0.0401
7,5,40,0.0351
6,7,20,0.0401
6,5,40,0.0357
1,9,30,0.0504
5,9,40,0.0529
10,9,20,0.0288
10,5,20,0.0581
8,5,20,ERROR
1,9,20,0.0305
2,5,40,0.0284
7,5,40,-1
5,9,30,0.0418
2,5,40,0.034
7,7,30,-1
4,9,20,0.0302
2,7,30,ERROR
5,9,20,0.0309
2,9,30,0.0477
6,7,40,0.0425
9,5,20,ERROR
1,9,40,0.0534
4,9,40,-1
9,5,40,0.0328
10,5,20,0.0547
7,9,30,0.0421
1,9,30,0.0455
1,5,20,ERROR
7,5,20,
7,7,20,
9,9,30,0.0422
2,7,30,0.048
5,9,30,0.043
3,9,20,0.0247
3,7,40,-1
6,7,40,0.0441
9,9,40,0.0425
6,5,30,0.038
7,5,30,0.0425
1,7,20,-1
5,5,20,
9,5,30,0.041
1,7,30,0.0423
1,7,40,
5,5,40,0.0285
6,5,30,0.0373
10,5,20,ERROR
2,7,30,0.048
2,5,20,0.05
2,7,30,0.047
2,7,20,0.0413
8,5,20,0.0632
9,5,40,0.0327
8,9,40,0.0632
1,5,40,0.0331
6,7,40,0.045
2,7,20,0.0516
4,7,40,0.0526
4,7,30,0.0443
7,9,20,0.0287
9,7,30,0.0402
1,5,20,0.0605
4,9,30,0.0466
9,5,20,0.0585
3,5,20,0.0543
3,5,20,0.0574
6,9,30,0.0427
8,7,20,0.0413
9,9,20,0.0293
3,7,30,0.0429
1,5,20,0.0535
8,7,30,0.0461
9,7,20,ERROR
10,7,40,0.0404
9,9,20,0.0352
6,9,40,0.052
10,5,30,0.0362
6,9,40,0.0525
10,7,30,0.04
4,7,20,0.0401
5,5,40,0.0279
1,9,20,0.0307
6,7,20,0.043
7,9,40,0.0504
9,7,40,0.0473
4,7,30,ERROR
9,7,30,
9,7,30,-1
2,9,40,0.0601
4,9,20,0.0356
2,9,20,0.0328
10,9,30,0.0431
8,9,40,0.0599
1,7,30,0.037
5,5,20,0.0478
8,9,20,0.0317
8,9,30,0.0417
8,5,30,0.0347
10,7,20,0.0448
2,5,40,0.0305
6,7,30,0.0395
3,9,20,0.0283
4,9,20,0.0359
3,7,40,0.0436
8,9,20,0.0287
6,7,40,0.0436
1,9,20,-1
7,5,30,0.0298
9,9,40,0.0543
1,9,40,0.0589
4,5,30,0.0373
8,7,20,0.0426
10,9,40,0.0562
1,9,40,0.0671
3,5,20,0.0631
3,5,40,0.0286
5,9,40,0.0582
1,9,30,0.0408
9,9,30,0.0477
4,9,20,0.0309
8,9,30,0.0379
9,9,30,ERROR
6,5,20,0.0559
5,7,30,0.0515
8,9,30,0.0421
10,9,40,ERROR
3,7,40,0.0418
3,9,30,0.0437
1,7,20,0.0401
1,7,20,0.0462
1,7,40,0.0458
9,7,20,
6,5,30,0.0333
10,7,20,
7,5,30,0.0456
3,7,20,0.0419
1,7,40,0.0424
4,5,20,0.0547
3,7,30,0.0525
5,9,30,0.0384
3,9,30,0.0415
2,5,40,0.0303
8,9,30,0.0415
10,5,40,0.0388
2,9,40,0.065
8,5,30,0.0342
1,9,40,0.0629
10,5,40,0.0281
6,5,20,0.0472
2,9,20,0.0297
5,7,20,0.0423
6,9,20,-1
10,9,30,0.0463
6,9,30,
1,5,40,0.0308
9,7,20,0.0419
4,5,20,0.0498
8,5,40,0.0317
4,7,40,-1
4,7,20,0.0456
6,9,20,0.0288
7,7,40,0.0512
9,5,30,0.0398
5,9,20,0.0231
5,7,40,0.0538
1,5,40,0.0335
3,9,30,-1
10,5,30,0.0409
9,9,30,0.0377
9,7,40,
10,7,40,0.0501
5,7,40,0.0394
9,7,20,ERROR
4,9,40,0.0571
6,5,40,0.0392
10,9,40,-1
8,5,30,0.0321
5,7,40,0.047
4,5,30,0.0372
3,5,30,0.0338
1,5,30,0.0428
3,7,40,0.0393
3,5,40,0.0362
3,7,30,0.0486
7,5,40,0.036
8,9,20,0.0323
2,7,40,0.0521
2,9,20,0.0338
4,5,40,0.0284
4,5,20,0.0633
9,5,20,0.0489
1,7,30,0.05
4,5,40,0.0353
7,9,40,0.0592
6,5,20,0.043
4,9,40,0.0535
7,7,40,-1
9,9,40,0.0558
5,7,30,0.042
9,7,40,0.0461
4,7,40,
3,7,20,0.0378
5,5,30,0.0394
10,5,40,0.035
1,5,30,0.0401
2,9,30,0.0398
9,5,30,0.0325
5,5,30,0.0357
9,5,40,0.0321
3,5,30,0.0381
1,7,30,0.0464
10,5,30,0.0459
7,9,20,0.0293
5,9,40,0.0599
9,7,40,0.044
2,7,20,ERROR
5,7,40,0.0464
4,9,40,0.0558
4,7,20,0.0372
5,5,30,
3,9,40,0.0633
7,5,20,0.0664
7,5,40,0.0349
6,9,40,0.0448
4,9,30,
10,7,30,0.0522
8,7,30,0.044
8,5,40,0.0317
6,9,20,0.0303
7,7,40,ERROR
7,5,40,0.029
4,9,30,0.0484
7,9,30,0.0464
2,5,30,0.0408
4,7,40,0.0446
4,7,30,0.0493
6,7,20,0.0449
6,9,20,0.0232
8,5,20,0.0635
7,9,20,0.0305
6,5,20,-1
10,9,20,
5,7,20,0.048
4,9,30,-1
7,7,30,0.0421
6,5,20,0.0479
7,7,30,0.0453
10,7,30,0.0398
5,5,40,0.0337
9,5,40,0.0337
2,5,30,0.0368
5,5,20,0.0563
6,7,30,0.0413
1,7,30,0.0412
8,5,20,0.0441
6,7,40,0.0506
1,9,40,0.0504
10,9,20,0.0305
4,5,40,0.0271
5,9,40,0.057
1,5,30,-1
2,7,40,0.0408
7,9,30,0.0483
6,5,40,0.0327
4,7,20,0.0422
6,7,20,0.0433
8,9,40,0.0551
9,5,30,0.0332
