group,ph,temperature,activity
8,9,40,0.0551
3,5,40,0.0362
8,9,40,0.0599
7,9,40,0.0504
8,7,30,0.0497
8,5,20,0.0599
4,5,40,0.0355
10,5,20,0.062
2,9,40,0.065
6,9,20,-1
3,9,30,0.0449
8,9,30,0.0417
7,9,30,0.0464
2,7,20,ERROR
9,5,40,0.0337
9,7,40,0.0473
3,7,20,0.0476
7,7,30,-1
9,9,20,0.0254
8,9,20,0.0317
7,5,30,0.0423
10,5,40,0.0388
6,9,20,0.0288
10,7,20,0.0448
10,5,30,0.0459
6,7,20,0.0433
6,5,40,0.0338
7,5,30,0.0425
1,7,30,0.0412
8,7,40,0.0384
9,5,20,0.0585
5,7,40,0.0538
5,9,20,0.0309
9,9,30,0.0422
10,7,30,0.04
4,7,40,0.0526
9,5,20,0.0499
8,7,30,0.044
2,5,40,0.0305
3,9,30,0.0437
3,9,40,0.057
6,9,20,0.0232
2,7,20,0.0516
3,7,40,0.0393
7,5,20,ERROR
2,5,30,0.0331
1,5,30,0.0428
8,7,30,0.0481
2,7,20,0.0413
1,9,20,0.0307
10,5,20,0.0547
3,5,30,0.0444
1,9,20,0.0303
4,7,30,ERROR
2,5,20,0.0462
5,5,30,0.0394
1,9,30,0.047
4,7,40,
4,7,20,0.0372
5,5,30,0.0357
8,7,40,0.0447
4,5,30,0.0435
3,7,30,0.0525
7,5,40,0.029
3,5,20,0.0543
8,9,40,0.0593
6,7,30,0.0501
4,7,20,0.0434
4,9,30,0.0394
3,5,30,0.0338
5,9,30,0.0418
5,7,40,0.0464
6,5,40,0.0346
8,9,20,0.0298
3,9,30,-1
5,7,30,0.0426
3,7,20,0.0498
10,9,20,
1,7,40,
7,9,20,0.0332
9,7,20,ERROR
2,5,20,0.0532
5,5,40,0.0285
2,7,30,0.048
2,5,30,0.0303
8,5,20,0.0635
7,7,40,-1
6,9,40,0.052
1,5,30,0.0401
6,9,30,
9,7,30,0.0461
1,7,30,0.0423
8,7,20,0.0463
6,7,30,0.0395
2,5,40,0.0303
6,9,40,0.0525
2,5,20,0.05
4,5,30,0.0372
5,7,20,0.048
7,7,40,0.0395
4,7,30,0.0507
8,5,30,0.0321
10,5,30,0.0292
7,9,20,0.0293
5,9,20,0.03
3,7,40,-1
1,9,30,0.0408
4,7,40,-1
9,7,20,0.0419
5,5,20,0.0478
5,5,40,0.0337
8,9,30,0.0402
