group,ph,temperature,activity
8,5,40,0.0324
2,5,20,ERROR
4,5,30,0.0377
3,5,20,0.0631
10,9,30,0.0395
3,5,20,0.0574
1,9,20,0.0267
5,9,30,
4,9,20,0.0302
2,5,20,0.0532
10,7,20,0.0434
7,5,40,0.036
1,5,30,0.0428
8,7,30,0.0456
1,9,20,0.0307
7,5,30,0.0423
4,9,40,0.0571
4,9,30,0.0466
10,7,30,0.0371
1,9,40,0.0504
9,5,30,0.0325
10,9,30,0.0463
6,5,20,0.0559
8,5,40,0.0315
2,7,20,0.0413
7,5,20,0.0534
6,9,20,0.0273
9,5,20,0.0625
5,5,40,0.0285
1,5,40,0.0335
5,7,20,0.0465
6,9,20,0.0288
9,9,40,0.0501
2,7,40,0.0408
6,7,30,0.0395
5,7,40,0.0538
9,5,40,0.0314
9,9,20,0.0254
7,9,30,0.0421
1,7,40,0.0404
9,9,30,0.0422
3,5,40,0.0286
9,5,30,0.0332
8,7,30,0.0497
10,7,30,0.0398
5,5,40,0.0337
7,7,20,0.0411
5,7,30,0.0456
9,5,20,0.0585
6,5,30,0.0333
9,7,20,ERROR
8,7,20,0.0463
6,5,20,0.043
7,5,30,0.0425
5,9,20,0.0308
7,9,20,0.0305
2,7,20,ERROR
4,9,40,0.0466
5,7,20,0.0425
2,5,30,0.0303
3,7,20,0.0476
4,7,30,0.0443
8,7,40,0.0384
1,9,30,0.047
10,7,40,-1
10,5,20,0.0552
3,9,30,-1
10,9,20,
8,7,20,0.0413
8,9,30,0.0421
8,7,30,0.044
3,7,30,0.0486
7,7,20,
6,7,40,0.045
7,7,30,-1
5,9,40,0.0599
2,9,30,0.0529
7,7,30,0.0453
10,7,30,0.0442
7,7,20,0.0461
4,7,20,0.0401
1,7,20,0.0462
2,9,20,0.0237
4,9,40,-1
5,7,30,0.0426
4,5,40,0.0311
10,5,30,0.0292
3,9,20,0.0306
1,7,30,0.0464
10,9,30,0.0431
7,5,30,0.0456
6,7,20,0.043
10,9,20,0.0305
3,5,30,0.0334
9,7,40,
9,7,40,0.0473
4,5,20,0.0633
3,5,40,0.0357
9,9,30,0.0474
3,5,20,0.0543
3,9,20,0.0247
6,9,20,0.0232
7,9,20,0.0256
6,7,40,0.0506
2,9,30,0.0398
7,9,20,0.0287
3,7,20,0.0378
9,9,40,0.0543
6,9,40,0.052
6,5,40,0.0392
7,9,20,0.0293
10,5,30,0.0409
4,7,40,0.0526
4,5,40,0.0284
7,7,40,0.0395
1,5,20,0.0468
7,5,40,0.0351
5,5,20,0.0553
6,9,40,0.0503
5,9,30,0.0384
9,7,20,0.0418
5,9,20,0.03
2,9,40,0.055
2,5,20,0.0659
9,5,40,0.0321
5,5,30,0.0394
1,5,30,0.0391
10,5,20,ERROR
2,5,40,0.0284
10,7,40,0.0427
3,7,40,0.0436
4,9,30,0.0394
2,5,30,0.0368
6,7,30,-1
8,9,30,0.0415
3,5,20,ERROR
2,7,40,0.0481
8,7,40,0.0434
3,9,40,0.0491
7,5,40,-1
9,7,40,0.044
1,5,20,0.0535
5,9,20,0.0231
9,9,30,0.0477
7,9,30,0.0434
8,5,20,0.0441
4,7,40,
4,7,30,0.0507
8,9,20,0.0287
8,9,40,0.0551
2,9,40,0.0601
6,5,40,0.0357
4,7,20,0.0372
8,5,40,0.0317
10,5,20,0.062
4,7,20,0.0456
6,5,30,0.0392
9,9,40,0.0558
2,7,20,0.0495
8,7,30,0.0481
10,9,40,-1
7,7,30,0.0478
1,7,20,0.0452
6,7,20,0.0449
3,5,30,0.0381
1,9,30,0.0455
9,7,20,
9,9,40,0.0561
10,9,20,0.0313
1,9,40,0.0589
3,9,30,0.0437
5,9,20,-1
2,7,40,0.0521
8,9,40,0.0593
4,7,20,0.0422
8,7,20,0.0426
5,9,30,0.0418
3,9,20,0.0283
7,5,20,0.0664
5,5,20,0.0478
9,9,30,0.0377
6,5,20,-1
7,5,40,0.0349
6,5,30,0.0322
1,5,30,0.0411
8,9,30,0.0417
6,9,40,0.0448
5,5,30,
5,7,40,0.0504
5,9,40,0.057
8,7,20,0.0423
3,5,20,0.052
1,7,40,0.0466
9,7,30,0.0513
2,7,20,0.0516
6,5,40,0.0338
3,9,30,0.0449
5,5,30,ERROR
3,5,40,0.0294
8,5,30,0.0342
10,5,20,0.0581
3,5,30,0.0338
7,9,20,0.0332
5,7,30,0.0515
9,5,20,0.0499
10,5,20,0.0547
9,9,20,0.0335
3,9,40,
1,9,40,0.0671
10,5,40,0.0281
1,5,30,-1
8,5,20,ERROR
5,7,40,0.0394
2,7,20,0.0478
7,9,30,0.0464
10,5,40,0.0278
1,7,20,-1
10,7,30,0.04
1,7,20,0.039
3,7,40,0.0425
1,5,20,0.0493
4,5,20,0.0498
7,9,40,0.0569
3,7,30,0.0429
4,7,40,0.04
8,9,30,0.0402
4,9,30,0.0484
10,5,30,0.0362
1,9,20,0.0305
10,5,40,0.035
2,9,40,0.064
8,5,30,0.0347
3,7,40,0.0393
1,7,40,0.0458
8,7,40,
4,9,20,0.0309
7,9,40,0.0592
2,5,30,0.0331
2,7,30,0.047
3,7,30,0.0462
1,7,30,0.0423
2,7,30,ERROR
6,7,40,0.0436
9,7,30,
2,5,40,0.0351
8,5,30,0.0381
2,5,20,0.0462
3,9,40,0.057
1,7,30,0.0412
4,9,30,
1,7,30,0.037
8,9,20,0.0317
1,9,30,0.0408
3,7,30,0.044
8,9,40,0.0599
6,7,30,0.0413
6,9,20,0.0303
7,5,20,
3,9,20,0.0285
2,7,40,0.0397
5,9,40,ERROR
8,9,20,0.0298
2,9,20,0.0328
6,5,40,0.0327
5,9,30,0.043
2,5,20,0.05
6,7,40,0.0441
10,9,20,0.0288
10,5,40,
4,5,20,0.0639
6,9,40,0.0532
5,7,30,0.042
6,9,30,
9,9,30,ERROR
4,9,40,0.0558
10,9,40,ERROR
3,7,20,0.0498
8,9,20,0.0317
4,7,20,0.0434
9,7,20,0.0419
6,9,30,0.0461
4,5,40,0.0271
7,7,20,0.0519
6,7,40,0.0425
6,5,40,0.0346
10,5,30,0.0459
6,9,20,-1
8,7,20,0.0426
4,5,30,0.0373
5,7,40,0.047
6,5,30,0.038
2,9,20,0.0338
3,5,30,0.0444
10,7,40,
3,9,20,0.0302
9,7,30,0.0461
3,7,40,-1
10,7,20,
2,9,30,0.0509
8,9,40,0.0632
