group,ph,temperature,activity
2,5,30,0.0331
7,7,30,0.0421
5,5,20,0.0478
7,5,20,0.0664
6,5,30,0.0333
7,7,40,0.0512
9,9,20,0.0335
2,9,20,0.0263
4,5,30,0.0386
5,7,30,0.0357
9,9,30,0.0422
3,5,20,0.0631
6,7,30,-1
2,9,40,0.055
3,9,30,0.0379
3,5,30,0.0338
1,7,30,0.0412
8,7,20,0.0426
9,5,40,0.0314
10,9,20,0.0288
6,7,40,0.0441
7,9,20,0.0293
8,5,30,0.0342
2,5,20,0.0659
5,5,30,0.0401
8,5,30,0.0384
6,9,30,0.0366
3,9,20,0.0285
2,7,30,0.048
10,5,40,0.0388
3,5,40,0.0357
1,5,40,0.0331
3,9,30,-1
1,9,40,0.0589
7,9,40,0.0569
6,9,40,0.0525
8,7,30,0.0456
3,7,40,0.0418
2,5,40,0.0303
9,7,20,
5,7,20,0.0425
7,9,40,0.0504
1,7,30,0.037
8,7,20,0.0413
3,9,20,0.0283
2,9,40,0.064
2,7,40,0.0444
3,7,40,0.0436
9,5,40,0.0328
4,7,40,
6,7,20,0.0433
6,5,40,0.0327
6,7,30,0.0498
9,9,30,0.0377
2,7,30,ERROR
4,7,30,0.0443
5,7,20,0.043
9,7,20,ERROR
9,7,20,0.0419
1,5,40,0.0308
4,7,20,0.0422
9,7,30,
4,9,30,0.0466
1,7,40,0.0424
10,7,30,0.0371
1,9,20,-1
4,5,40,0.0311
5,5,40,0.0323
4,9,30,
4,5,40,0.0355
3,5,20,0.052
4,9,40,0.0466
6,5,30,0.038
3,7,30,0.0486
5,7,30,0.0426
9,7,20,0.0418
9,9,20,0.0352
4,9,40,-1
1,9,40,0.0534
5,9,20,0.0231
3,9,30,0.0449
6,5,40,0.0392
8,9,40,0.0593
4,7,30,ERROR
10,5,30,0.0292
10,5,40,
10,5,20,0.0547
10,7,20,
1,7,40,0.0466
7,7,30,-1
4,5,40,0.0271
9,5,20,0.0499
2,9,40,0.0571
9,9,20,0.0254
3,5,40,0.0294
6,5,40,0.0338
2,9,20,0.0338
10,5,20,ERROR
5,5,30,
5,9,20,0.0309
8,7,40,0.0501
10,9,30,0.0463
6,5,30,0.0373
2,7,40,0.0408
10,7,40,0.0427
1,7,40,
4,7,30,0.0493
9,9,30,0.0474
7,9,30,0.0421
2,9,20,0.0328
8,5,40,0.0317
10,5,30,0.0362
8,7,40,0.0434
4,5,20,0.0547
9,9,30,ERROR
3,5,40,0.0286
1,7,20,0.0401
7,9,30,0.0453
6,9,30,
8,5,30,0.0321
7,9,20,0.0256
5,7,40,0.0464
4,5,30,0.0435
10,7,20,0.0587
3,9,40,0.0491
9,9,40,0.0558
6,9,40,0.0448
9,9,40,0.0543
4,5,20,0.0565
1,9,20,0.0267
2,5,30,0.0389
6,7,40,0.045
3,5,20,0.0574
10,7,20,0.0448
1,7,30,0.05
7,5,20,-1
6,5,20,0.0479
5,7,30,0.0515
1,5,30,0.0391
9,5,30,0.0398
10,7,30,0.0398
3,5,30,0.0381
1,5,20,0.0493
7,5,20,0.0534
10,9,30,0.0537
1,9,30,0.0455
5,9,20,0.0308
5,5,20,0.0553
4,9,40,0.0535
5,9,30,
9,5,40,0.0321
5,7,30,0.0456
7,7,40,ERROR
3,5,40,0.0362
10,5,40,0.0281
4,5,30,0.0373
3,7,20,0.0498
3,9,40,
1,5,30,0.0411
7,9,20,0.0287
2,7,20,0.0478
7,7,40,0.0395
2,5,40,0.034
9,9,30,0.0477
6,5,40,0.0357
5,5,20,0.0563
2,9,30,0.0477
7,9,40,0.0592
3,7,20,0.0476
10,5,30,0.0326
9,5,20,0.0625
3,9,30,0.0415
5,9,40,0.0599
5,7,20,0.0423
4,7,20,0.0372
4,5,30,0.0372
4,9,20,0.0261
2,5,20,0.05
4,9,40,0.0558
6,5,20,-1
2,5,30,0.0303
6,7,30,0.0413
9,7,40,0.044
5,7,40,0.0538
2,9,40,0.0601
1,5,40,0.0339
2,5,20,ERROR
7,7,40,-1
1,9,30,0.0408
5,9,30,0.0418
6,9,20,0.0303
5,9,40,0.057
1,5,20,0.0468
7,5,40,0.029
8,9,40,0.0551
1,7,30,0.0464
7,5,30,0.0423
10,9,30,0.0389
10,5,30,0.0409
3,7,40,-1
9,5,40,0.0327
7,9,40,0.0546
7,7,20,0.0461
9,5,30,0.0325
10,9,40,0.0562
6,9,40,0.0532
1,5,30,0.0428
8,7,20,0.0463
10,9,30,0.0395
6,9,20,0.0273
2,5,20,0.0462
4,9,40,0.0571
10,9,20,0.0305
4,9,30,-1
8,5,40,0.0315
4,7,30,0.0434
10,5,40,0.0278
2,7,30,0.048
6,5,30,0.0322
3,5,30,0.0444
10,7,40,0.0404
1,7,20,-1
3,7,20,0.0378
10,5,20,0.0581
9,9,20,0.0294
6,9,30,0.042
4,7,40,0.04
7,9,30,0.0483
1,7,40,0.0458
2,7,20,0.0516
4,9,20,0.0356
2,9,30,0.0509
1,5,40,0.0335
9,5,30,0.0379
4,5,40,0.0284
8,7,40,
10,7,30,0.04
9,5,20,0.0585
5,9,30,0.043
4,5,20,0.0639
2,5,40,0.0351
9,7,40,0.0461
4,7,30,0.0507
9,7,30,0.0402
7,5,30,0.0298
7,5,30,0.0425
2,9,20,0.0237
1,5,20,ERROR
6,5,20,0.043
6,9,30,0.0461
4,5,20,0.0633
3,9,40,0.0603
2,9,40,0.065
5,7,40,0.0394
9,5,40,0.0337
10,5,20,0.0552
10,5,40,0.035
9,7,40,
10,7,30,0.0522
3,7,20,0.0419
1,7,40,0.0404
10,5,30,0.0459
8,7,20,0.0423
6,7,20,0.0449
8,9,40,-1
1,9,30,0.0416
1,5,20,0.0605
7,7,20,ERROR
5,9,20,0.03
1,5,40,0.0335
8,5,20,0.0599
3,7,30,0.0462
