group,ph,temperature,activity
5,5,30,
6,7,30,0.0498
2,7,20,0.0516
1,5,20,0.0535
2,5,20,0.0532
8,9,40,0.0632
9,5,40,0.0328
9,5,30,0.041
1,9,30,0.0455
3,5,40,0.0286
3,7,20,0.0378
5,9,20,0.0308
6,9,30,
6,5,30,0.0373
4,9,30,0.0484
2,5,30,0.0389
4,9,30,
4,7,40,
1,9,20,0.0303
4,9,20,0.0356
2,5,40,0.0303
8,5,20,0.0632
1,9,30,0.0408
3,5,20,0.0543
6,5,30,0.0322
3,5,20,0.052
10,7,20,
4,5,40,0.0311
1,5,30,0.0411
5,9,40,0.0599
7,9,20,0.0256
8,7,20,0.0423
7,9,20,0.0332
10,7,20,
2,5,30,0.0331
7,7,40,ERROR
8,9,40,0.0551
1,5,30,0.0401
5,9,30,0.043
2,5,40,0.0284
2,7,40,0.0408
4,7,20,0.0372
2,7,20,0.0478
10,5,40,0.0278
6,9,40,0.0503
1,5,20,0.0468
2,9,20,0.0297
10,9,30,0.0431
1,5,40,0.0335
7,7,20,
5,9,30,0.0418
4,7,30,0.0493
7,7,40,0.0512
4,5,30,0.0386
7,9,30,0.0434
3,9,40,0.0491
4,7,30,0.0507
2,5,30,0.0303
7,5,40,0.0351
6,7,40,0.0506
9,7,40,0.0473
7,5,20,ERROR
6,5,30,0.0392
5,5,30,0.0401
5,7,20,0.0423
9,7,30,
2,5,20,0.05
5,5,30,ERROR
5,9,40,0.057
3,7,30,0.0486
3,9,20,0.0283
2,9,30,0.0398
10,9,30,0.0389
6,7,40,0.0425
4,5,40,0.0271
8,5,30,0.0321
2,9,30,0.0529
8,9,40,-1
2,9,20,0.0263
1,7,40,0.0466
3,9,30,-1
2,9,40,0.065
6,9,30,0.042
2,5,30,0.0408
4,5,20,0.0547
1,5,20,0.0605
8,7,20,0.0413
9,9,40,0.0501
4,7,20,0.0434
2,7,40,0.0444
8,5,20,0.0441
2,9,40,0.0571
1,7,40,0.0458
10,5,20,0.0547
10,5,40,
8,9,30,0.0379
8,7,30,0.0461
6,9,40,0.0525
9,9,20,0.0293
6,9,40,0.052
4,7,20,0.0422
9,5,30,0.0398
7,7,30,
10,5,30,0.0459
6,5,20,0.0559
1,9,40,0.0629
6,7,40,0.045
10,7,30,0.0398
1,7,20,-1
4,7,20,0.0456
5,9,30,0.0384
3,7,30,0.0429
1,5,40,0.0331
4,7,40,0.04
6,9,40,0.0532
4,9,40,0.0571
10,9,40,0.0621
7,5,20,0.0534
2,7,40,0.0521
4,5,40,0.0284
7,5,40,0.036
3,9,30,0.0379
7,7,20,0.0519
4,7,30,0.0434
9,7,20,ERROR
3,9,20,0.0306
9,9,30,0.0377
8,5,40,0.0317
9,5,40,0.0321
2,5,30,0.0368
10,7,30,0.0371
1,9,30,0.047
7,5,40,-1
5,7,20,0.0425
8,5,40,0.0315
7,9,30,0.0464
8,9,20,0.0298
1,7,20,0.0452
1,5,40,0.0335
9,5,30,0.0379
5,5,30,0.0394
3,9,40,0.0633
3,9,40,
2,7,20,0.0495
4,9,20,0.0309
5,9,20,0.03
4,9,30,-1
1,7,40,
3,9,40,0.057
8,7,20,0.0426
5,5,20,0.0491
3,5,40,0.0362
1,9,40,0.0671
5,7,20,0.043
8,5,30,0.0347
9,5,40,0.0327
3,5,30,0.0334
6,5,40,0.0357
6,9,30,0.0461
10,5,30,0.0409
10,7,40,0.0501
7,7,40,0.0451
8,5,30,0.0384
5,7,20,0.048
7,9,40,0.0592
6,9,40,0.0448
6,5,40,0.0346
9,5,20,ERROR
1,9,40,0.0534
3,5,40,
7,5,40,0.0349
9,5,20,0.0489
4,9,20,0.0359
10,9,30,0.0463
8,9,30,0.0421
7,5,40,0.029
6,7,40,0.0436
7,7,20,0.0461
6,5,40,0.0392
4,9,30,0.0394
1,7,20,0.0401
1,5,40,0.0308
9,7,30,0.0513
9,5,30,0.0325
2,9,30,0.0509
1,7,40,0.0424
8,5,20,0.0635
3,7,40,0.0418
7,5,20,-1
5,9,20,0.0231
7,9,30,0.0453
1,9,30,0.0416
3,7,20,0.0476
4,7,40,-1
2,7,30,0.048
10,9,40,-1
2,9,40,0.0601
6,7,20,0.0422
9,9,20,0.0294
3,7,40,0.0393
3,9,40,0.0603
9,9,30,0.0474
2,7,30,ERROR
1,9,20,0.0305
10,9,40,0.0562
3,5,30,0.0444
6,9,30,0.0366
5,7,20,0.0465
8,7,30,0.044
1,9,40,0.0504
6,7,30,0.0395
1,7,30,0.0412
3,7,30,0.044
7,7,40,-1
8,9,20,0.0317
7,5,30,0.0456
5,7,30,0.042
4,5,30,0.0377
10,7,20,0.0587
8,9,20,0.0323
8,9,30,0.0417
10,5,40,0.0388
9,5,20,0.0585
3,9,20,0.0302
3,7,40,0.0436
10,7,40,0.0427
7,9,40,0.0546
6,7,30,-1
8,7,40,
8,7,40,0.0447
2,7,30,0.047
7,9,20,0.0287
1,5,40,0.0339
1,9,40,0.0589
7,7,30,-1
7,5,30,0.0423
4,5,20,0.0565
6,5,30,0.0333
10,7,30,0.0442
4,9,30,0.0466
2,9,20,0.0237
8,9,40,0.0593
7,5,30,0.0298
5,9,20,-1
5,9,20,0.0309
3,5,20,0.0574
2,5,40,0.034
9,5,30,0.0332
7,7,20,0.0411
10,9,40,0.0468
6,9,20,0.0273
4,5,30,0.0435
10,9,20,0.0288
9,7,40,0.0461
1,7,30,0.0464
4,5,30,0.0372
10,7,40,
4,9,40,0.0535
6,9,20,0.0232
9,9,20,0.0352
7,7,30,0.0478
7,7,40,0.0395
9,9,30,0.0422
7,9,20,0.0293
1,5,20,ERROR
6,9,20,-1
6,7,30,0.0413
6,5,30,0.038
6,5,20,0.0479
4,5,20,0.0498
2,5,40,0.0351
5,5,20,0.0563
8,7,30,0.0456
7,9,20,0.0305
1,7,30,0.0423
1,9,20,-1
5,9,40,0.0529
8,7,20,0.0463
10,5,20,ERROR
10,5,20,0.062
9,7,30,-1
5,5,40,0.0337
9,9,30,ERROR
9,7,40,ERROR
6,5,40,0.0327
6,7,20,0.043
5,5,40,0.0285
10,7,40,-1
5,5,40,0.0345
5,9,30,
8,5,40,0.0317
8,7,40,0.0384
5,9,40,ERROR
10,7,40,0.0404
3,5,40,0.0294
8,7,30,0.0497
5,9,40,0.0582
3,5,30,0.0338
10,5,20,0.0552
1,7,20,0.0462
