group,ph,temperature,activity
5,9,20,0.0309
3,9,30,0.0415
2,5,40,0.0303
5,9,20,0.03
6,5,30,0.038
10,7,40,-1
4,7,20,0.0372
4,7,40,0.0526
5,7,40,0.0538
3,9,20,0.0285
5,5,20,0.0478
10,5,30,0.0292
6,7,20,0.043
10,7,20,
1,7,40,
3,9,30,0.0379
5,9,40,0.057
1,9,20,0.0307
5,7,20,0.043
5,9,40,0.0599
7,7,40,-1
7,9,40,0.0546
4,7,30,0.0493
4,9,40,-1
4,5,20,0.0639
6,9,40,0.0503
9,9,20,0.0254
7,9,40,0.0547
7,5,20,ERROR
9,7,40,0.0461
2,7,20,0.0516
3,7,30,0.0462
2,5,20,0.05
9,9,30,0.0474
2,9,20,0.0338
9,7,40,0.0473
7,5,30,0.0374
2,7,40,0.0397
8,5,40,0.0317
10,5,20,ERROR
7,5,30,0.0423
2,7,40,0.0444
8,7,20,0.0423
7,7,30,0.0453
1,5,20,0.0468
9,9,20,0.0335
5,9,30,0.0384
7,5,20,
2,7,40,0.0521
9,7,20,0.0419
6,7,40,0.0425
3,9,20,0.0247
3,9,20,0.0283
7,7,40,0.0512
1,9,40,0.0589
1,9,40,0.0671
9,9,30,0.0377
8,5,40,0.0312
2,7,30,ERROR
3,7,40,0.0418
10,9,20,0.0288
2,5,30,0.0303
9,5,40,0.0337
7,7,20,
1,9,30,0.0408
2,5,40,0.0351
7,7,20,0.0519
1,5,20,0.0493
7,9,20,0.0332
4,9,20,0.0261
2,9,20,0.0237
8,5,30,0.0321
2,5,40,0.034
5,9,30,0.0384
9,5,40,0.0321
2,7,20,0.0413
10,5,40,0.035
2,7,30,ERROR
10,9,40,0.0621
1,9,40,0.0629
8,9,30,0.0421
3,7,40,0.0436
2,9,30,0.0477
5,5,40,0.0285
7,5,30,0.0425
1,5,30,0.0428
7,9,30,0.0434
5,9,30,0.043
4,7,20,0.0422
10,9,30,0.0463
1,7,30,0.0464
3,9,40,0.057
10,9,20,0.0313
8,5,20,0.0635
6,9,30,0.0427
9,9,40,0.0561
1,5,40,0.0335
5,5,30,ERROR
9,5,30,0.0332
8,9,30,0.0379
9,5,40,0.0314
10,5,20,0.062
7,5,40,-1
2,7,30,0.048
8,7,20,0.0413
5,7,20,0.0465
4,7,40,
6,9,40,0.0532
3,7,30,0.0525
9,9,40,0.0501
9,9,20,0.0294
3,9,40,0.0603
2,7,40,0.0481
7,9,20,0.0256
9,7,20,0.0418
7,9,30,0.0453
2,7,30,0.047
1,9,20,0.0303
10,5,30,0.0409
7,7,30,-1
3,7,30,0.044
3,9,30,0.0449
2,9,30,0.0529
4,7,20,0.0434
6,7,40,0.0506
6,5,40,0.0338
4,5,40,0.0284
5,7,30,0.0456
9,9,20,0.0293
8,5,40,0.0324
6,5,20,0.0479
8,7,20,0.0426
10,7,20,
2,5,20,0.0659
4,9,30,0.0394
1,7,30,0.05
7,5,30,0.0298
10,9,20,0.0333
1,9,30,0.047
7,9,30,0.0421
7,7,20,0.0461
9,7,20,ERROR
9,7,30,-1
6,9,20,0.0303
2,5,20,0.0532
10,5,30,0.0326
8,7,30,0.0456
3,5,40,0.0286
3,5,20,0.0543
5,9,40,0.0582
9,7,30,
5,7,30,0.0357
5,5,40,0.0337
3,5,20,0.0574
8,7,20,0.0426
7,7,40,0.0395
8,7,40,0.0447
4,9,30,0.0484
6,7,20,0.0422
6,7,30,0.0501
4,5,20,0.0547
10,5,30,0.0362
4,5,20,0.0498
4,9,30,0.0466
5,7,20,0.0423
1,7,40,0.0404
3,9,20,0.0302
9,7,20,
2,5,20,0.0462
1,5,20,0.0535
7,5,40,0.029
8,7,40,0.0501
4,9,20,0.0359
5,9,20,0.0308
2,9,20,0.0263
8,7,30,0.0461
5,5,30,0.0401
3,7,40,-1
3,9,40,0.0633
10,9,30,0.0537
9,9,40,0.0543
1,9,20,0.0267
5,9,30,0.0418
5,9,20,-1
4,9,20,0.0302
9,7,30,0.0461
9,5,40,0.0327
5,5,20,0.0563
9,9,30,ERROR
9,7,30,0.0513
8,7,30,0.0481
6,9,40,0.0448
9,5,30,0.0325
3,9,40,
10,5,40,0.0388
10,9,40,-1
9,5,30,0.0379
1,9,40,0.0534
9,9,20,0.0352
8,9,20,0.0323
8,5,20,0.0632
4,5,30,0.0373
10,9,30,0.0395
7,7,30,0.0421
2,9,40,0.0571
2,9,30,0.0398
4,7,20,0.0401
1,9,30,0.0416
8,5,20,0.0599
2,7,20,0.0478
2,9,40,0.055
4,7,40,0.04
7,5,20,0.0534
9,7,40,ERROR
6,9,30,0.0366
5,7,30,0.042
8,9,20,0.0317
8,7,30,0.044
7,5,20,0.0664
10,7,40,0.0404
3,5,30,0.0338
6,9,20,0.0288
8,7,30,0.0497
1,5,20,0.0605
3,5,20,0.052
6,7,30,0.0498
5,7,40,0.0504
2,7,40,0.0408
10,9,40,0.0468
10,7,40,0.0427
10,9,40,ERROR
9,9,40,0.0558
9,5,20,0.0585
10,7,30,0.0398
8,9,40,0.0599
3,5,20,0.0631
5,5,20,
8,5,30,0.0347
4,7,30,ERROR
8,9,40,-1
4,9,20,0.0356
10,5,30,0.0459
7,9,40,0.0504
