group,ph,temperature,activity
6,7,20,0.0449
1,5,20,0.0493
4,9,30,0.0466
7,7,40,ERROR
2,9,40,0.0571
6,5,30,0.0392
6,5,20,0.0559
2,7,30,0.048
3,7,30,0.044
4,7,40,0.04
6,9,30,0.0461
10,7,30,0.0398
8,5,40,0.0317
2,5,40,0.0351
6,9,20,-1
7,9,20,0.0293
9,7,30,0.0402
10,7,40,-1
9,7,30,
3,7,30,0.0429
8,9,40,0.0632
3,7,40,0.0418
8,9,30,0.0415
5,9,20,0.0309
2,5,40,0.034
4,5,30,0.0377
1,5,20,0.0468
5,9,30,0.0384
5,9,40,0.0582
3,9,30,0.0379
1,5,40,0.0335
2,7,40,0.0521
10,5,40,0.0388
7,7,20,0.0519
2,9,30,0.0423
2,7,40,0.0444
7,5,30,0.0425
8,5,20,0.0441
6,7,30,0.0498
10,5,20,0.0552
1,9,20,0.0305
6,9,30,0.042
4,7,20,0.0456
3,9,30,0.0415
3,5,20,0.0574
1,7,40,
9,9,30,0.0422
5,9,20,0.03
9,7,20,0.0419
9,9,20,0.0352
2,9,30,0.0477
3,5,40,0.0362
10,7,30,0.0522
3,5,20,ERROR
7,9,40,0.0504
4,7,40,
10,9,30,0.0537
3,7,20,0.0457
10,5,30,0.0459
7,7,30,0.0478
6,7,30,0.0395
8,9,30,0.0402
1,9,40,0.0589
10,9,40,-1
6,7,30,0.0413
3,9,30,0.0449
2,5,20,0.05
4,5,40,0.0311
1,9,40,0.0629
6,7,30,-1
1,7,20,0.0462
6,5,30,0.0333
3,7,30,0.0486
7,7,30,-1
1,5,30,0.0428
7,5,20,0.0534
7,7,20,0.0411
9,5,20,0.0625
4,5,30,0.0373
2,7,30,0.047
7,9,20,0.0332
8,5,40,0.0317
8,5,20,0.0632
2,7,20,0.0478
6,9,30,0.0366
5,7,30,0.0456
3,9,20,0.0306
9,9,20,0.0335
10,7,20,0.0587
2,7,20,0.0495
10,5,30,0.0409
4,5,40,0.0355
6,5,40,0.0392
4,7,40,-1
8,5,20,ERROR
10,5,40,
3,5,30,0.0444
1,7,20,0.039
2,5,20,0.0659
5,5,40,0.0285
9,7,20,ERROR
10,7,20,0.0434
9,7,20,
8,9,20,0.0287
10,7,20,0.0448
2,9,30,0.0509
4,7,30,0.0434
3,9,40,0.0603
8,9,30,0.0421
7,7,20,
4,9,20,0.0356
9,7,40,0.0473
4,9,40,0.0466
1,9,20,0.0303
5,5,40,0.0345
1,5,20,ERROR
10,9,30,0.0395
6,9,20,0.0288
6,7,40,0.0506
7,7,30,0.0453
10,9,20,0.0305
4,5,20,0.0498
4,7,20,0.0401
7,9,30,0.0421
5,5,30,
9,5,40,0.0337
8,7,40,0.0434
6,7,20,0.043
8,5,30,0.0342
2,7,40,0.0397
3,5,40,0.0294
1,7,40,0.0458
3,5,40,0.0286
10,9,40,0.0562
3,5,30,0.0381
7,7,40,0.0395
10,5,20,0.0581
1,5,40,0.0308
5,5,40,0.0279
6,5,30,0.038
6,7,40,0.045
1,5,30,0.0411
8,9,40,0.0551
3,9,40,
2,5,40,0.0305
8,5,40,0.0312
7,5,40,0.036
3,5,40,
1,7,20,0.0401
5,7,40,0.0538
6,7,40,0.0441
1,7,40,0.0424
5,9,40,0.057
3,5,20,0.0543
8,9,20,0.0317
8,9,30,0.0417
4,5,40,0.0271
2,9,40,0.0601
1,7,30,0.0464
5,5,20,0.0491
6,9,20,0.0232
2,9,40,0.065
10,5,30,0.0362
2,5,30,0.0389
9,9,30,0.0477
2,9,20,0.0297
3,5,30,0.0338
3,7,20,0.0498
5,5,40,0.0323
2,9,40,0.064
6,5,40,0.0357
5,5,30,0.0394
8,9,20,0.0323
8,5,30,0.0347
1,9,30,0.047
1,5,20,0.0535
3,9,20,0.0302
10,5,20,0.062
6,9,40,0.0448
2,7,40,0.0408
1,7,20,-1
9,7,30,0.0461
4,7,20,0.0434
4,5,20,0.0565
7,9,30,0.0434
6,7,20,0.0433
7,7,30,
6,9,40,0.0532
5,9,40,0.0599
2,9,20,0.0328
10,5,20,0.0547
10,9,30,0.0431
2,7,40,0.0481
6,9,30,0.0427
5,7,20,0.0423
1,9,40,0.0671
7,5,30,0.0456
10,9,30,0.0389
8,7,30,0.0481
7,9,30,0.0453
4,9,30,-1
1,9,30,0.0455
8,5,40,0.0324
4,9,30,0.0394
10,9,20,0.0288
2,5,30,0.0408
6,7,40,0.0425
8,7,30,0.0497
3,7,30,0.0525
3,5,30,0.0334
8,9,30,0.0379
9,9,30,0.0474
4,5,20,0.0633
5,5,20,0.0563
1,7,30,0.05
2,5,20,0.0462
8,7,20,0.0413
8,7,40,
6,9,40,0.0525
9,7,30,0.0513
10,9,40,0.0468
9,5,30,0.0332
5,7,40,0.047
2,7,30,ERROR
2,9,30,0.0398
6,9,40,0.052
6,5,40,0.0346
8,5,40,0.0315
8,5,30,0.0384
7,7,20,ERROR
3,9,40,0.057
7,9,20,0.0305
2,5,40,0.0284
4,9,20,0.0359
9,9,30,ERROR
3,7,40,-1
1,9,30,0.0416
9,9,40,0.0561
10,5,20,ERROR
10,7,40,0.0427
5,7,40,0.0504
2,5,30,0.0368
7,9,30,0.0464
10,7,40,
4,7,30,0.0443
5,5,30,0.0357
6,9,20,0.0273
3,9,30,-1
9,9,20,0.0254
4,9,40,0.0571
5,7,20,0.043
6,7,20,0.0401
1,5,30,0.0401
5,9,40,0.0529
4,9,40,0.0558
9,5,20,0.0489
3,9,20,0.0283
9,7,40,ERROR
10,7,20,
7,7,40,0.0512
3,5,20,0.0631
8,9,40,0.0593
8,7,20,0.0426
3,7,40,0.0436
10,9,30,0.0463
8,5,30,0.0381
10,7,30,0.0371
4,5,30,0.0435
5,7,20,0.0465
4,5,30,0.0372
3,9,40,0.0633
9,7,20,ERROR
4,7,20,0.0372
7,7,30,0.0421
8,9,20,0.0298
2,7,20,0.0413
9,5,30,0.041
5,7,30,0.0426
4,5,20,0.0547
6,5,20,0.043
2,5,20,0.0532
2,7,30,ERROR
4,7,40,0.0526
5,9,40,ERROR
9,9,20,0.0293
2,5,40,0.0303
5,9,30,0.0418
2,5,20,ERROR
10,9,20,0.0333
8,9,20,0.0317
2,9,40,0.055
3,7,20,0.0378
7,7,40,0.0451
7,5,20,
10,7,20,
8,9,40,-1
5,7,30,0.0357
7,9,40,0.0592
5,5,30,0.0401
7,9,40,0.0547
