Snail mass M (g),Height L (mm)
4.72110576,23.07623832
9.292448377,32.04151977
6.871026556,24.7040509
2.700990964,20.84497633
2.010745164,17.09280565
4.037161473,22.37557044
6.847137989,26.04267845
9.056893131,30.38025466
9.664158296,32.06882256
2.198217945,23.87773688
7.579400699,30.38680368
2.776686157,15.13834357
9.608574962,29.83539151
8.804748888,32.61654546
9.411585415,31.73829002
6.565951522,30.11396592
5.599464076,24.60902183
8.704096213,30.98260792
4.307216678,23.74109722
3.814187766,12.37760411
4.226143609,23.23347239
4.297289026,25.49369272
2.872310476,25.22250079
5.845405797,24.78193264
9.24941982,33.95823749
8.270459436,27.09794885
5.011818168,26.44239056
3.561635699,20.08783879
5.813879916,25.73314746
2.98943149,13.08336223
6.933887465,28.10252574
9.546287477,26.9152208
5.363707426,21.02243036
3.507328342,24.71037504
2.090534471,24.09402186
2.494647685,19.1359901
9.64302722,33.11884553
7.601954817,27.6203227
8.227386194,28.6287003
6.41472498,25.15356838
4.387179174,26.48470183
4.599064641,22.86171193
7.500412438,29.60310501
2.719407079,14.29795929
6.554240599,26.74317605
4.963585858,23.57194292
7.7753605,31.02651186
6.555738518,26.26648255
5.355753563,20.56201173
5.314004129,24.30875567
4.726726156,23.77501878
5.416829367,22.84542086
9.052059754,25.98096483
5.227969254,18.3968252
7.657962572,30.33912482
3.113535157,21.75222319
2.183666403,7.956971397
2.003879365,24.6967639
3.3579385,25.01011608
6.371334624,28.52316745
2.35536519,18.11807063
5.43357681,22.81310333
8.443831235,32.10683911
2.865574719,21.96054233
9.430062872,31.98975096
9.872899127,29.29820281
5.395419687,24.56537136
9.914347216,30.43583818
7.01622948,30.40084492
8.150873638,31.47979857
4.999433185,22.44694648
4.880025613,25.94677799
6.623699297,27.90137975
3.913222818,23.19329428
6.035004629,23.02404797
9.198437796,30.19477763
3.723373499,23.89504621
9.663529856,32.79840245
6.714546652,26.25697721
4.466845643,17.28370099
6.052464062,27.28452284
2.518853095,19.02724028
2.587741511,24.35380064
4.78883304,23.46227468
7.350560097,30.13894968
4.781135766,24.56385819
9.48570324,28.32712411
9.954683199,27.68578538
8.598097012,27.96896722
9.804929013,32.11057548
9.077044386,30.77308067
8.205069199,29.76499619
5.788119575,25.9489775
7.395439541,28.13896012
2.643234011,22.97124593
7.929161014,26.27317771
9.5180844,30.82192429
4.383401546,26.94187707
6.624689117,29.83872219
8.9463159,29.30096815
6.596260413,24.6821891
8.007763929,27.1839019
4.77161143,25.79802749
8.350377541,26.11090108
4.171736181,26.07550519
9.165967406,28.30537244
4.027993899,11.40115103
3.57909894,21.75217095
5.061929606,27.30347794
6.021813854,25.22661062
9.240428034,28.24775661
2.200354847,19.92946531
2.946840712,19.93673582
6.817211719,28.62618287
2.062214448,19.1653194
6.811421436,26.68864511
4.631216291,23.60295262
2.190421476,18.80858268
5.524409963,22.84701729
3.657500266,22.19565691
2.851267135,24.72175558
5.01650532,27.74788046
9.832334048,32.1660954
4.316398324,22.58439205
2.773670703,23.27921003
4.949962163,25.99163913
6.857315374,23.9016422
4.673980805,25.45164964
5.902290295,25.99518915
8.319785977,25.20657109
7.329733278,29.62074866
4.783956753,25.30178851
4.600395505,24.41308388
3.243675229,25.43734625
4.85932881,20.19332576
3.026172829,26.59476867
2.381834118,17.94172717
5.563446102,23.43111967
7.168556285,28.23609463
6.191040218,23.78334725
4.371565237,23.76051171
3.80658071,24.40156443
7.0811698,25.20594617
3.904691796,23.47023872
6.635485901,25.27269256
6.258961561,21.924353
3.783973597,26.24658876
3.341201861,20.45949858
9.789087766,29.4142948
7.312142537,31.00300172
6.247465306,28.37469877
4.472951341,21.4062702
5.483633964,26.65931841
8.843708296,28.21341219
4.802759236,25.2444384
8.962684092,27.46233922
9.865184835,30.38546342
4.575286824,21.84057773
4.543847159,24.00107177
2.934063623,21.01443919
