Snail mass M (g),Height L (mm)
6.565951522,30.11396592
6.394336298,27.98240146
5.075934751,27.35481407
6.430812681,28.31552467
2.934063623,21.01443919
7.283006052,23.75228592
9.27446444,28.80027248
7.961659221,28.34157444
2.144621859,22.79285768
2.518853095,19.02724028
6.280613934,24.41243998
8.23934213,27.83448114
5.604974203,18.63755735
9.914347216,30.43583818
2.542147048,13.26745463
3.533211917,25.82768464
3.325762269,23.42972751
6.18144696,25.84724124
4.808799784,23.88805802
8.690253995,28.70824774
3.952212689,27.33484312
2.986275583,20.25797947
9.377568333,30.49640664
4.600395505,24.41308388
5.691964696,25.36747425
9.74120024,28.75211327
4.484031993,20.81673116
2.051314751,27.50957979
6.24903585,27.9021315
4.555765298,20.59920749
3.665442007,27.50204756
6.891953998,30.36513853
2.815376839,22.34457041
8.491867253,32.23603473
3.149807067,22.2084881
7.90995402,27.88126413
9.598100798,32.18211791
6.905730897,28.21084752
2.441181809,21.35746062
7.721312179,25.11677826
8.443184969,26.69630034
2.080997869,13.24149038
5.380748304,30.56343777
7.172907977,24.08104592
6.228443495,27.55435467
7.895415641,28.2802455
2.946840712,19.93673582
7.062137686,26.99625059
9.263063594,28.44592648
7.362100892,29.50215146
5.845405797,24.78193264
2.482682032,21.39396651
3.338683631,22.42829669
4.37015603,19.91472136
3.096278232,22.74403041
3.085609573,21.99999111
3.418345788,24.55252994
4.387179174,26.48470183
7.583456885,31.66447312
9.792722789,27.03763254
9.546287477,26.9152208
6.471585113,28.26958392
9.083674243,30.49966502
7.667283721,27.73159983
5.473584352,26.74656668
5.43446457,25.22625863
9.612722897,32.50187005
8.940239109,29.54400852
6.82212427,18.22686221
5.874498819,26.60611618
6.353158384,21.92734574
4.629651207,23.03059107
6.497198662,24.6543041
3.904691796,23.47023872
2.574071785,16.07501177
7.250492491,20.83739635
5.388601864,22.04024779
7.409554395,29.57473482
9.947858516,31.2639085
2.166188924,21.06390803
5.91742836,26.77311052
3.20773931,12.91201487
6.293676093,23.9954323
8.585888002,27.52226211
3.791964873,17.23107751
6.905170815,28.79768135
6.721762959,27.70873779
2.470363606,24.50164006
6.774943389,25.96667419
6.11148478,24.77745592
4.926199262,25.32141804
3.657500266,22.19565691
8.918129862,31.42963415
9.637153338,27.61478633
5.075597439,25.45493337
3.987191281,22.03511223
3.805625362,24.47932907
7.133884217,28.81118726
6.252991159,23.75027699
6.685497823,27.02784668
5.495527683,24.89849891
4.509168066,23.77685632
2.798236885,25.21007756
2.830585046,18.76808184
7.687575742,26.23094282
5.389284973,24.18958973
7.162781009,28.80362121
5.313684944,26.25731877
2.39619139,23.69183147
2.139423344,26.35661908
7.416290767,28.14348106
5.844386907,27.1522045
5.117061943,21.45480039
7.857698375,30.26991844
6.026376906,25.57395243
9.134351657,30.96974989
4.266245096,20.47049484
2.090534471,24.09402186
6.648003131,29.55447457
5.838123939,23.38891975
2.741126246,14.19686613
3.770037471,22.64327206
5.575000484,23.60620428
7.822954002,25.63018502
4.154171125,20.38841461
2.750424282,24.92236894
9.952302407,32.45660136
2.784473748,20.34831893
3.738300864,19.1181026
3.061809373,18.43992733
9.430062872,31.98975096
9.834075292,30.30564324
6.211528858,21.64637772
9.626519309,27.60530187
7.561658186,26.7078343
2.147308724,22.87772838
6.840725173,28.95712049
2.674353418,22.46442605
8.966270007,22.56822525
9.083795603,31.52704657
7.487773518,26.23732254
4.548638448,22.82602764
6.616164504,31.74826178
2.241827433,15.08986134
6.055842743,29.57287874
3.795604076,19.82935254
3.317981086,25.04536148
5.777995768,22.48553573
8.511832088,21.65121612
7.311289228,29.40488052
7.626352871,24.87479419
7.624061214,28.7780478
2.533086452,21.41063458
3.602327992,17.35413582
2.967528446,23.10508683
6.994871502,27.73619491
3.11563002,21.57583372
3.702042437,25.41093552
3.526816425,21.31473142
6.144209584,21.19971078
