Snail mass M (g),Height L (mm)
4.460217215,26.0375338
8.851568753,30.6169009
7.141085673,28.31247162
7.684998533,25.84135952
5.391443333,31.27430135
3.042119917,19.66576281
8.127213603,30.65331979
8.509277046,28.02470954
6.039893616,25.00622211
2.717321801,21.40429427
6.685497823,27.02784668
2.995819613,18.95907254
2.787642468,19.84944216
3.893100646,24.85896589
8.766369284,26.72415257
7.117919691,27.25075432
3.848304801,21.45729856
6.20183631,27.83204336
4.22742793,19.27562916
4.102141174,25.57244387
5.448329315,23.75061102
6.007434557,25.3674054
4.037161473,22.37557044
2.523064375,22.44915481
3.850168316,21.44304882
7.667283721,27.73159983
2.557030635,23.35976008
8.088296745,28.76539948
5.716007785,26.77691804
5.487031362,26.23275552
3.957578826,19.89724883
5.399557188,22.60554856
5.208389122,25.85106771
6.755601772,21.44934361
3.460096657,25.2394116
2.078315951,23.15751344
2.781886208,21.65168524
5.815000454,26.49331021
6.750372134,28.83296482
6.488935188,26.32695144
2.133205576,19.24753254
7.85586003,31.31342048
5.523913969,24.48263123
5.495527683,24.89849891
5.297242671,25.21135826
8.386553358,32.27421701
6.533847061,26.57958027
6.917429465,26.33940989
4.497631939,27.67068028
4.981228584,21.68323736
5.313684944,26.25731877
4.631216291,23.60295262
2.261382259,21.84522838
2.554295773,19.18434435
3.626731189,16.73202832
8.690253995,28.70824774
9.971261788,32.94959271
2.137752739,22.06672894
5.460834697,28.07667853
5.085607523,27.40438516
9.865479715,32.75341158
6.298360371,26.68688858
8.870333565,26.70246186
7.356070188,25.59096279
3.221613946,26.64197856
3.252581687,22.65060968
2.70938017,22.02515375
9.677767056,27.38525655
8.917170696,29.80191338
8.763270762,32.2002784
3.504373976,22.80981628
6.574589368,26.68252045
2.950126159,27.936697
5.003369532,22.39857498
6.708956877,25.72345653
4.92396376,23.10817378
6.554662077,27.06101908
5.038471888,20.56897643
4.96448193,20.06192767
6.280613934,24.41243998
6.236828432,30.2077725
8.242283316,26.80427337
8.865970381,31.34193743
4.402433493,21.37836113
2.373132219,14.01040946
3.695731948,22.26624527
2.610443432,16.55960057
5.375488408,23.12195654
4.70720452,19.47002974
3.483723905,17.73019536
2.281374076,13.7960862
7.626097383,26.55054631
4.51975126,21.75065914
6.648003131,29.55447457
6.50062217,27.03830556
4.649141818,26.7600993
6.415338533,27.0432179
6.293676093,23.9954323
4.984852389,24.53563164
3.83864936,22.42590386
3.80658071,24.40156443
4.119330648,26.93687549
2.575140299,12.65055021
4.543847159,24.00107177
4.828012591,23.75069394
5.379303689,27.30630965
2.754514122,15.37307331
5.236828328,29.3897434
5.392685043,26.85174973
3.260304199,22.70262753
2.391128078,21.01133863
8.973223331,29.3559704
6.58576814,25.61757454
7.499059558,26.29502564
5.158818545,25.01017036
5.125545689,27.05881039
7.588532857,26.00271245
4.599064641,22.86171193
3.385525843,22.71431411
2.704208764,20.93386742
9.399264515,25.95654083
8.976653966,28.51173912
5.389284973,24.18958973
4.95835359,20.42276056
6.613998162,28.59592016
5.140920634,26.58577205
5.136307025,27.18409581
6.691076108,26.34524292
5.957734101,21.85135822
2.434359081,22.58707406
5.948551023,27.42662334
2.134565363,11.19200435
7.701696468,28.44054061
8.998650536,29.55596074
9.317373943,29.05499226
6.82212427,18.22686221
7.62024732,28.73937084
7.787753651,29.13728706
3.636856593,25.14281931
9.057424052,28.18644201
7.004427325,26.06258584
6.857315374,23.9016422
5.57053953,22.57803678
5.885506215,24.71176498
8.937313965,28.44792929
3.507328342,24.71037504
2.491624175,21.71754725
6.846635694,25.934549
7.337771552,30.19253499
4.431300649,22.36007172
2.152906163,23.17248188
4.741449361,28.00192735
9.585655891,27.70683786
8.375891881,32.42800379
7.005360571,26.26989358
5.748225696,22.51965976
6.97881471,26.69614628
8.935676844,29.36183344
4.847292444,22.75920915
2.177147142,20.03977032
