Snail mass M (g),Height L (mm)
3.511643727,26.57231412
9.079396422,29.07946591
7.036300564,28.84371853
5.519604013,28.95471259
8.032919676,28.42678697
4.638439629,26.91642745
9.292186526,27.95224521
6.317391145,26.0939555
3.526816425,21.31473142
3.378771917,23.10795856
8.63990231,28.67865425
2.027906428,19.73530262
6.94767918,26.8138369
2.411485597,21.34039488
2.802330424,11.62251207
8.499155091,30.50002398
7.026494096,29.39141002
3.263086243,19.95361496
9.621863766,31.52206056
9.598100798,32.18211791
4.317778305,22.2830253
6.095002394,24.89231869
7.401286928,30.68028928
2.533086452,21.41063458
4.809928693,24.67235104
5.411070353,28.30922568
9.794914573,31.68632242
2.66470872,21.46625815
8.928556343,28.17061415
4.376600358,25.86857944
2.51778339,20.15334979
4.676134467,24.01959394
4.70720452,19.47002974
4.211727248,21.91134989
2.384402404,17.2808056
9.828279468,29.94261721
9.608574962,29.83539151
7.319858455,26.57956381
5.691169274,22.58669335
7.921943267,28.51999421
7.525990719,28.44122207
8.146748882,28.54572903
6.891953998,30.36513853
5.363707426,21.02243036
8.833767392,32.23049479
4.531031183,20.95330811
4.515656204,25.60879885
6.878056509,29.67565035
2.851267135,24.72175558
7.990844945,30.1355231
4.86266672,26.65263714
9.520858305,32.88234683
3.241518902,19.57986037
5.302174573,23.54845982
8.392987052,30.96276577
3.373229053,24.57332783
5.909584115,23.62926892
8.134073372,24.53084937
5.705035675,26.93594994
7.624061214,28.7780478
9.937399996,28.73811116
4.477831322,28.44223655
4.638766461,21.671469
2.820894606,16.64253946
7.723644642,29.13881526
7.484147403,29.1334366
8.757831251,28.13583993
2.605365924,21.93993558
6.790649819,28.68764721
2.854135172,24.33661744
6.265694455,27.77123996
4.92396376,23.10817378
5.702866891,25.7386444
9.546287477,26.9152208
3.793176818,14.32103557
5.131265196,23.3888867
9.390626161,28.76352072
7.89852048,27.8959029
8.622803624,30.66058931
3.960190627,26.20086275
4.535730832,22.36801905
4.741449361,28.00192735
5.978647076,27.3717136
3.608916419,27.30933856
7.162781009,28.80362121
7.102329236,29.69225011
6.259264435,26.12708602
2.264475218,16.29067118
6.144209584,21.19971078
5.143546712,24.88284048
2.313901004,21.3926481
2.810605744,22.73530289
2.231718766,15.78524673
7.102670383,27.98285946
5.243401229,26.48202729
6.740783479,29.02370513
4.401920839,23.92477461
4.880025613,25.94677799
2.617756604,21.1849576
4.588762846,27.70072841
4.54468504,28.49836176
5.691964696,25.36747425
6.713488,27.45659113
3.795604076,19.82935254
2.539720454,21.79595605
9.743972277,26.85098396
5.454451918,23.86484084
6.470261967,29.89656991
8.998650536,29.55596074
9.477319269,29.97889302
2.707583067,22.8049655
4.180442916,23.94641888
2.011553814,19.64267453
7.172907977,24.08104592
7.453564554,25.68359271
2.83329465,19.97420564
9.450761169,26.35441107
3.159314113,19.96562772
3.450283806,16.27708633
5.739989877,25.99311962
6.350521908,25.06681188
5.551905487,26.47797122
2.470363606,24.50164006
4.048162871,16.54269089
4.698060015,24.26960952
5.232006632,26.69081573
4.266245096,20.47049484
8.708476836,29.09189478
8.766369284,26.72415257
5.960742282,27.12268317
3.706272258,21.70588819
9.628615687,33.18652055
6.596260413,24.6821891
6.536899066,28.13923774
5.306142154,22.76001648
7.565900698,26.66029944
8.383700585,23.6804205
4.343221513,21.6443109
5.957734101,21.85135822
9.756006942,28.28325357
4.431300649,22.36007172
4.050227758,20.84036181
2.346297867,22.21197869
4.239703822,27.4715041
6.260636105,26.92144574
9.74281454,32.13380658
7.062137686,26.99625059
2.833429828,19.88821466
7.822954002,25.63018502
3.715374743,26.75338989
3.727167741,19.17692089
3.323978838,18.46123508
5.525026649,25.88404391
2.438384656,20.44237296
6.359050544,29.59192555
9.419563644,26.62345681
5.300419945,22.78407564
4.311113526,22.96772739
4.122351902,23.31015779
5.247316008,25.67652598
