Snail mass M (g),Height L (mm)
4.858869401,25.13612373
6.300343676,30.4929792
8.833767392,32.23049479
4.166448493,23.58609976
8.743934791,30.53701731
3.254946166,23.16569613
9.44776318,30.44761352
7.896944014,27.49589204
8.222621358,28.12633144
9.472866547,31.53466348
7.006149487,29.92290586
4.894135024,28.77529283
7.030802581,13.30974873
6.529303303,28.10271161
9.628615687,33.18652055
4.33621009,16.08978742
2.458707619,16.52165138
9.792722789,27.03763254
8.55126778,30.00041975
9.165967406,28.30537244
3.533211917,25.82768464
4.835127172,22.65919408
5.138580461,20.78101679
5.222105589,22.27760965
2.219417261,18.60025915
3.522740611,23.64457696
4.464028342,29.25626078
2.554295773,19.18434435
4.422434547,27.11805441
4.079637158,20.78914358
9.246249542,31.83997301
9.922326888,34.5746656
3.937870407,24.95977392
6.013226103,24.58216128
4.320505406,21.70081255
5.131633678,27.44705427
7.227989332,27.66764973
2.438384656,20.44237296
3.272311992,22.31146718
2.080114406,20.99962502
9.431955584,30.3327156
5.977270553,28.00892746
2.407743349,6.608586841
3.965153555,22.86306747
2.234751359,14.2797965
4.050351076,26.88216339
5.736654154,28.85470985
5.95734723,28.82880071
3.125986974,17.70165516
5.739183342,26.69841386
8.146748882,28.54572903
3.648328961,18.29716858
4.531031183,20.95330811
9.568817817,27.28553823
6.613998162,28.59592016
9.68509097,30.51579148
9.087205925,31.50928334
4.472058343,24.16319426
7.929161014,26.27317771
9.790323197,30.81091369
2.138876979,18.08708015
3.516839118,23.47456274
3.402515577,24.6933824
7.24689443,28.72342023
5.483633964,26.65931841
5.233781643,27.32513308
2.884588735,21.87897231
2.891173713,21.30621966
2.748455341,21.26882319
2.704208764,20.93386742
6.18144696,25.84724124
6.614854648,24.91995461
7.579693272,24.53276788
3.65355676,25.64997084
3.532288596,22.22364823
5.777995768,22.48553573
8.279742946,30.22237297
4.35831216,28.40472225
3.9269601,23.07660813
7.243051742,20.67058647
4.429488102,19.41490654
7.009006455,27.57539034
6.574589368,26.68252045
5.367652448,21.23366232
7.058025747,31.33986964
8.340426011,29.10771861
2.524138116,9.652468621
8.57312768,26.15987203
4.982677926,26.70871241
7.375577712,22.78168248
2.463794458,15.49616167
5.473609279,25.15741134
2.848854061,22.09724505
8.181134261,25.87620072
7.911828859,27.06541376
5.038471888,20.56897643
5.946845871,30.55083459
8.598097012,27.96896722
5.617411017,24.50757378
9.292448377,32.04151977
6.949614961,25.58119762
4.694299238,25.93808108
7.921943267,28.51999421
8.269224402,30.51398231
2.134565363,11.19200435
6.317391145,26.0939555
5.061929606,27.30347794
6.854475616,25.63926537
5.553505282,23.46828092
3.38804712,24.62664629
5.208768176,18.2932009
4.999433185,22.44694648
7.217453021,23.77552792
4.145701868,22.90712341
9.865069377,29.60535584
8.216876254,29.00170946
5.80375171,28.39775694
9.608153938,31.77354452
5.604974203,18.63755735
8.392987052,30.96276577
2.377895506,18.59453235
9.795423692,31.60563533
6.408987689,26.37471286
9.964658403,29.87609666
9.744583038,30.77816902
6.194668198,28.92567434
9.231142531,27.39231251
8.569251873,31.01745023
8.432934313,28.74848063
6.621552528,31.08977429
8.427863899,29.6044201
4.803805622,22.96300426
9.596772505,29.79613797
2.054292148,19.35275087
4.27674514,25.12641515
8.989423117,30.66508884
2.932088861,24.38320884
7.73865426,29.80521644
4.040481839,28.33948862
3.01525013,22.84853575
6.648003131,29.55447457
6.878056509,29.67565035
7.623054906,30.40377126
4.863988616,21.83056402
7.527289638,28.81218745
5.691328858,25.34193322
3.457082746,20.4395222
3.922879692,15.31751144
4.224653229,27.36146767
6.394336298,27.98240146
5.32209733,27.21659395
5.186865773,25.99777544
3.706272258,21.70588819
9.170815544,28.52719326
8.659876495,22.86371829
3.033601004,21.22212174
5.882480649,23.82412718
7.224304731,29.30138127
5.371544359,25.4983053
6.323308377,26.1888352
