Snail mass M (g),Height L (mm)
6.808417534,25.28465497
5.844386907,27.1522045
8.378389877,24.74323472
9.828279468,29.94261721
5.397249628,27.46161028
9.65705526,28.66523846
3.373229053,24.57332783
8.528806477,28.88682511
2.909786305,24.03902432
4.809928693,24.67235104
4.68508694,25.36366867
7.111908364,28.26795523
5.758552385,26.20698284
3.435987049,18.88024756
8.10379955,26.32982216
8.598097012,27.96896722
4.51975126,21.75065914
7.108155069,26.96765434
5.840742363,26.27560177
6.84624319,29.04820465
8.939971305,29.64512929
4.828012591,23.75069394
8.500812659,30.78507354
5.460834697,28.07667853
3.221613946,26.64197856
5.445226407,25.45129729
4.753901494,25.14239197
5.243401229,26.48202729
7.265133087,28.74179857
9.472447226,30.71609221
4.808799784,23.88805802
7.136100281,29.63448974
2.195138303,21.57952486
9.399264515,25.95654083
8.663894886,28.84054834
8.007763929,27.1839019
2.893434618,21.43723555
3.320983524,26.02514298
3.361352598,16.51495482
2.167869912,23.80976869
2.750424282,24.92236894
8.567227045,27.15381741
4.009603823,22.55934053
3.628747668,24.86904967
5.399557188,22.60554856
7.705573579,26.00361439
6.394336298,27.98240146
2.592008969,27.32202938
2.16801342,22.7914514
5.763064592,26.84003227
5.728194798,24.4444419
3.114849353,24.29327159
8.776620441,27.9987585
9.695535005,32.10250265
5.458625226,23.22530427
2.493368458,8.656300772
3.87467135,23.59181303
2.217292792,20.58525389
5.061929606,27.30347794
5.931147417,26.77021605
8.18749407,27.64032166
2.083761795,20.0893524
3.878665017,21.22376283
4.999433185,22.44694648
6.981282799,22.34718148
2.277405675,11.96765007
2.231718766,15.78524673
9.371349283,29.5991001
7.049893323,28.91131766
3.893100646,24.85896589
2.118257673,23.61746024
3.076079507,19.91093018
8.851568753,30.6169009
8.727140414,30.96157867
7.409554395,29.57473482
3.026172829,26.59476867
7.033914035,25.7206045
5.789737498,24.42058701
2.116361396,18.76830716
2.166188924,21.06390803
3.212239926,24.0277096
7.701696468,28.44054061
5.845405797,24.78193264
2.280366841,18.68792925
5.913667317,29.84555745
9.227604428,28.44640502
4.770706259,20.90386311
7.484147403,29.1334366
4.594653008,22.39071428
4.847786214,20.57383571
2.281374076,13.7960862
5.075934751,27.35481407
4.78883304,23.46227468
3.095571634,16.76791673
6.596260413,24.6821891
5.276612106,26.33959419
8.498028319,30.65566914
6.662069982,26.81299994
8.62217045,28.81120216
4.314843049,24.9815012
9.121999234,27.2101911
7.637620256,27.57736277
7.280769875,28.27672003
8.976653966,28.51173912
7.329733278,29.62074866
6.740014264,29.74967635
8.279742946,30.22237297
7.350653441,30.18447511
8.499155091,30.50002398
5.691964696,25.36747425
4.575278868,22.54257368
6.03221048,29.32364334
6.688763414,26.57553065
5.695634773,24.76054253
5.902290295,25.99518915
4.703769347,21.91807289
7.687575742,26.23094282
3.034311143,12.35648537
4.431300649,22.36007172
6.211528858,21.64637772
6.713488,27.45659113
8.994627619,28.62123001
7.241208538,24.6149122
8.673226,28.6449972
5.075597439,25.45493337
5.186865773,25.99777544
8.653623381,28.88855302
7.094940999,26.20592876
9.411585415,31.73829002
4.201592284,24.07699253
5.097785812,23.15644969
8.432934313,28.74848063
6.409150479,26.01570563
7.601817495,28.28313791
8.756866379,28.25903887
3.328727804,17.59254287
9.253861981,29.83385245
6.53715246,29.25239298
4.863988616,21.83056402
3.56422663,22.51462664
7.350461179,24.97246197
6.771436608,24.20507769
6.917429465,26.33940989
7.44159242,28.45064456
8.233755006,31.03872496
2.137942571,16.15337601
4.28606074,26.31303044
4.977286483,23.36638896
9.170578122,29.2127885
2.700990964,20.84497633
6.282179932,24.88751987
2.586478182,23.02988138
2.061436275,18.03083091
3.325762269,23.42972751
9.215255568,31.52554765
5.931340175,27.65810597
5.936329174,24.21849296
7.853068444,30.68967898
6.857148502,27.32108381
2.605365924,21.93993558
